날짜,시간,발전기명,설비용량(MW),해당 시간 발전량(kWh),해당날짜 총 발전량(kMh)
2023-07-12,10시,(군산)삼랑진태양광,3.0,264.79200000000003,3585.6
2023-07-12,11시,(군산)삼랑진태양광,3.0,725.928,3585.6
2023-07-12,12시,(군산)삼랑진태양광,3.0,1174.0439999999999,3585.6
2023-07-12,13시,(군산)삼랑진태양광,3.0,1301.1480000000001,3585.6
2023-07-12,14시,(군산)삼랑진태양광,3.0,656.592,3585.6
2023-07-12,15시,(군산)삼랑진태양광,3.0,509.424,3585.6
2023-07-12,16시,(군산)삼랑진태양광,3.0,353.28,3585.6
2023-07-12,17시,(군산)삼랑진태양광,3.0,130.26,3585.6
2023-07-12,18시,(군산)삼랑진태양광,3.0,126.78,3585.6
2023-07-12,19시,(군산)삼랑진태양광,3.0,72.648,3585.6
2023-07-12,20시,(군산)삼랑진태양광,3.0,0.0,3585.6
2023-07-12,21시,(군산)삼랑진태양광,3.0,0.0,3585.6
2023-07-12,22시,(군산)삼랑진태양광,3.0,0.0,3585.6
2023-07-12,23시,(군산)삼랑진태양광,3.0,0.0,3585.6
2023-07-12,24시,(군산)삼랑진태양광,3.0,0.0,3585.6
2023-07-13,01시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,02시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,03시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,04시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,05시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,06시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,07시,(군산)삼랑진태양광,3.0,17.268,2382.12
2023-07-13,08시,(군산)삼랑진태양광,3.0,29.772000000000002,2382.12
2023-07-13,09시,(군산)삼랑진태양광,3.0,196.992,2382.12
2023-07-13,10시,(군산)삼랑진태양광,3.0,141.816,2382.12
2023-07-13,11시,(군산)삼랑진태양광,3.0,373.536,2382.12
2023-07-13,12시,(군산)삼랑진태양광,3.0,415.22400000000005,2382.12
2023-07-13,13시,(군산)삼랑진태양광,3.0,589.404,2382.12
2023-07-13,14시,(군산)삼랑진태양광,3.0,661.44,2382.12
2023-07-13,15시,(군산)삼랑진태양광,3.0,380.484,2382.12
2023-07-13,16시,(군산)삼랑진태양광,3.0,429.91200000000003,2382.12
2023-07-13,17시,(군산)삼랑진태양광,3.0,244.5,2382.12
2023-07-13,18시,(군산)삼랑진태양광,3.0,133.668,2382.12
2023-07-13,19시,(군산)삼랑진태양광,3.0,32.616,2382.12
2023-07-13,20시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,21시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,22시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,23시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-13,24시,(군산)삼랑진태양광,3.0,0.0,2382.12
2023-07-14,01시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,02시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,03시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,04시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,05시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,06시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,07시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,08시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,09시,(군산)삼랑진태양광,3.0,2.724,446.58
2023-07-14,10시,(군산)삼랑진태양광,3.0,84.39599999999999,446.58
2023-07-14,11시,(군산)삼랑진태양광,3.0,128.16,446.58
2023-07-14,12시,(군산)삼랑진태양광,3.0,210.6,446.58
2023-07-14,13시,(군산)삼랑진태양광,3.0,212.364,446.58
2023-07-14,14시,(군산)삼랑진태양광,3.0,39.744,446.58
2023-07-14,15시,(군산)삼랑진태양광,3.0,10.584,446.58
2023-07-14,16시,(군산)삼랑진태양광,3.0,14.136,446.58
2023-07-14,17시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,18시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,19시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,20시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,21시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,22시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,23시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-14,24시,(군산)삼랑진태양광,3.0,0.0,446.58
2023-07-15,01시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-15,02시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-15,03시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-15,04시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-15,05시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-15,06시,(군산)삼랑진태양광,3.0,0.288,2742.12
2023-07-15,07시,(군산)삼랑진태양광,3.0,15.024000000000001,2742.12
2023-07-15,08시,(군산)삼랑진태양광,3.0,152.808,2742.12
2023-07-15,09시,(군산)삼랑진태양광,3.0,346.488,2742.12
2023-07-15,10시,(군산)삼랑진태양광,3.0,395.664,2742.12
2023-07-15,11시,(군산)삼랑진태양광,3.0,282.82800000000003,2742.12
2023-07-15,12시,(군산)삼랑진태양광,3.0,418.99199999999996,2742.12
2023-07-15,13시,(군산)삼랑진태양광,3.0,348.61199999999997,2742.12
2023-07-15,14시,(군산)삼랑진태양광,3.0,153.108,2742.12
2023-07-15,15시,(군산)삼랑진태양광,3.0,454.992,2742.12
2023-07-15,16시,(군산)삼랑진태양광,3.0,711.3,2742.12
2023-07-15,17시,(군산)삼랑진태양광,3.0,549.936,2742.12
2023-07-15,18시,(군산)삼랑진태양광,3.0,288.9,2742.12
2023-07-15,19시,(군산)삼랑진태양광,3.0,47.147999999999996,2742.12
2023-07-15,20시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-15,21시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-15,22시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-15,23시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-15,24시,(군산)삼랑진태양광,3.0,0.0,2742.12
2023-07-16,01시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-16,02시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-16,03시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-16,04시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-16,05시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-16,06시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-16,07시,(군산)삼랑진태양광,3.0,5.928000000000001,1747.08
2023-07-16,08시,(군산)삼랑진태양광,3.0,10.86,1747.08
2023-07-16,09시,(군산)삼랑진태양광,3.0,226.464,1747.08
2023-07-16,10시,(군산)삼랑진태양광,3.0,161.04000000000002,1747.08
2023-07-16,11시,(군산)삼랑진태양광,3.0,224.868,1747.08
2023-07-16,12시,(군산)삼랑진태양광,3.0,287.16,1747.08
2023-07-16,13시,(군산)삼랑진태양광,3.0,328.668,1747.08
2023-07-16,14시,(군산)삼랑진태양광,3.0,820.932,1747.08
2023-07-16,15시,(군산)삼랑진태양광,3.0,195.732,1747.08
2023-07-16,16시,(군산)삼랑진태양광,3.0,117.46799999999999,1747.08
2023-07-16,17시,(군산)삼랑진태양광,3.0,142.848,1747.08
2023-07-16,18시,(군산)삼랑진태양광,3.0,48.492000000000004,1747.08
2023-07-16,19시,(군산)삼랑진태양광,3.0,54.828,1747.08
2023-07-16,20시,(군산)삼랑진태양광,3.0,0.192,1747.08
2023-07-16,21시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-16,22시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-16,23시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-16,24시,(군산)삼랑진태양광,3.0,0.0,1747.08
2023-07-17,01시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,02시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,03시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,04시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,05시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,06시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,07시,(군산)삼랑진태양광,3.0,78.684,6332.76
2023-07-17,08시,(군산)삼랑진태양광,3.0,317.856,6332.76
2023-07-17,09시,(군산)삼랑진태양광,3.0,635.352,6332.76
2023-07-17,10시,(군산)삼랑진태양광,3.0,594.756,6332.76
2023-07-17,11시,(군산)삼랑진태양광,3.0,1098.0,6332.76
2023-07-17,12시,(군산)삼랑진태양광,3.0,1518.132,6332.76
2023-07-17,13시,(군산)삼랑진태양광,3.0,1580.772,6332.76
2023-07-17,14시,(군산)삼랑진태양광,3.0,1244.1,6332.76
2023-07-17,15시,(군산)삼랑진태양광,3.0,1039.692,6332.76
2023-07-17,16시,(군산)삼랑진태양광,3.0,980.4599999999999,6332.76
2023-07-17,17시,(군산)삼랑진태양광,3.0,323.064,6332.76
2023-07-17,18시,(군산)삼랑진태양광,3.0,192.156,6332.76
2023-07-17,19시,(군산)삼랑진태양광,3.0,60.456,6332.76
2023-07-17,20시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,21시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,22시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,23시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-17,24시,(군산)삼랑진태양광,3.0,0.0,6332.76
2023-07-18,01시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,02시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,03시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,04시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,05시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,06시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,07시,(군산)삼랑진태양광,3.0,15.347999999999999,1554.84
2023-07-18,08시,(군산)삼랑진태양광,3.0,199.99200000000002,1554.84
2023-07-18,09시,(군산)삼랑진태양광,3.0,292.944,1554.84
2023-07-18,10시,(군산)삼랑진태양광,3.0,497.136,1554.84
2023-07-18,11시,(군산)삼랑진태양광,3.0,330.576,1554.84
2023-07-18,12시,(군산)삼랑진태양광,3.0,117.21600000000001,1554.84
2023-07-18,13시,(군산)삼랑진태양광,3.0,88.212,1554.84
2023-07-18,14시,(군산)삼랑진태양광,3.0,263.964,1554.84
2023-07-18,15시,(군산)삼랑진태양광,3.0,217.356,1554.84
2023-07-18,16시,(군산)삼랑진태양광,3.0,176.028,1554.84
2023-07-18,17시,(군산)삼랑진태양광,3.0,150.36,1554.84
2023-07-18,18시,(군산)삼랑진태양광,3.0,15.18,1554.84
2023-07-18,19시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,20시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,21시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,22시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,23시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-18,24시,(군산)삼랑진태양광,3.0,0.0,1554.84
2023-07-19,01시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-19,02시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-19,03시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-19,04시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-19,05시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-19,06시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-19,07시,(군산)삼랑진태양광,3.0,10.812000000000001,4694.4
2023-07-19,08시,(군산)삼랑진태양광,3.0,228.336,4694.4
2023-07-19,09시,(군산)삼랑진태양광,3.0,110.304,4694.4
2023-07-19,10시,(군산)삼랑진태양광,3.0,344.784,4694.4
2023-07-19,11시,(군산)삼랑진태양광,3.0,481.62,4694.4
2023-07-19,12시,(군산)삼랑진태양광,3.0,643.14,4694.4
2023-07-19,13시,(군산)삼랑진태양광,3.0,779.2560000000001,4694.4
2023-07-19,14시,(군산)삼랑진태양광,3.0,730.308,4694.4
2023-07-19,15시,(군산)삼랑진태양광,3.0,918.1800000000001,4694.4
2023-07-19,16시,(군산)삼랑진태양광,3.0,1358.388,4694.4
2023-07-19,17시,(군산)삼랑진태양광,3.0,989.3040000000001,4694.4
2023-07-19,18시,(군산)삼랑진태양광,3.0,440.4,4694.4
2023-07-19,19시,(군산)삼랑진태양광,3.0,62.016,4694.4
2023-07-19,20시,(군산)삼랑진태양광,3.0,1.392,4694.4
2023-07-19,21시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-19,22시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-19,23시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-19,24시,(군산)삼랑진태양광,3.0,0.0,4694.4
2023-07-20,01시,(군산)삼랑진태양광,3.0,0.0,7241.22
2023-07-20,02시,(군산)삼랑진태양광,3.0,0.0,7241.22
2023-07-20,03시,(군산)삼랑진태양광,3.0,0.0,7241.22
2023-07-20,04시,(군산)삼랑진태양광,3.0,0.0,7241.22
2023-07-20,05시,(군산)삼랑진태양광,3.0,0.0,7241.22
2023-07-20,06시,(군산)삼랑진태양광,3.0,1.404,7241.22
2023-07-20,07시,(군산)삼랑진태양광,3.0,60.024,7241.22
2023-07-20,08시,(군산)삼랑진태양광,3.0,372.81600000000003,7241.22
2023-07-20,09시,(군산)삼랑진태양광,3.0,844.92,7241.22
2023-07-20,10시,(군산)삼랑진태양광,3.0,1288.044,7241.22
2023-07-20,11시,(군산)삼랑진태양광,3.0,1654.0680000000002,7241.22
2023-07-20,12시,(군산)삼랑진태양광,3.0,1834.584,7241.22
2023-07-20,13시,(군산)삼랑진태양광,3.0,1760.196,7241.22
2023-07-20,14시,(군산)삼랑진태양광,3.0,1297.8600000000001,7241.22
2023-07-20,15시,(군산)삼랑진태양광,3.0,949.86,7241.22
2023-07-20,16시,(군산)삼랑진태양광,3.0,349.92,7241.22
2023-07-20,17시,(군산)삼랑진태양광,3.0,419.34000000000003,7241.22
2023-07-20,18시,(군산)삼랑진태양광,3.0,184.06799999999998,7241.22
2023-07-20,19시,(군산)삼랑진태양광,3.0,87.576,7241.22
2023-07-20,20시,(군산)삼랑진태양광,3.0,10.044,7241.22
2023-07-20,21시,(군산)삼랑진태양광,3.0,0.0,7241.22
2023-07-20,22시,(군산)삼랑진태양광,3.0,0.0,7241.22
2023-07-20,23시,(군산)삼랑진태양광,3.0,0.0,7241.22
2023-07-20,24시,(군산)삼랑진태양광,3.0,0.0,7241.22
2023-07-21,01시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-21,02시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-21,03시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-21,04시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-21,05시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-21,06시,(군산)삼랑진태양광,3.0,0.096,7096.68
2023-07-21,07시,(군산)삼랑진태양광,3.0,71.28,7096.68
2023-07-21,08시,(군산)삼랑진태양광,3.0,248.472,7096.68
2023-07-21,09시,(군산)삼랑진태양광,3.0,458.748,7096.68
2023-07-21,10시,(군산)삼랑진태양광,3.0,672.9,7096.68
2023-07-21,11시,(군산)삼랑진태양광,3.0,993.5039999999999,7096.68
2023-07-21,12시,(군산)삼랑진태양광,3.0,897.6,7096.68
2023-07-21,13시,(군산)삼랑진태양광,3.0,1517.016,7096.68
2023-07-21,14시,(군산)삼랑진태양광,3.0,1746.636,7096.68
2023-07-21,15시,(군산)삼랑진태양광,3.0,1576.248,7096.68
2023-07-21,16시,(군산)삼랑진태양광,3.0,1224.3600000000001,7096.68
2023-07-21,17시,(군산)삼랑진태양광,3.0,882.792,7096.68
2023-07-21,18시,(군산)삼랑진태양광,3.0,401.244,7096.68
2023-07-21,19시,(군산)삼랑진태양광,3.0,72.696,7096.68
2023-07-21,20시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-21,21시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-21,22시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-21,23시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-21,24시,(군산)삼랑진태양광,3.0,0.0,7096.68
2023-07-22,01시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-22,02시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-22,03시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-22,04시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-22,05시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-22,06시,(군산)삼랑진태양광,3.0,0.384,3997.8
2023-07-22,07시,(군산)삼랑진태양광,3.0,85.392,3997.8
2023-07-22,08시,(군산)삼랑진태양광,3.0,374.36400000000003,3997.8
2023-07-22,09시,(군산)삼랑진태양광,3.0,748.02,3997.8
2023-07-22,10시,(군산)삼랑진태양광,3.0,566.016,3997.8
2023-07-22,11시,(군산)삼랑진태양광,3.0,906.3,3997.8
2023-07-22,12시,(군산)삼랑진태양광,3.0,320.904,3997.8
2023-07-22,13시,(군산)삼랑진태양광,3.0,495.39599999999996,3997.8
2023-07-22,14시,(군산)삼랑진태양광,3.0,665.268,3997.8
2023-07-22,15시,(군산)삼랑진태양광,3.0,651.288,3997.8
2023-07-22,16시,(군산)삼랑진태양광,3.0,699.912,3997.8
2023-07-22,17시,(군산)삼랑진태양광,3.0,344.916,3997.8
2023-07-22,18시,(군산)삼랑진태양광,3.0,166.584,3997.8
2023-07-22,19시,(군산)삼랑진태양광,3.0,40.416000000000004,3997.8
2023-07-22,20시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-22,21시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-22,22시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-22,23시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-22,24시,(군산)삼랑진태양광,3.0,0.0,3997.8
2023-07-23,01시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-23,02시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-23,03시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-23,04시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-23,05시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-23,06시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-23,07시,(군산)삼랑진태양광,3.0,75.6,4705.02
2023-07-23,08시,(군산)삼랑진태양광,3.0,281.304,4705.02
2023-07-23,09시,(군산)삼랑진태양광,3.0,575.088,4705.02
2023-07-23,10시,(군산)삼랑진태양광,3.0,441.15599999999995,4705.02
2023-07-23,11시,(군산)삼랑진태양광,3.0,1009.1279999999999,4705.02
2023-07-23,12시,(군산)삼랑진태양광,3.0,1146.132,4705.02
2023-07-23,13시,(군산)삼랑진태양광,3.0,1118.22,4705.02
2023-07-23,14시,(군산)삼랑진태양광,3.0,547.86,4705.02
2023-07-23,15시,(군산)삼랑진태양광,3.0,897.7919999999999,4705.02
2023-07-23,16시,(군산)삼랑진태양광,3.0,911.04,4705.02
2023-07-23,17시,(군산)삼랑진태양광,3.0,127.776,4705.02
2023-07-23,18시,(군산)삼랑진태양광,3.0,76.26,4705.02
2023-07-23,19시,(군산)삼랑진태양광,3.0,0.096,4705.02
2023-07-23,20시,(군산)삼랑진태양광,3.0,0.192,4705.02
2023-07-23,21시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-23,22시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-23,23시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-23,24시,(군산)삼랑진태양광,3.0,0.0,4705.02
2023-07-24,01시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,02시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,03시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,04시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,05시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,06시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,07시,(군산)삼랑진태양광,3.0,7.92,3501.9
2023-07-24,08시,(군산)삼랑진태양광,3.0,80.46,3501.9
2023-07-24,09시,(군산)삼랑진태양광,3.0,305.712,3501.9
2023-07-24,10시,(군산)삼랑진태양광,3.0,518.736,3501.9
2023-07-24,11시,(군산)삼랑진태양광,3.0,357.336,3501.9
2023-07-24,12시,(군산)삼랑진태양광,3.0,1290.3719999999998,3501.9
2023-07-24,13시,(군산)삼랑진태양광,3.0,735.168,3501.9
2023-07-24,14시,(군산)삼랑진태양광,3.0,1097.208,3501.9
2023-07-24,15시,(군산)삼랑진태양광,3.0,332.11199999999997,3501.9
2023-07-24,16시,(군산)삼랑진태양광,3.0,214.284,3501.9
2023-07-24,17시,(군산)삼랑진태양광,3.0,147.588,3501.9
2023-07-24,18시,(군산)삼랑진태양광,3.0,176.052,3501.9
2023-07-24,19시,(군산)삼랑진태양광,3.0,4.2,3501.9
2023-07-24,20시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,21시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,22시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,23시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-24,24시,(군산)삼랑진태양광,3.0,0.0,3501.9
2023-07-25,01시,(군산)삼랑진태양광,3.0,0.0,5594.76
2023-07-25,02시,(군산)삼랑진태양광,3.0,0.0,5594.76
2023-07-25,03시,(군산)삼랑진태양광,3.0,0.0,5594.76
2023-07-25,04시,(군산)삼랑진태양광,3.0,0.0,5594.76
2023-07-25,05시,(군산)삼랑진태양광,3.0,0.0,5594.76
2023-07-25,06시,(군산)삼랑진태양광,3.0,2.076,5594.76
2023-07-25,07시,(군산)삼랑진태양광,3.0,86.256,5594.76
2023-07-25,08시,(군산)삼랑진태양광,3.0,371.736,5594.76
2023-07-25,09시,(군산)삼랑진태양광,3.0,522.1800000000001,5594.76
2023-07-25,10시,(군산)삼랑진태양광,3.0,891.336,5594.76
2023-07-25,11시,(군산)삼랑진태양광,3.0,1083.768,5594.76
2023-07-25,12시,(군산)삼랑진태양광,3.0,1098.876,5594.76
2023-07-25,13시,(군산)삼랑진태양광,3.0,1151.976,5594.76
2023-07-25,14시,(군산)삼랑진태양광,3.0,1013.9879999999999,5594.76
2023-07-25,15시,(군산)삼랑진태양광,3.0,600.7919999999999,5594.76
2023-07-25,16시,(군산)삼랑진태양광,3.0,625.548,5594.76
2023-07-25,17시,(군산)삼랑진태양광,3.0,795.12,5594.76
2023-07-25,18시,(군산)삼랑진태양광,3.0,306.108,5594.76
2023-07-25,19시,(군산)삼랑진태양광,3.0,30.119999999999997,5594.76
2023-07-25,20시,(군산)삼랑진태양광,3.0,0.384,5594.76
2023-07-25,21시,(군산)삼랑진태양광,3.0,0.0,5594.76
2023-07-25,22시,(군산)삼랑진태양광,3.0,0.0,5594.76
2023-07-25,23시,(군산)삼랑진태양광,3.0,0.0,5594.76
2023-07-25,24시,(군산)삼랑진태양광,3.0,0.0,5594.76
2023-07-26,01시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-26,02시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-26,03시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-26,04시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-26,05시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-26,06시,(군산)삼랑진태양광,3.0,0.096,6177.96
2023-07-26,07시,(군산)삼랑진태양광,3.0,75.936,6177.96
2023-07-26,08시,(군산)삼랑진태양광,3.0,223.296,6177.96
2023-07-26,09시,(군산)삼랑진태양광,3.0,560.364,6177.96
2023-07-26,10시,(군산)삼랑진태양광,3.0,1205.856,6177.96
2023-07-26,11시,(군산)삼랑진태양광,3.0,1422.312,6177.96
2023-07-26,12시,(군산)삼랑진태양광,3.0,471.9,6177.96
2023-07-26,13시,(군산)삼랑진태양광,3.0,403.24800000000005,6177.96
2023-07-26,14시,(군산)삼랑진태양광,3.0,1535.988,6177.96
2023-07-26,15시,(군산)삼랑진태양광,3.0,1090.164,6177.96
2023-07-26,16시,(군산)삼랑진태양광,3.0,1152.78,6177.96
2023-07-26,17시,(군산)삼랑진태양광,3.0,761.004,6177.96
2023-07-26,18시,(군산)삼랑진태양광,3.0,427.428,6177.96
2023-07-26,19시,(군산)삼랑진태양광,3.0,46.788,6177.96
2023-07-26,20시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-26,21시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-26,22시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-26,23시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-26,24시,(군산)삼랑진태양광,3.0,0.0,6177.96
2023-07-27,01시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-27,02시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-27,03시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-27,04시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-27,05시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-27,06시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-27,07시,(군산)삼랑진태양광,3.0,10.728,9050.58
2023-07-27,08시,(군산)삼랑진태양광,3.0,161.376,9050.58
2023-07-27,09시,(군산)삼랑진태양광,3.0,757.704,9050.58
2023-07-27,10시,(군산)삼랑진태양광,3.0,1347.6000000000001,9050.58
2023-07-27,11시,(군산)삼랑진태양광,3.0,1660.2240000000002,9050.58
2023-07-27,12시,(군산)삼랑진태양광,3.0,1817.4479999999999,9050.58
2023-07-27,13시,(군산)삼랑진태양광,3.0,1895.184,9050.58
2023-07-27,14시,(군산)삼랑진태양광,3.0,1838.316,9050.58
2023-07-27,15시,(군산)삼랑진태양광,3.0,1661.448,9050.58
2023-07-27,16시,(군산)삼랑진태양광,3.0,1372.4759999999999,9050.58
2023-07-27,17시,(군산)삼랑진태양광,3.0,883.908,9050.58
2023-07-27,18시,(군산)삼랑진태양광,3.0,286.872,9050.58
2023-07-27,19시,(군산)삼랑진태양광,3.0,6.864,9050.58
2023-07-27,20시,(군산)삼랑진태양광,3.0,0.096,9050.58
2023-07-27,21시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-27,22시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-27,23시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-27,24시,(군산)삼랑진태양광,3.0,0.0,9050.58
2023-07-28,01시,(군산)삼랑진태양광,3.0,0.0,7963.2
2023-07-28,02시,(군산)삼랑진태양광,3.0,0.0,7963.2
2023-07-28,03시,(군산)삼랑진태양광,3.0,0.0,7963.2
2023-07-28,04시,(군산)삼랑진태양광,3.0,0.0,7963.2
2023-07-28,05시,(군산)삼랑진태양광,3.0,0.0,7963.2
2023-07-28,06시,(군산)삼랑진태양광,3.0,2.6399999999999997,7963.2
