날짜,발전기명,설비용량(MW),시간,해당 시간 발전량(kWh),해당날짜 총 발전량(kMh)
2023-05-03,(군산)삼랑진태양광,3.0,03시,0.0,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,04시,0.0,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,05시,0.0,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,06시,1.14,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,07시,78.12,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,08시,246.276,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,09시,597.504,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,10시,858.144,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,11시,1230.456,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,12시,1398.672,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,13시,1241.8319999999999,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,14시,933.42,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,15시,868.644,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,16시,502.692,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,17시,454.392,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,18시,203.904,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,19시,20.64,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,20시,0.0,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,21시,0.0,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,22시,0.0,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,23시,0.0,5400.54
2023-05-03,(군산)삼랑진태양광,3.0,24시,0.0,5400.54
2023-05-04,(군산)삼랑진태양광,3.0,01시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,02시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,03시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,04시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,05시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,06시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,07시,37.896,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,08시,108.66,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,09시,218.412,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,10시,539.472,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,11시,604.3199999999999,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,12시,697.344,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,13시,946.9680000000001,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,14시,356.11199999999997,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,15시,321.012,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,16시,257.676,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,17시,75.3,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,18시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,19시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,20시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,21시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,22시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,23시,0.0,2592.9
2023-05-04,(군산)삼랑진태양광,3.0,24시,0.0,2592.9
2023-05-05,(군산)삼랑진태양광,3.0,01시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,02시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,03시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,04시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,05시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,06시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,07시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,08시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,09시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,10시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,11시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,12시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,13시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,14시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,15시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,16시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,17시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,18시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,19시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,20시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,21시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,22시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,23시,0.0,0.0
2023-05-05,(군산)삼랑진태양광,3.0,24시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,01시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,02시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,03시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,04시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,05시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,06시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,07시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,08시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,09시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,10시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,11시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,12시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,13시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,14시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,15시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,16시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,17시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,18시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,19시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,20시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,21시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,22시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,23시,0.0,0.0
2023-05-06,(군산)삼랑진태양광,3.0,24시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,01시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,02시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,03시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,04시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,05시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,06시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,07시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,08시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,09시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,10시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,11시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,12시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,13시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,14시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,15시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,16시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,17시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,18시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,19시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,20시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,21시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,22시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,23시,0.0,0.0
2023-05-07,(군산)삼랑진태양광,3.0,24시,0.0,0.0
2023-05-08,(군산)삼랑진태양광,3.0,01시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,02시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,03시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,04시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,05시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,06시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,07시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,08시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,09시,47.688,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,10시,1528.464,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,11시,1728.528,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,12시,1894.104,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,13시,1909.776,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,14시,1774.536,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,15시,1583.112,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,16시,1231.416,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,17시,771.708,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,18시,375.20399999999995,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,19시,60.732,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,20시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,21시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,22시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,23시,0.0,8095.86
2023-05-08,(군산)삼랑진태양광,3.0,24시,0.0,8095.86
2023-05-09,(군산)삼랑진태양광,3.0,01시,0.0,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,02시,0.0,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,03시,0.0,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,04시,0.0,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,05시,0.0,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,06시,0.672,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,07시,68.304,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,08시,534.9359999999999,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,09시,1088.604,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,10시,1515.036,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,11시,1788.42,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,12시,1934.712,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,13시,1957.524,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,14시,1875.12,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,15시,1560.288,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,16시,1224.108,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,17시,746.952,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,18시,356.784,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,19시,39.444,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,20시,0.0,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,21시,0.0,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,22시,0.0,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,23시,0.0,9218.52
2023-05-09,(군산)삼랑진태양광,3.0,24시,0.0,9218.52
2023-05-10,(군산)삼랑진태양광,3.0,01시,0.0,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,02시,0.0,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,03시,0.0,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,04시,0.0,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,05시,0.0,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,06시,2.2560000000000002,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,07시,90.072,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,08시,465.72,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,09시,987.192,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,10시,1446.6480000000001,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,11시,1719.1680000000001,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,12시,1836.384,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,13시,1683.0720000000001,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,14시,1725.7440000000001,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,15시,1140.648,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,16시,1013.34,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,17시,631.02,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,18시,348.70799999999997,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,19시,56.724,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,20시,0.0,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,21시,0.0,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,22시,0.0,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,23시,0.0,8244.36
2023-05-10,(군산)삼랑진태양광,3.0,24시,0.0,8244.36
2023-05-11,(군산)삼랑진태양광,3.0,01시,0.0,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,02시,0.0,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,03시,0.0,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,04시,0.0,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,05시,0.0,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,06시,0.8520000000000001,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,07시,90.18,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,08시,494.196,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,09시,1004.028,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,10시,1425.42,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,11시,1689.9479999999999,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,12시,1855.7640000000001,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,13시,1904.736,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,14시,1815.1080000000002,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,15시,1593.864,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,16시,1279.3200000000002,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,17시,591.552,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,18시,327.41999999999996,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,19시,87.516,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,20시,0.0,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,21시,0.0,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,22시,0.0,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,23시,0.0,8876.16
2023-05-11,(군산)삼랑진태양광,3.0,24시,0.0,8876.16
2023-05-12,(군산)삼랑진태양광,3.0,01시,0.0,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,02시,0.0,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,03시,0.0,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,04시,0.0,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,05시,0.0,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,06시,0.576,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,07시,98.47200000000001,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,08시,523.86,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,09시,909.636,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,10시,730.26,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,11시,795.24,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,12시,734.4,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,13시,900.72,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,14시,889.02,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,15시,714.78,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,16시,564.3,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,17시,511.08,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,18시,218.35200000000003,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,19시,1.08,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,20시,0.0,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,21시,0.0,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,22시,0.0,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,23시,0.0,6835.68
2023-05-12,(군산)삼랑진태양광,3.0,24시,0.0,6835.68
2023-05-13,(군산)삼랑진태양광,3.0,01시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,02시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,03시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,04시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,05시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,06시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,07시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,08시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,09시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,10시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,11시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,12시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,13시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,14시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,15시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,16시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,17시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,18시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,19시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,20시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,21시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,22시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,23시,0.0,0.0
2023-05-13,(군산)삼랑진태양광,3.0,24시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,01시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,02시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,03시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,04시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,05시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,06시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,07시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,08시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,09시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,10시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,11시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,12시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,13시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,14시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,15시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,16시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,17시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,18시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,19시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,20시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,21시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,22시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,23시,0.0,0.0
2023-05-14,(군산)삼랑진태양광,3.0,24시,0.0,0.0
2023-05-15,(군산)삼랑진태양광,3.0,01시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,02시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,03시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,04시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,05시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,06시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,07시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,08시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,09시,84.47999999999999,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,10시,1406.496,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,11시,1470.768,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,12시,1772.7,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,13시,1735.596,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,14시,1741.8359999999998,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,15시,1599.216,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,16시,1262.028,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,17시,820.524,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,18시,340.956,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,19시,43.908,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,20시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,21시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,22시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,23시,0.0,7709.58
2023-05-15,(군산)삼랑진태양광,3.0,24시,0.0,7709.58
2023-05-16,(군산)삼랑진태양광,3.0,01시,0.0,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,02시,0.0,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,03시,0.0,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,04시,0.0,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,05시,0.0,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,06시,8.832,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,07시,126.264,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,08시,504.672,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,09시,847.2719999999999,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,10시,1311.288,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,11시,1642.632,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,12시,1804.0439999999999,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,13시,1833.06,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,14시,1736.988,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,15시,1543.308,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,16시,1218.876,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,17시,793.008,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,18시,327.672,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,19시,48.492,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,20시,0.0,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,21시,0.0,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,22시,0.0,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,23시,0.0,8620.2
2023-05-16,(군산)삼랑진태양광,3.0,24시,0.0,8620.2
2023-05-17,(군산)삼랑진태양광,3.0,01시,0.0,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,02시,0.0,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,03시,0.0,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,04시,0.0,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,05시,0.0,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,06시,8.844,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,07시,146.50799999999998,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,08시,520.716,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,09시,997.7280000000001,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,10시,1397.472,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,11시,1616.292,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,12시,1782.792,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,13시,1903.296,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,14시,1762.0919999999999,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,15시,1594.824,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,16시,1289.808,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,17시,838.68,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,18시,335.892,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,19시,53.592,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,20시,0.0,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,21시,0.0,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,22시,0.0,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,23시,0.0,8943.48
2023-05-17,(군산)삼랑진태양광,3.0,24시,0.0,8943.48
2023-05-18,(군산)삼랑진태양광,3.0,01시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,02시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,03시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,04시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,05시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,06시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,07시,6.5760000000000005,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,08시,60.660000000000004,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,09시,119.352,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,10시,199.452,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,11시,329.952,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,12시,508.452,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,13시,665.9159999999999,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,14시,773.8199999999999,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,15시,304.008,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,16시,236.47199999999998,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,17시,239.544,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,18시,99.84,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,19시,7.836,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,20시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,21시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,22시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,23시,0.0,2193.48
2023-05-18,(군산)삼랑진태양광,3.0,24시,0.0,2193.48
2023-05-19,(군산)삼랑진태양광,3.0,01시,0.0,3757.68
2023-05-19,(군산)삼랑진태양광,3.0,02시,0.0,3757.68
2023-05-19,(군산)삼랑진태양광,3.0,03시,0.0,3757.68
