일자,발전구분,설비용량(MW),시간,발전량(kWh),연식(년),지점명,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일사(MJ/m2),적설(cm),하늘상태,태양고도,방위각
2023-04-03,(군산)삼랑진태양광,2.0,8,115.968,15.0,양산시,13.7,0.0,3.3,90.0,62.0,0.35,0.0,1.0,21.70074753718913,99.4730405483994
2023-04-03,(군산)삼랑진태양광,2.0,9,601.56,15.0,양산시,15.3,0.0,3.7,70.0,54.0,1.08,0.0,1.0,33.52189812452795,109.79904437676448
2023-04-03,(군산)삼랑진태양광,2.0,9,369.696,15.0,양산시,15.3,0.0,3.7,70.0,54.0,1.08,0.0,1.0,33.52189812452795,109.79904437676448
2023-04-03,(군산)삼랑진태양광,2.0,10,931.68,15.0,양산시,17.3,0.0,4.1,90.0,46.0,2.09,0.0,1.0,44.49074096238087,122.91412980771604
2023-04-03,(군산)삼랑진태양광,2.0,10,553.152,15.0,양산시,17.3,0.0,4.1,90.0,46.0,2.09,0.0,1.0,44.49074096238087,122.91412980771604
2023-04-03,(군산)삼랑진태양광,2.0,11,1148.04,15.0,양산시,19.2,0.0,3.1,90.0,40.0,2.79,0.0,1.0,53.62636078680706,141.0886610474244
2023-04-03,(군산)삼랑진태양광,2.0,11,677.472,15.0,양산시,19.2,0.0,3.1,90.0,40.0,2.79,0.0,1.0,53.62636078680706,141.0886610474244
2023-04-03,(군산)삼랑진태양광,2.0,12,1280.88,15.0,양산시,20.2,0.0,3.7,70.0,34.0,3.17,0.0,1.0,59.1197002969388,166.3911415940105
2023-04-03,(군산)삼랑진태양광,2.0,12,747.648,15.0,양산시,20.2,0.0,3.7,70.0,34.0,3.17,0.0,1.0,59.1197002969388,166.3911415940105
2023-04-03,(군산)삼랑진태양광,2.0,13,1294.56,15.0,양산시,20.8,0.0,4.2,70.0,29.0,3.18,0.0,1.0,58.91507733069659,195.6407488359208
2023-04-03,(군산)삼랑진태양광,2.0,13,758.976,15.0,양산시,20.8,0.0,4.2,70.0,29.0,3.18,0.0,1.0,58.91507733069659,195.6407488359208
2023-04-03,(군산)삼랑진태양광,2.0,14,1275.84,15.0,양산시,20.5,0.0,4.4,70.0,27.0,3.08,0.0,3.0,53.11012861797438,220.47580693788345
2023-04-03,(군산)삼랑진태양광,2.0,14,743.616,15.0,양산시,20.5,0.0,4.4,70.0,27.0,3.08,0.0,3.0,53.11012861797438,220.47580693788345
2023-04-03,(군산)삼랑진태양광,2.0,15,1141.56,15.0,양산시,20.7,0.0,3.1,70.0,27.0,2.67,0.0,3.0,43.81159954373383,238.23555761955865
2023-04-03,(군산)삼랑진태양광,2.0,15,665.184,15.0,양산시,20.7,0.0,3.1,70.0,27.0,2.67,0.0,3.0,43.81159954373383,238.23555761955865
2023-04-03,(군산)삼랑진태양광,2.0,16,960.3,15.0,양산시,20.4,0.0,4.2,90.0,27.0,2.23,0.0,1.0,32.77033894882017,251.11248002650024
2023-04-03,(군산)삼랑진태양광,2.0,16,554.784,15.0,양산시,20.4,0.0,4.2,90.0,27.0,2.23,0.0,1.0,32.77033894882017,251.11248002650024
2023-04-03,(군산)삼랑진태양광,2.0,17,611.46,15.0,양산시,19.2,0.0,3.1,90.0,30.0,1.52,0.0,1.0,20.92539287167305,261.32507892243234
2023-04-03,(군산)삼랑진태양광,2.0,17,356.256,15.0,양산시,19.2,0.0,3.1,90.0,30.0,1.52,0.0,1.0,20.92539287167305,261.32507892243234
2023-04-03,(군산)삼랑진태양광,2.0,18,149.4,15.0,양산시,17.5,0.0,3.3,70.0,31.0,0.64,0.0,1.0,8.803985812746854,270.2965416045682
2023-04-03,(군산)삼랑진태양광,2.0,18,117.408,15.0,양산시,17.5,0.0,3.3,70.0,31.0,0.64,0.0,1.0,8.803985812746854,270.2965416045682
2023-04-03,(군산)삼랑진태양광,2.0,19,1.62,15.0,양산시,15.2,0.0,3.5,110.0,48.0,0.07,0.0,1.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,19,2.88,15.0,양산시,15.2,0.0,3.5,110.0,48.0,0.07,0.0,1.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,20,0.0,15.0,양산시,14.2,0.0,3.0,90.0,56.0,0.0,0.0,3.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,20,0.0,15.0,양산시,14.2,0.0,3.0,90.0,56.0,0.0,0.0,3.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,21,0.0,15.0,양산시,13.2,0.0,2.5,70.0,64.0,0.0,0.0,1.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,21,0.0,15.0,양산시,13.2,0.0,2.5,70.0,64.0,0.0,0.0,1.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,22,0.0,15.0,양산시,12.8,0.0,2.2,70.0,68.0,0.0,0.0,3.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,22,0.0,15.0,양산시,12.8,0.0,2.2,70.0,68.0,0.0,0.0,3.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,23,0.0,15.0,양산시,12.7,0.0,4.1,50.0,70.0,0.0,0.0,3.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,23,0.0,15.0,양산시,12.7,0.0,4.1,50.0,70.0,0.0,0.0,3.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,24,0.0,15.0,양산시,12.3,0.0,3.7,50.0,70.0,0.0,0.0,3.0,0.0,
2023-04-03,(군산)삼랑진태양광,2.0,24,0.0,15.0,양산시,12.3,0.0,3.7,50.0,70.0,0.0,0.0,3.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,1,0.0,15.0,양산시,12.4,0.0,3.9,50.0,71.0,0.0,0.0,3.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,1,0.0,15.0,양산시,12.4,0.0,3.9,50.0,71.0,0.0,0.0,3.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,2,0.0,15.0,양산시,12.3,0.0,3.7,50.0,71.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,2,0.0,15.0,양산시,12.3,0.0,3.7,50.0,71.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,3,0.0,15.0,양산시,12.3,0.0,3.1,70.0,72.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,3,0.0,15.0,양산시,12.3,0.0,3.1,70.0,72.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,4,0.0,15.0,양산시,12.2,0.0,3.3,70.0,72.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,4,0.0,15.0,양산시,12.2,0.0,3.3,70.0,72.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,5,0.0,15.0,양산시,12.1,0.0,3.1,70.0,74.0,0.0,0.0,3.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,5,0.0,15.0,양산시,12.1,0.0,3.1,70.0,74.0,0.0,0.0,3.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,6,0.0,15.0,양산시,11.7,0.0,1.6,70.0,75.0,0.0,0.0,3.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,6,0.0,15.0,양산시,11.7,0.0,1.6,70.0,75.0,0.0,0.0,3.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,7,20.16,15.0,양산시,12.3,0.0,2.9,50.0,74.0,0.11,0.0,4.0,9.845716989086103,90.1936542346985
2023-04-04,(군산)삼랑진태양광,2.0,7,16.128,15.0,양산시,12.3,0.0,2.9,50.0,74.0,0.11,0.0,4.0,9.845716989086103,90.1936542346985
2023-04-04,(군산)삼랑진태양광,2.0,8,155.7,15.0,양산시,13.7,0.0,1.3,70.0,69.0,0.47,0.0,4.0,21.98492048562017,99.18615300395489
2023-04-04,(군산)삼랑진태양광,2.0,8,100.896,15.0,양산시,13.7,0.0,1.3,70.0,69.0,0.47,0.0,4.0,21.98492048562017,99.18615300395489
2023-04-04,(군산)삼랑진태양광,2.0,9,290.52,15.0,양산시,14.9,0.0,3.3,50.0,66.0,0.95,0.0,4.0,33.821778323286566,109.5002183722226
2023-04-04,(군산)삼랑진태양광,2.0,9,181.248,15.0,양산시,14.9,0.0,3.3,50.0,66.0,0.95,0.0,4.0,33.821778323286566,109.5002183722226
2023-04-04,(군산)삼랑진태양광,2.0,10,580.32,15.0,양산시,17.2,0.0,2.9,50.0,59.0,1.54,0.0,4.0,44.818502228769326,122.61809390470466
2023-04-04,(군산)삼랑진태양광,2.0,10,410.592,15.0,양산시,17.2,0.0,2.9,50.0,59.0,1.54,0.0,4.0,44.818502228769326,122.61809390470466
2023-04-04,(군산)삼랑진태양광,2.0,11,196.38,15.0,양산시,19.7,0.0,2.2,270.0,50.0,2.27,0.0,4.0,53.99184553404118,140.86041843811643
2023-04-04,(군산)삼랑진태양광,2.0,11,422.112,15.0,양산시,19.7,0.0,2.2,270.0,50.0,2.27,0.0,4.0,53.99184553404118,140.86041843811643
2023-04-04,(군산)삼랑진태양광,2.0,12,928.08,15.0,양산시,20.7,0.0,1.1,270.0,46.0,2.22,0.0,4.0,59.50917920991481,166.38695882719105
2023-04-04,(군산)삼랑진태양광,2.0,12,548.448,15.0,양산시,20.7,0.0,1.1,270.0,46.0,2.22,0.0,4.0,59.50917920991481,166.38695882719105
2023-04-04,(군산)삼랑진태양광,2.0,13,1081.8,15.0,양산시,21.4,0.0,3.4,230.0,42.0,3.04,0.0,3.0,59.27172684902935,195.94517366437032
2023-04-04,(군산)삼랑진태양광,2.0,13,629.088,15.0,양산시,21.4,0.0,3.4,230.0,42.0,3.04,0.0,3.0,59.27172684902935,195.94517366437032
2023-04-04,(군산)삼랑진태양광,2.0,14,815.04,15.0,양산시,21.5,0.0,3.9,230.0,45.0,2.39,0.0,3.0,53.39455041692975,220.92022427577143
2023-04-04,(군산)삼랑진태양광,2.0,14,480.768,15.0,양산시,21.5,0.0,3.9,230.0,45.0,2.39,0.0,3.0,53.39455041692975,220.92022427577143
2023-04-04,(군산)삼랑진태양광,2.0,15,841.14,15.0,양산시,21.0,0.0,5.1,250.0,51.0,2.11,0.0,4.0,44.034549644904736,238.6785867766121
2023-04-04,(군산)삼랑진태양광,2.0,15,496.032,15.0,양산시,21.0,0.0,5.1,250.0,51.0,2.11,0.0,4.0,44.034549644904736,238.6785867766121
2023-04-04,(군산)삼랑진태양광,2.0,16,396.54,15.0,양산시,19.3,0.0,4.1,230.0,58.0,0.94,0.0,4.0,32.954962707111434,251.52034815033
2023-04-04,(군산)삼랑진태양광,2.0,16,221.184,15.0,양산시,19.3,0.0,4.1,230.0,58.0,0.94,0.0,4.0,32.954962707111434,251.52034815033
2023-04-04,(군산)삼랑진태양광,2.0,17,154.26,15.0,양산시,18.9,0.0,2.8,230.0,58.0,0.37,0.0,4.0,21.090284987178418,261.70252799003265
2023-04-04,(군산)삼랑진태양광,2.0,17,94.176,15.0,양산시,18.9,0.0,2.8,230.0,58.0,0.37,0.0,4.0,21.090284987178418,261.70252799003265
2023-04-04,(군산)삼랑진태양광,2.0,18,26.82,15.0,양산시,18.3,0.0,1.8,230.0,62.0,0.18,0.0,4.0,8.962160769393511,270.65565024423165
2023-04-04,(군산)삼랑진태양광,2.0,18,18.912,15.0,양산시,18.3,0.0,1.8,230.0,62.0,0.18,0.0,4.0,8.962160769393511,270.65565024423165
2023-04-04,(군산)삼랑진태양광,2.0,19,0.0,15.0,양산시,17.1,0.0,0.0,0.0,67.0,0.01,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,19,0.0,15.0,양산시,17.1,0.0,0.0,0.0,67.0,0.01,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,20,0.0,15.0,양산시,17.2,0.0,1.1,70.0,66.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,20,0.0,15.0,양산시,17.2,0.0,1.1,70.0,66.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,21,0.0,15.0,양산시,16.8,0.0,0.1,0.0,68.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,21,0.0,15.0,양산시,16.8,0.0,0.1,0.0,68.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,22,0.0,15.0,양산시,17.1,0.0,2.4,110.0,72.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,22,0.0,15.0,양산시,17.1,0.0,2.4,110.0,72.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,23,0.0,15.0,양산시,17.0,0.0,2.2,20.0,74.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,23,0.0,15.0,양산시,17.0,0.0,2.2,20.0,74.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,24,0.0,15.0,양산시,16.8,0.2,1.4,230.0,72.0,0.0,0.0,4.0,0.0,
2023-04-04,(군산)삼랑진태양광,2.0,24,0.0,15.0,양산시,16.8,0.2,1.4,230.0,72.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,1,0.0,15.0,양산시,16.3,0.2,2.4,160.0,78.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,1,0.0,15.0,양산시,16.3,0.2,2.4,160.0,78.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,2,0.0,15.0,양산시,14.9,0.4,1.1,70.0,96.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,2,0.0,15.0,양산시,14.9,0.4,1.1,70.0,96.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,3,0.0,15.0,양산시,15.1,0.6,0.2,0.0,88.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,3,0.0,15.0,양산시,15.1,0.6,0.2,0.0,88.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,4,0.0,15.0,양산시,14.9,0.1,1.3,50.0,92.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,4,0.0,15.0,양산시,14.9,0.1,1.3,50.0,92.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,5,0.0,15.0,양산시,17.2,0.0,3.3,200.0,72.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,5,0.0,15.0,양산시,17.2,0.0,3.3,200.0,72.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,6,0.0,15.0,양산시,17.5,0.0,3.2,200.0,68.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,6,0.0,15.0,양산시,17.5,0.0,3.2,200.0,68.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,7,0.0,15.0,양산시,17.2,0.0,4.1,200.0,74.0,0.01,0.0,4.0,10.12153245249048,89.91861172245171
2023-04-05,(군산)삼랑진태양광,2.0,7,0.0,15.0,양산시,17.2,0.0,4.1,200.0,74.0,0.01,0.0,4.0,10.12153245249048,89.91861172245171
2023-04-05,(군산)삼랑진태양광,2.0,8,5.22,15.0,양산시,16.4,0.1,3.9,200.0,82.0,0.04,0.0,4.0,22.267088405064516,98.8990808873598
2023-04-05,(군산)삼랑진태양광,2.0,8,5.28,15.0,양산시,16.4,0.1,3.9,200.0,82.0,0.04,0.0,4.0,22.267088405064516,98.8990808873598
2023-04-05,(군산)삼랑진태양광,2.0,9,53.82,15.0,양산시,16.0,0.5,4.1,230.0,84.0,0.16,0.0,4.0,34.119362089520536,109.20026232121212
2023-04-05,(군산)삼랑진태양광,2.0,9,34.56,15.0,양산시,16.0,0.5,4.1,230.0,84.0,0.16,0.0,4.0,34.119362089520536,109.20026232121212
2023-04-05,(군산)삼랑진태양광,2.0,10,67.86,15.0,양산시,16.5,0.2,4.4,200.0,83.0,0.18,0.0,4.0,45.14382612366115,122.31954025054192
2023-04-05,(군산)삼랑진태양광,2.0,10,43.392,15.0,양산시,16.5,0.2,4.4,200.0,83.0,0.18,0.0,4.0,45.14382612366115,122.31954025054192
2023-04-05,(군산)삼랑진태양광,2.0,11,110.88,15.0,양산시,16.4,0.4,3.4,230.0,88.0,0.17,0.0,4.0,54.35512771915739,140.62853383983213
2023-04-05,(군산)삼랑진태양광,2.0,11,67.872,15.0,양산시,16.4,0.4,3.4,230.0,88.0,0.17,0.0,4.0,54.35512771915739,140.62853383983213
2023-04-05,(군산)삼랑진태양광,2.0,12,110.88,15.0,양산시,16.7,2.1,4.5,230.0,90.0,0.24,0.0,4.0,59.89691911932773,166.38189117559295
2023-04-05,(군산)삼랑진태양광,2.0,12,66.432,15.0,양산시,16.7,2.1,4.5,230.0,90.0,0.24,0.0,4.0,59.89691911932773,166.38189117559295
2023-04-05,(군산)삼랑진태양광,2.0,13,79.38,15.0,양산시,16.3,4.9,5.0,230.0,94.0,0.29,0.0,4.0,59.62622763825806,196.2538936705772
2023-04-05,(군산)삼랑진태양광,2.0,13,49.536,15.0,양산시,16.3,4.9,5.0,230.0,94.0,0.29,0.0,4.0,59.62622763825806,196.2538936705772
2023-04-05,(군산)삼랑진태양광,2.0,14,86.04,15.0,양산시,16.2,4.0,3.9,250.0,95.0,0.2,0.0,4.0,53.67632016855176,221.3680679060369
2023-04-05,(군산)삼랑진태양광,2.0,14,56.256,15.0,양산시,16.2,4.0,3.9,250.0,95.0,0.2,0.0,4.0,53.67632016855176,221.3680679060369
2023-04-05,(군산)삼랑진태양광,2.0,15,95.58,15.0,양산시,16.6,4.8,4.0,250.0,98.0,0.19,0.0,4.0,44.25512714569423,239.1226068030872
2023-04-05,(군산)삼랑진태양광,2.0,15,59.232,15.0,양산시,16.6,4.8,4.0,250.0,98.0,0.19,0.0,4.0,44.25512714569423,239.1226068030872
2023-04-05,(군산)삼랑진태양광,2.0,16,34.2,15.0,양산시,16.7,7.5,7.0,250.0,100.0,0.18,0.0,4.0,33.13780365377813,251.92783308816888
2023-04-05,(군산)삼랑진태양광,2.0,16,25.824,15.0,양산시,16.7,7.5,7.0,250.0,100.0,0.18,0.0,4.0,33.13780365377813,251.92783308816888
2023-04-05,(군산)삼랑진태양광,2.0,17,11.7,15.0,양산시,16.7,8.2,5.9,230.0,100.0,0.22,0.0,4.0,21.253989172661296,262.07891150238527
2023-04-05,(군산)삼랑진태양광,2.0,17,12.0,15.0,양산시,16.7,8.2,5.9,230.0,100.0,0.22,0.0,4.0,21.253989172661296,262.07891150238527
2023-04-05,(군산)삼랑진태양광,2.0,18,2.34,15.0,양산시,16.9,5.0,5.1,230.0,100.0,0.1,0.0,4.0,9.119710751958465,271.0132655203852
2023-04-05,(군산)삼랑진태양광,2.0,18,3.168,15.0,양산시,16.9,5.0,5.1,230.0,100.0,0.1,0.0,4.0,9.119710751958465,271.0132655203852
2023-04-05,(군산)삼랑진태양광,2.0,19,0.0,15.0,양산시,16.6,2.8,5.6,230.0,100.0,0.02,0.0,3.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,19,0.0,15.0,양산시,16.6,2.8,5.6,230.0,100.0,0.02,0.0,3.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,20,0.0,15.0,양산시,16.9,0.8,3.1,230.0,100.0,0.0,0.0,1.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,20,0.0,15.0,양산시,16.9,0.8,3.1,230.0,100.0,0.0,0.0,1.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,21,0.0,15.0,양산시,16.5,0.0,1.1,250.0,99.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,21,0.0,15.0,양산시,16.5,0.0,1.1,250.0,99.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,22,0.0,15.0,양산시,16.4,0.0,3.0,250.0,98.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,22,0.0,15.0,양산시,16.4,0.0,3.0,250.0,98.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,23,0.0,15.0,양산시,15.9,0.0,3.2,230.0,94.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,23,0.0,15.0,양산시,15.9,0.0,3.2,230.0,94.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,24,0.0,15.0,양산시,15.9,0.0,3.3,230.0,93.0,0.0,0.0,4.0,0.0,
2023-04-05,(군산)삼랑진태양광,2.0,24,0.0,15.0,양산시,15.9,0.0,3.3,230.0,93.0,0.0,0.0,4.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,1,0.0,15.0,양산시,15.3,0.0,4.5,200.0,90.0,0.0,0.0,4.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,1,0.0,15.0,양산시,15.3,0.0,4.5,200.0,90.0,0.0,0.0,4.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,2,0.0,15.0,양산시,14.2,0.0,3.4,230.0,89.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,2,0.0,15.0,양산시,14.2,0.0,3.4,230.0,89.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,3,0.0,15.0,양산시,13.6,0.0,3.2,230.0,87.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,3,0.0,15.0,양산시,13.6,0.0,3.2,230.0,87.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,4,0.0,15.0,양산시,13.1,0.0,4.5,230.0,86.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,4,0.0,15.0,양산시,13.1,0.0,4.5,230.0,86.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,5,0.0,15.0,양산시,12.6,0.0,4.4,200.0,86.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,5,0.0,15.0,양산시,12.6,0.0,4.4,200.0,86.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,6,0.0,15.0,양산시,12.2,0.0,3.1,230.0,86.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,6,0.0,15.0,양산시,12.2,0.0,3.1,230.0,86.0,0.0,0.0,3.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,7,0.0,15.0,양산시,12.1,0.0,3.0,230.0,86.0,0.04,0.0,1.0,10.395612638027332,89.64405063750405
2023-04-06,(군산)삼랑진태양광,2.0,7,0.192,15.0,양산시,12.1,0.0,3.0,230.0,86.0,0.04,0.0,1.0,10.395612638027332,89.64405063750405
2023-04-06,(군산)삼랑진태양광,2.0,8,37.62,15.0,양산시,12.5,0.0,3.4,290.0,78.0,0.21,0.0,3.0,22.547120156950594,98.61183836525989
2023-04-06,(군산)삼랑진태양광,2.0,8,28.32,15.0,양산시,12.5,0.0,3.4,290.0,78.0,0.21,0.0,3.0,22.547120156950594,98.61183836525989
2023-04-06,(군산)삼랑진태양광,2.0,9,272.34,15.0,양산시,12.6,0.0,3.9,270.0,75.0,0.4,0.0,4.0,34.41451582339391,108.8991810870836
2023-04-06,(군산)삼랑진태양광,2.0,9,177.504,15.0,양산시,12.6,0.0,3.9,270.0,75.0,0.4,0.0,4.0,34.41451582339391,108.8991810870836
2023-04-06,(군산)삼랑진태양광,2.0,10,579.06,15.0,양산시,14.9,0.0,0.4,0.0,69.0,1.71,0.0,3.0,45.46657421765401,122.0184319856064
2023-04-06,(군산)삼랑진태양광,2.0,10,326.496,15.0,양산시,14.9,0.0,0.4,0.0,69.0,1.71,0.0,3.0,45.46657421765401,122.0184319856064
2023-04-06,(군산)삼랑진태양광,2.0,11,923.04,15.0,양산시,15.8,0.0,2.7,250.0,66.0,2.26,0.0,3.0,54.71607278206868,140.39286804325644
2023-04-06,(군산)삼랑진태양광,2.0,11,556.896,15.0,양산시,15.8,0.0,2.7,250.0,66.0,2.26,0.0,3.0,54.71607278206868,140.39286804325644
2023-04-06,(군산)삼랑진태양광,2.0,12,1169.1,15.0,양산시,16.4,0.0,5.3,230.0,64.0,2.87,0.0,3.0,60.28281637832859,166.37575762872711
2023-04-06,(군산)삼랑진태양광,2.0,12,686.4,15.0,양산시,16.4,0.0,5.3,230.0,64.0,2.87,0.0,3.0,60.28281637832859,166.37575762872711
2023-04-06,(군산)삼랑진태양광,2.0,13,1207.08,15.0,양산시,17.6,0.0,5.1,200.0,61.0,2.79,0.0,3.0,59.9785061805067,196.5667954555917
2023-04-06,(군산)삼랑진태양광,2.0,13,708.672,15.0,양산시,17.6,0.0,5.1,200.0,61.0,2.79,0.0,3.0,59.9785061805067,196.5667954555917
2023-04-06,(군산)삼랑진태양광,2.0,14,865.26,15.0,양산시,17.4,0.0,3.6,250.0,61.0,1.81,0.0,4.0,53.95540462009488,221.8191482335611
2023-04-06,(군산)삼랑진태양광,2.0,14,534.72,15.0,양산시,17.4,0.0,3.6,250.0,61.0,1.81,0.0,4.0,53.95540462009488,221.8191482335611
2023-04-06,(군산)삼랑진태양광,2.0,15,468.54,15.0,양산시,18.4,0.0,4.0,250.0,61.0,1.38,0.0,3.0,44.47333733942784,239.56742290043476
2023-04-06,(군산)삼랑진태양광,2.0,15,275.424,15.0,양산시,18.4,0.0,4.0,250.0,61.0,1.38,0.0,3.0,44.47333733942784,239.56742290043476
2023-04-06,(군산)삼랑진태양광,2.0,16,844.38,15.0,양산시,17.3,0.0,5.0,230.0,63.0,1.52,0.0,3.0,33.31888575439839,252.33477138460088
2023-04-06,(군산)삼랑진태양광,2.0,16,513.12,15.0,양산시,17.3,0.0,5.0,230.0,63.0,1.52,0.0,3.0,33.31888575439839,252.33477138460088
2023-04-06,(군산)삼랑진태양광,2.0,17,279.36,15.0,양산시,16.7,0.0,4.6,230.0,65.0,0.91,0.0,3.0,21.416533985685312,262.4540910878666
2023-04-06,(군산)삼랑진태양광,2.0,17,156.48,15.0,양산시,16.7,0.0,4.6,230.0,65.0,0.91,0.0,3.0,21.416533985685312,262.4540910878666
2023-04-06,(군산)삼랑진태양광,2.0,18,68.04,15.0,양산시,15.8,0.0,3.6,230.0,71.0,0.39,0.0,3.0,9.276658355511206,271.36926327233107
2023-04-06,(군산)삼랑진태양광,2.0,18,44.16,15.0,양산시,15.8,0.0,3.6,230.0,71.0,0.39,0.0,3.0,9.276658355511206,271.36926327233107
2023-04-06,(군산)삼랑진태양광,2.0,19,6.3,15.0,양산시,15.6,0.0,3.0,270.0,66.0,0.07,0.0,4.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,19,5.664,15.0,양산시,15.6,0.0,3.0,270.0,66.0,0.07,0.0,4.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,20,0.0,15.0,양산시,14.9,0.0,0.2,0.0,70.0,0.0,0.0,4.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,20,0.0,15.0,양산시,14.9,0.0,0.2,0.0,70.0,0.0,0.0,4.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,21,0.0,15.0,양산시,14.6,0.0,1.9,270.0,70.0,0.0,0.0,4.0,0.0,
2023-04-06,(군산)삼랑진태양광,2.0,21,0.0,15.0,양산시,14.6,0.0,1.9,270.0,70.0,0.0,0.0,4.0,0.0,
