년월일,단계,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020-10-20,2,52536,2189,5821,325,5821,325,1897,2041,505,1669,2017,325,1813,697,3805,505,2653,973,1201,4777,5821,4609,4429,5725,2089,1249,1609,1057,469,601
2020-10-21,2,31858,1327,5537,0,5537,59,191,131,911,623,635,59,0,95,527,95,119,0,0,443,0,323,299,3395,5537,4283,4667,3803,3119,2603
2020-10-22,2,120488,5020,9342,1666,9342,1666,2158,1666,1774,2698,4390,4942,5290,5698,4126,3502,3526,2938,2446,2674,4366,5110,5122,6406,7390,8878,7522,9286,9238,9342
2020-10-23,2,157355,6556,9188,0,9188,2299,9188,9175,9175,6235,6103,6139,6247,6031,6019,5851,2299,0,0,4903,8899,8635,8599,6559,8263,8551,8611,8623,7399,5851
2020-10-24,2,85554,3565,5952,0,5952,1163,5783,5759,5663,5891,5952,5855,5507,4955,3611,1787,0,0,0,0,0,1163,4235,4583,4199,4091,4439,4187,3743,4151
2020-10-25,2,42576,1774,3505,49,3505,49,3505,2389,2269,2665,2653,2257,1213,1225,1285,1129,1405,1729,1885,49,73,1045,1213,1093,1453,1813,2569,2557,2461,2641
2020-10-26,2,32382,1349,2485,403,2485,403,1423,727,1027,1915,2443,2485,1843,1771,1447,1495,1375,1291,1243,1339,1231,1303,1639,1435,1039,907,403,703,1099,799
2020-10-27,2,9477,395,1195,0,1195,50,578,446,590,542,554,662,710,1195,674,470,542,830,662,410,146,182,74,62,0,0,50,98,0,0
2020-10-28,2,72925,3039,9183,0,9183,259,259,547,1051,943,1459,1903,1963,0,751,3211,2215,1975,1975,2167,1723,1999,4027,5767,4543,4411,4999,7435,8419,9183
2020-10-29,2,127562,5315,8828,0,8828,2534,8174,8714,7526,7718,8828,5666,5066,3818,5546,5294,0,0,2534,4442,2642,3710,4766,5738,6062,7262,7250,6482,5570,4754
2020-10-30,2,78075,3253,7402,439,7402,439,4423,2695,3211,4339,4927,5095,6559,7402,6799,4999,4207,4099,439,1243,2419,1723,1963,1711,1615,3127,979,1531,1831,739
2020-10-31,2,7623,318,1521,0,1521,41,1521,389,65,161,89,0,0,41,869,113,0,425,857,89,533,1133,161,113,161,149,53,0,0,701
2020-11-01,2,14214,592,2410,0,2410,68,2036,2410,2000,1388,752,512,164,0,0,224,584,464,404,356,212,68,0,0,416,416,668,524,296,320
2020-11-02,2,44892,1871,4860,0,4860,138,270,0,198,138,282,558,570,570,546,738,1026,1218,1866,2526,2310,3138,4074,2730,3546,3546,4860,4242,3582,2358
2020-11-03,2,112206,4675,8964,0,8964,1245,2097,1797,2109,2817,2313,3669,8013,8145,8964,8421,1245,0,0,0,0,0,5805,8661,8649,8745,8133,7629,7773,7221
2020-11-04,2,70038,2918,6570,0,6570,432,6570,5580,5580,4656,5856,6336,6432,6312,5328,4944,1620,0,0,0,432,972,1080,936,852,1308,1080,1524,1200,1440
2020-11-05,2,15467,644,2367,0,2367,86,2090,1526,1490,1886,2150,2367,1298,530,398,0,86,0,0,0,0,134,0,0,170,170,338,386,326,122
2020-11-06,2,9167,382,1427,0,1427,52,136,172,232,100,652,880,724,1012,1000,1427,652,640,520,52,52,0,124,436,256,100,0,0,0,0
2020-11-07,2,10207,425,1171,0,1171,60,0,0,0,144,324,96,60,240,360,444,408,204,60,132,672,1171,960,756,600,792,924,636,648,576
2020-11-08,2,105635,4401,9021,0,9021,422,662,854,1262,2174,3062,3986,4298,4478,4742,5162,422,0,0,0,0,3470,9021,8894,9002,8786,8930,8966,8750,8714
2020-11-09,2,152985,6374,9051,1830,9051,1830,8466,8730,8874,9030,8850,8970,9051,8934,8418,8022,6294,7710,8454,8250,6594,5238,3654,3546,2898,2718,3330,3042,2082,1830
2020-11-10,2,32911,1371,4075,0,4075,256,1312,256,1432,1864,1972,1708,1456,1024,760,0,0,0,0,0,0,0,0,1720,2584,3196,3808,4075,3424,2320
2020-11-11,2,33027,1376,2579,0,2579,322,2506,2579,1990,2326,1822,1858,1870,1546,1714,1978,1786,1366,1138,838,586,754,646,646,1198,1294,1234,1030,322,0
2020-11-12,2,16852,702,2002,78,2002,78,78,282,318,210,618,1194,1698,2002,1050,318,174,258,450,570,618,870,1230,1062,786,666,534,606,654,606
2020-11-13,2,23936,997,2438,0,2438,258,582,594,354,354,342,294,342,378,258,534,798,1134,2438,1674,0,0,1158,1314,2202,1686,1818,1818,2010,1854
2020-11-14,2,19904,829,2630,0,2630,102,1650,1122,1710,2630,2058,1722,474,0,138,498,462,1626,1338,414,198,234,438,1026,1386,234,0,126,318,102
2020-11-15,2,3872,161,653,0,653,17,0,0,0,0,0,0,0,41,0,53,485,161,329,245,137,77,113,161,17,65,413,377,545,653
2020-11-16,2,17622,734,3406,0,3406,64,1360,1132,1336,1120,1084,1144,2128,3406,2236,1324,820,208,0,64,0,0,0,0,0,0,0,0,148,112
2020-11-17,2,52058,2169,5267,0,5267,303,0,0,303,831,1179,2091,447,1839,2403,2031,1875,1503,2055,2607,2571,1911,2799,3111,3219,3075,2871,3843,5267,4227
2020-11-18,2,147576,6149,9074,0,9074,3577,4945,5893,4393,4645,4213,4897,5485,5485,4321,6385,3637,0,3577,8701,8401,7429,7141,7021,7585,8173,8461,8713,9074,9001
2020-11-19,2,161269,6720,8874,2309,8874,2309,8717,8874,8777,7949,7817,7757,7853,7841,8237,8609,8525,8489,8045,5393,3881,4001,2309,4085,4889,4589,5297,5801,6629,6905
2020-11-20,2,173474,7228,11788,0,11788,2179,6463,6955,5743,4987,4039,6319,7111,7939,8035,8071,7807,8227,2179,0,4879,8359,8527,9091,11788,11263,11311,9607,8287,6487
2020-11-21,2,35659,1486,5785,0,5785,117,5785,4245,2445,2817,3417,2085,1389,1557,1821,429,0,165,129,633,345,225,117,537,249,753,1701,3093,813,909
2020-11-22,2,167986,6999,12575,0,12575,629,1265,833,0,0,0,0,629,7325,7481,7841,7853,8465,9485,7661,7721,9905,12305,11945,11525,12341,12575,11789,9341,9701
2020-11-23,2,169875,7078,9146,4871,9146,4871,9146,9095,9119,8987,9023,8999,8735,8339,8171,7091,5687,5591,6383,6971,6935,7007,6611,5807,5495,5123,6047,4871,5507,5135
2020-11-24,2,93945,3914,5389,1528,5389,1528,4852,4732,3604,4840,4720,4216,4120,4816,4864,4456,3820,3172,2392,2200,3712,3952,3904,3568,3592,5389,3844,1528,3088,4564
2020-11-25,2,83041,3460,6743,0,6743,1810,3094,3418,3490,3466,4654,5410,5530,5566,5314,2158,0,0,0,0,0,1810,6743,0,6166,4822,5314,5926,5050,5110
2020-11-26,2,70633,2943,5009,1096,5009,1096,4840,4432,5009,3484,2932,3244,2680,3196,2308,1900,1096,1792,2380,2008,2656,2356,2284,2188,3568,3124,2392,3124,3460,4180
2020-11-27,2,176967,7374,9379,3040,9379,3040,3040,3124,3640,3868,5476,6304,6724,6280,7768,7108,6904,7012,7600,9100,9268,9232,9379,9364,9352,9352,9328,9292,9232,9220
2020-11-28,2,198104,8254,9070,6746,9070,6746,9070,9026,8774,9002,8990,9014,8822,8702,8114,8546,8486,8402,8522,8306,8510,8102,7646,7406,7334,6746,7838,8102,7526,7118
2020-11-29,2,107086,4462,6218,2944,6218,2944,5800,6016,4888,3172,5032,4072,6218,5824,3556,3340,3508,2944,3184,4000,5164,6040,5872,5368,4060,4072,3688,4240,3388,3640
2020-11-30,2,89040,3710,8053,1249,8053,1249,3217,1945,2797,3097,3481,2797,1885,1429,1393,1249,2833,2089,1693,2197,2629,3469,3601,5725,6889,8053,7573,7093,6517,5389
2020-12-01,2,84074,3503,6327,625,6327,625,5629,5941,5413,5869,5617,5953,5881,6327,5461,4297,3181,2269,1525,2101,2005,2353,2953,3193,2521,1321,625,1369,1309,961
2020-12-02,2,103074,4295,11185,691,11185,691,691,799,1123,1231,1519,3619,3151,3583,2479,2371,3007,1927,1879,2143,2659,3067,4531,5023,6643,9607,9607,10267,11185,10963
2020-12-03,2,182459,7602,10995,2080,10995,2080,10000,10480,10840,9556,10132,8992,7060,6592,6892,4396,2092,2080,2440,2692,4036,5500,9496,10444,10995,10468,9208,8632,9532,9904
2020-12-04,2,176902,7371,10932,3254,10932,3254,10778,10932,8702,9374,8702,10406,9842,10106,8018,9278,6998,6350,6734,5426,6902,7418,6626,6170,5942,5414,5270,3998,4262,3254
2020-12-05,2,73783,3074,6761,1450,6761,1450,4810,4618,4414,4954,4150,2218,4558,6761,4222,2890,3346,2206,1654,1726,2362,2782,3118,1990,1846,1594,2002,2518,1594,1450
2020-12-06,2,59486,2479,4295,69,4295,69,1545,1641,2625,2937,2601,2829,2505,2601,3417,2541,3189,2469,1377,2457,69,3417,3501,2121,1533,1677,2025,2421,3693,4295
2020-12-07,2,61508,2563,5680,104,5680,104,2888,2360,3008,3128,3872,3848,2528,2864,2024,1412,1052,992,788,464,116,104,164,920,5252,5680,5456,4868,4604,3116
2020-12-08,2,81459,3394,7141,862,7141,862,2266,7141,4054,5494,4258,4714,3238,3970,3130,2674,1642,1186,874,862,922,1402,2362,4654,5698,6034,5362,3070,3190,3262
2020-12-09,2,45813,1909,4431,0,4431,118,3178,3658,3490,4431,3790,3382,3886,3154,2734,1738,2002,2098,874,886,718,874,1114,1006,1162,1042,478,118,0,0
2020-12-10,2,46189,1925,4213,0,4213,63,0,0,0,63,255,747,795,1239,2583,4131,4107,2883,2715,2547,1515,1383,2403,3519,4213,3687,2415,1383,1995,1611
2020-12-11,2,20454,852,2025,0,2025,117,2025,969,1077,1089,741,981,993,969,1365,1233,1257,1113,681,585,393,117,0,0,345,705,753,669,1125,1269
2020-12-12,2,114809,4784,9065,0,9065,978,1950,3198,5190,6954,6774,8178,7638,7362,8010,9065,8394,4470,0,2646,9042,7050,4602,4062,4062,1422,978,1194,1434,1134
2020-12-13,2,98051,4085,12082,0,12082,283,883,463,0,0,0,427,403,667,343,0,283,367,1051,835,4459,7531,10711,12082,10663,9391,9367,9367,9379,9379
2020-12-14,2,200462,8353,9208,6470,9208,6470,9208,9134,9074,9002,9134,9026,9134,9122,9146,8930,8930,8894,8630,8834,8282,8762,7898,7814,6974,6866,7418,7034,6746,6470
2020-12-15,2,117092,4879,7956,2344,7956,2344,5536,5476,4432,4744,4024,5056,4228,5848,6388,7540,7956,7912,6328,5164,5656,5620,5500,3796,3604,2392,2572,2428,2344,2548
2020-12-16,2,149328,6222,8753,2009,8753,2009,2009,4649,4205,7145,4421,4469,6017,7877,7313,6509,7421,7181,7589,8489,8753,8729,8645,8585,7205,5933,4697,4181,3701,3605
2020-12-17,2,62508,2605,5643,687,5643,687,4395,3855,3411,4527,4323,5643,4011,3675,2583,2367,1707,1851,1335,1563,2199,1959,2019,2391,2175,2427,1203,1059,1143,687
2020-12-18,2,93077,3878,9865,0,9865,1180,1180,1276,1576,3028,3016,2392,1576,1828,1912,1852,1252,1360,1948,3208,3964,4804,6172,7048,7612,7576,8788,9844,9865,0
2020-12-19,2,172930,7205,12082,0,12082,966,0,11082,11454,10854,11274,11958,12082,11982,10206,9234,9102,4974,0,0,966,8118,7566,6114,6498,6642,7590,6570,4230,4434
2020-12-20,2,81057,3377,5466,1641,5466,1641,3201,3129,2949,4113,4341,4389,5466,4593,4461,2265,1641,2133,2133,2085,2697,3117,2793,2937,4245,4053,2817,2961,4269,4269
2020-12-21,2,45279,1887,4772,617,4772,617,4013,4772,3641,2801,4493,2705,2225,1529,1169,1661,1505,1577,1373,917,857,1433,1109,1277,1553,1301,965,1013,773,617
2020-12-22,2,8330,347,1046,0,1046,45,405,561,1017,1046,921,585,909,525,177,261,261,249,237,165,117,129,201,213,129,177,45,0,0,0
2020-12-23,2,4476,187,879,0,879,33,0,33,33,93,177,201,645,879,429,129,57,57,249,465,549,357,45,33,45,0,0,0,0,0
2020-12-24,2,75564,3149,5742,0,5742,351,0,0,0,0,2103,2067,2499,3519,2619,2415,0,3375,3879,351,2367,5679,5463,5742,5703,5259,5535,5667,5619,5703
2020-12-25,2,79645,3319,5936,163,5936,163,5839,5863,5936,5623,5215,5167,4735,4447,5059,3679,3031,3031,2635,3307,3139,2887,2803,2479,1591,727,559,967,763,163
2020-12-26,2,8282,345,980,0,980,27,339,75,27,483,519,399,555,471,471,291,135,27,0,39,135,195,51,27,51,903,980,675,639,795
2020-12-27,2,45992,1916,6036,40,6036,40,256,148,580,484,436,616,580,664,736,1288,772,1792,3208,4300,1324,112,40,532,3004,6016,6036,5644,5020,2404
2020-12-28,2,22111,921,2759,0,2759,97,1657,1645,1285,1237,1777,2759,1381,1297,985,781,1561,1357,1621,1081,289,0,0,133,325,97,277,0,145,421
2020-12-29,2,48079,2003,6094,0,6094,93,501,93,189,393,609,2001,2193,1605,645,381,1353,717,525,321,153,2865,6057,6069,6094,6093,5793,3429,0,0
2020-12-30,2,19913,830,3041,0,3041,1164,0,0,0,0,0,0,0,0,0,0,0,0,1500,3024,2856,3024,2856,2448,3041,1164,0,0,0,0
2020-12-31,2,32971,1374,2935,0,2935,224,0,0,0,0,0,0,0,0,0,0,0,224,2372,2588,2744,2828,2935,2828,2888,2720,2780,2696,2792,2576
2021-01-01,2,27222,1134,2369,371,2369,371,2369,2315,2351,2291,2015,1847,1427,911,755,755,683,563,587,587,779,767,515,371,647,479,467,647,1751,1343
2021-01-02,2,39958,1665,2449,1035,2449,1035,1287,1683,1431,1347,1491,1407,1335,1251,1035,1119,1059,1443,1611,1587,1323,2031,2187,2055,1971,2427,2415,2449,1947,2067
2021-01-03,2,32375,1349,2182,755,2182,755,2182,2123,1763,1487,1187,1751,1847,1703,1163,1271,1535,1187,923,1055,1295,1259,1487,1535,971,1031,1007,755,959,899
2021-01-04,2,19125,797,1729,136,1729,136,676,1312,1348,1576,1729,1612,1456,1468,1360,628,472,904,880,832,712,328,316,196,136,160,208,244,316,256
2021-01-05,2,48176,2007,4607,207,4607,207,231,207,267,699,387,615,639,1011,2391,2631,2679,3027,3027,2955,2931,2943,2295,2523,2055,1779,1419,2787,4071,4607
2021-01-06,2,101722,4238,6107,2785,6107,2785,4537,4909,5041,4921,5389,4981,3913,4105,3049,3229,3457,2785,4021,2869,3565,3493,4645,4369,4081,3553,3973,4837,5893,6107
2021-01-07,2,141420,5893,6163,5011,6163,5011,6163,5995,5887,6139,6127,6115,5995,6139,5827,5971,5959,6103,6091,6055,5815,5899,5959,5875,5647,5647,5743,5359,5011,5899
2021-01-08,2,139151,5798,6118,4955,6118,4955,5879,6035,6118,5867,5819,5903,6011,6035,5603,5651,5423,5627,5663,4955,5567,5747,5807,6059,5939,5927,5963,5639,5927,5987
2021-01-09,2,134526,5605,6069,3531,6069,3531,6015,5883,5883,5583,5271,5463,5187,5919,5343,5343,5919,6015,5919,6039,5403,5871,5787,6069,5931,6039,5859,5583,4671,3531
2021-01-10,2,78901,3288,5413,1536,5413,1536,3408,2436,2460,3396,3000,2508,2484,1752,2352,1536,1644,1812,1908,4452,4944,5244,4200,4284,5196,5413,4404,3804,3324,2940
2021-01-11,2,24848,1035,4570,62,4570,62,2138,1418,1070,1334,1370,1118,662,242,266,1082,1562,626,338,962,890,794,170,62,314,446,266,350,2798,4570
2021-01-12,2,71557,2982,5751,410,5751,410,5534,4154,5751,4394,3950,3926,2534,2330,2006,470,1022,638,410,890,2702,4562,4106,3674,3242,3722,3182,2666,2690,3002
2021-01-13,2,92356,3848,6292,0,6292,1332,4488,4104,4020,4320,5196,5040,4260,4020,3264,3432,4200,5052,4332,0,0,5712,6292,5328,4944,4548,3972,2940,1560,1332
2021-01-14,2,23443,977,3412,0,3412,39,999,867,771,483,147,51,0,0,0,0,0,0,39,267,771,1263,1551,1827,1971,2055,1983,2283,2703,3412
2021-01-15,2,129632,5401,8868,2188,8868,2188,5344,5500,5320,6316,6772,6748,5884,6256,5680,5608,5224,5236,5104,5284,5380,4876,4708,4168,3556,2188,2896,4768,7948,8868
2021-01-16,2,186150,7756,9131,5765,9131,5765,8249,7193,8153,8753,8081,8717,9077,9131,9113,9089,9089,9041,8801,8765,8933,8537,6065,5969,6029,5921,5789,5765,5873,6017
2021-01-17,2,110828,4618,6096,832,6096,832,6052,6028,6016,6096,6064,5812,6052,5860,5908,5788,5728,5656,5188,5104,4684,4660,4408,4120,3328,2488,2368,1432,1156,832
2021-01-18,2,152161,6340,9220,843,9220,843,843,1659,2187,3279,4851,4071,4239,5379,5691,5811,5871,6483,7635,7827,7695,7743,8523,9051,8811,9003,8367,8847,9075,9220
2021-01-19,2,99066,4128,8466,0,8466,648,8466,8220,6768,5988,5952,5232,3816,2880,4056,4656,5112,4932,5424,5172,4368,4188,3780,2628,2580,2052,2148,648,0,0
2021-01-20,2,19721,822,1766,0,1766,15,0,0,615,1011,447,159,51,243,1107,531,15,1071,1083,1287,1455,1503,723,543,855,1455,1766,1347,1047,1407
2021-01-21,2,40409,1684,3474,289,3474,289,1537,2161,1141,1165,1201,1453,817,289,433,553,2029,1945,1825,2161,2125,1585,1009,1177,1885,2701,2629,2329,3474,2785
2021-01-22,2,34141,1423,4180,315,4180,315,2487,4180,2655,1995,1131,447,831,1527,1527,1047,351,315,795,795,711,1371,1755,1191,1383,1863,1539,1707,1599,939
2021-01-23,2,124118,5172,9143,1461,9143,1461,1461,1521,1821,1941,2529,4617,6597,3933,5625,6525,6297,6549,4305,1953,1857,5013,6633,5025,6189,8337,8577,8649,9143,9021
2021-01-24,2,104300,4346,9213,613,9213,613,9213,9157,8185,6661,5569,7441,4153,2737,3589,3697,4033,4357,4333,1933,6037,2773,1525,4645,3445,2713,3145,613,2785,1561
2021-01-25,2,43524,1814,4302,0,4302,27,3723,2187,4302,2583,3519,3135,3819,3291,2103,3699,2475,2043,387,1755,651,279,1743,423,255,39,291,795,0,27
2021-01-26,2,131535,5481,9255,0,9255,210,234,294,966,282,210,0,378,2190,7182,7638,8646,9255,9234,9174,8490,7950,8454,8202,8070,8118,7830,6798,5766,6174
2021-01-27,2,120646,5027,9192,278,9192,278,7346,8714,9002,9158,9192,9146,9170,8666,7982,4838,6242,5294,4442,4370,3422,3278,2498,2234,1778,1310,974,794,518,278
2021-01-28,2,137866,5744,9402,0,9402,473,0,0,0,929,605,473,1373,2801,4325,6005,7829,7997,8309,9281,9402,9389,9245,9185,8849,8969,7397,8417,7805,9281
2021-01-29,2,141014,5876,9222,448,9222,448,8752,8512,9222,9208,9220,9196,9076,8920,8920,8704,7624,7360,6856,1648,4132,6904,5560,3988,2680,1876,820,892,496,448
2021-01-30,2,22330,930,2466,0,2466,58,82,58,94,394,1570,2466,2038,1702,1210,1366,1390,1618,1678,1582,1534,934,562,346,346,298,454,538,70,0
2021-01-31,2,85561,3565,8725,0,8725,252,0,0,252,0,348,648,924,1248,1764,1980,3336,4044,5496,6060,6060,6072,5148,2952,3360,5220,5796,8725,8100,8028
2021-02-01,2,72355,3015,9007,0,9007,60,7524,8844,8880,9007,7488,4452,1332,732,1140,564,576,1752,396,108,0,108,60,144,936,1860,2880,2652,3792,7128
2021-02-02,2,193884,8079,9153,6165,9153,6165,8829,8901,8793,8769,9081,9141,9153,9069,8769,8145,7365,7401,7701,8385,8793,8205,7941,8337,7341,6837,6621,6165,6849,7293
2021-02-03,2,55020,2293,8084,0,8084,161,7457,8084,7685,5993,4913,4361,3293,2285,1325,497,161,0,173,161,0,0,173,485,737,593,1697,1613,1253,2081
2021-02-04,2,93528,3897,8769,0,8769,499,3259,3751,3559,6955,8551,8769,7819,7267,6691,5575,6235,3895,499,0,0,2875,3631,3595,3559,1351,727,955,2023,1987
2021-02-05,2,21588,900,2440,0,2440,67,1363,1579,1975,1939,2167,2440,1963,1579,967,187,0,0,115,67,0,223,67,235,151,919,367,619,1387,1279
2021-02-06,2,16895,704,2787,0,2787,28,892,184,0,64,304,484,724,688,124,0,0,28,64,400,1144,1192,1372,1000,1276,796,904,1108,1360,2787
2021-02-07,2,62174,2591,8918,0,8918,183,2511,2175,1899,2127,1875,1923,1419,699,267,183,0,0,0,315,927,1563,1791,2271,2859,4419,7095,8103,8918,8835
2021-02-08,2,167666,6986,10093,0,10093,223,8815,9007,8767,8683,8779,8839,8983,9007,8995,8983,8983,223,0,0,0,0,6163,10093,10051,8935,9127,8863,8527,7843
2021-02-09,2,81961,3415,7067,0,7067,275,6983,6959,6719,5855,7067,6467,4655,3863,4019,3431,2951,3347,2303,0,275,3935,3947,2531,2015,1595,923,839,611,671
2021-02-10,2,27784,1158,2072,232,2072,232,304,316,400,784,1216,1684,1120,748,1540,1600,1420,664,460,232,772,1000,1060,1612,1756,2072,2056,1288,1720,1960
2021-02-11,2,27459,1144,2739,0,2739,44,2024,1472,2180,1760,1880,1724,2396,2739,1760,1076,1688,632,752,356,0,68,0,128,56,68,44,884,2072,1700
2021-02-12,2,33475,1395,5075,0,5075,92,1904,1172,632,0,92,212,1040,2132,2960,1880,3236,5075,3476,1232,404,524,896,1328,1064,752,776,1640,812,236
2021-02-13,2,17998,750,1988,0,1988,134,290,386,1070,1406,1970,1988,1490,674,1538,602,0,0,266,710,710,1418,1538,230,590,278,710,134,0,0
2021-02-14,2,22990,958,6304,0,6304,30,0,0,30,0,0,0,42,498,666,306,342,138,0,414,2886,2778,1554,234,474,1110,1554,1890,6304,1770
2021-02-15,2,188670,7861,11466,1224,11466,1224,1404,1224,1500,2628,9096,11466,8568,8640,8748,8820,8868,9084,9108,7536,9336,9324,9168,9180,9240,9192,9180,9120,8988,9252
2021-02-16,2,149273,6220,11851,0,11851,151,9103,8803,8659,8575,6667,5167,3355,1627,463,0,151,343,895,583,3775,6955,8299,10027,10363,11851,9991,11719,11143,10759
2021-02-17,2,179535,7481,12215,3788,12215,3788,11852,9668,12215,7496,9080,6908,8240,7220,6788,7688,8540,8828,6908,8744,7124,7484,8360,4916,6080,3788,5864,4844,4832,6068
2021-02-18,2,152147,6339,9177,3418,9177,3418,3598,6058,4834,4834,6094,3418,5926,3898,5350,5446,4258,6094,3850,6070,6658,9177,8566,9130,9154,9106,8914,8146,7246,6322
2021-02-19,2,75269,3136,6524,75,6524,75,6524,5187,4971,5211,3723,2943,3447,2211,1239,471,171,75,327,843,1563,1779,2115,2007,3171,4275,4863,5487,6411,6255
2021-02-20,2,98634,4110,8366,0,8366,665,5045,5057,5441,6953,7781,8366,7865,7697,7421,7445,6773,3173,0,0,0,3821,4169,2417,1373,665,833,1721,2141,2477
2021-02-21,2,92649,3860,6777,0,6777,2610,3090,4722,5634,6294,6138,5970,6738,6066,4062,3498,2610,0,0,0,0,0,5442,6777,5370,3702,3282,4242,4374,4638
2021-02-22,2,104770,4365,9120,0,9120,259,4879,4339,5263,3355,1675,763,1375,2311,3535,1807,1459,1135,0,259,2527,1651,7771,8143,8587,8407,8875,9120,8887,8647
2021-02-23,2,128619,5359,8751,0,8751,276,8196,8028,7680,7512,8484,7644,8664,8751,8340,8472,3432,0,276,1944,2472,5244,3768,4020,3744,4680,4956,4980,4044,3288
2021-02-24,2,58718,2447,4759,29,4759,29,3017,3029,3233,3449,4241,4759,4145,4265,3161,2045,2501,2261,2669,2693,4721,3425,281,209,317,29,533,1253,557,1925
2021-02-25,2,73880,3078,8870,0,8870,127,2611,1891,871,667,127,1255,1639,163,0,0,0,0,0,3223,4387,4699,2023,3787,7975,8479,8767,8870,7243,5203
2021-02-26,2,156144,6506,8478,5574,8478,5574,8478,8310,8262,6102,6150,6150,5898,5838,6126,6114,7242,5826,6498,7950,6294,6978,6174,6102,5622,5574,6078,6126,6114,6138
2021-02-27,2,105710,4405,5981,447,5981,447,5967,5775,5895,5751,5691,4443,4623,5511,5981,5799,4875,5583,5835,5631,5055,5127,5199,4239,3903,1755,1011,771,447,843
2021-02-28,2,30269,1261,4629,0,4629,116,992,728,164,0,176,0,0,0,116,128,116,608,1052,2156,2192,2708,692,320,152,1640,3680,4268,3752,4629
2021-03-01,2,109594,4566,5947,1305,5947,1305,5697,5541,5577,5409,5133,4977,5289,5157,5433,5947,5877,5853,5817,5889,5421,3885,2133,1305,1461,4413,4449,2985,2961,2985
2021-03-02,2,45538,1897,3050,0,3050,361,3025,3050,3037,3037,3037,3037,2989,2953,2797,2785,2869,1309,0,0,0,1357,1981,1861,1621,1393,1225,1153,661,361
2021-03-03,2,7618,317,672,0,672,70,322,238,130,238,430,634,514,274,70,0,0,130,202,0,0,118,514,646,672,574,478,490,466,478
2021-03-04,2,28912,1205,3053,37,3053,37,97,49,229,217,241,217,193,265,37,205,277,505,589,337,1117,2137,2077,2545,2761,2953,3013,3053,3001,2797
2021-03-05,2,15965,665,2663,126,2663,126,2663,1758,1770,1734,1134,570,366,174,366,630,486,186,150,366,318,150,198,174,126,198,402,462,498,1086
2021-03-06,2,20233,843,1502,121,1502,121,1405,817,781,865,781,877,697,1057,781,673,601,1129,817,733,829,121,925,925,589,241,1502,1357,1129,601
2021-03-07,2,27208,1134,2467,195,2467,195,831,1419,555,1431,1983,2467,2343,1743,927,1671,1167,735,1371,1431,1419,1011,1095,783,735,675,579,291,195,351
2021-03-08,2,13270,553,1150,168,1150,168,180,240,348,288,480,588,624,720,672,684,876,828,588,600,564,588,648,456,492,480,696,1150,312,168
2021-03-09,2,29496,1229,3437,65,3437,65,77,65,197,89,209,521,665,821,473,761,1049,941,1049,737,509,953,1217,1793,2381,2729,2777,2897,3149,3437
2021-03-10,2,34799,1450,3673,0,3673,94,3310,2398,2266,2074,1198,1930,2338,3094,3673,2242,3034,2242,1426,1174,1282,610,94,0,202,118,0,94,0,0
2021-03-11,2,10879,453,1537,0,1537,23,0,119,839,47,299,23,23,0,0,0,0,107,167,683,1031,947,1537,1415,1055,1127,863,155,179,263
2021-03-12,2,110874,4620,9204,0,9204,203,0,0,0,0,0,203,839,3311,5063,4847,4403,4427,4319,5039,7103,9204,9167,9047,9119,9131,8843,6719,6215,3875
2021-03-13,2,31063,1294,2752,513,2752,513,1989,1185,1245,1089,1593,1977,1629,1053,921,873,885,753,513,825,825,1245,1473,2325,2752,1977,1029,729,1029,1149
2021-03-14,2,9278,387,1358,0,1358,84,468,348,144,84,144,192,324,492,804,1358,864,0,0,0,0,456,528,516,504,372,192,648,468,372
2021-03-15,2,60825,2534,5527,0,5527,257,257,353,2645,2525,1733,941,617,965,1673,2021,2261,2417,1277,0,3869,5527,5321,2057,2201,3329,3833,5273,4337,5393
2021-03-16,2,91852,3827,6348,0,6348,742,5746,6058,6238,4618,2434,742,1954,1846,2998,4558,4366,5218,2494,0,3754,3742,4750,6348,6298,4882,3622,2686,3034,3466
2021-03-17,2,44909,1871,4373,0,4373,134,3470,3458,3182,2774,4154,4373,4346,4334,3494,3182,2246,1250,578,434,638,1094,1094,674,134,0,0,0,0,0
2021-03-18,2,17588,733,3710,0,3710,42,0,0,258,390,1170,1950,3710,1374,882,1146,402,90,42,498,234,78,0,0,42,630,1170,1530,990,1002
2021-03-19,2,19288,804,3322,0,3322,42,3322,486,78,0,66,474,438,1410,666,558,1890,1614,1962,1266,2262,2250,42,186,138,0,138,0,0,42
2021-03-20,2,53406,2225,6212,0,6212,287,695,0,287,0,0,551,323,0,0,0,0,0,0,2159,3827,4643,5375,5615,4559,4679,4427,5099,4955,6212
2021-03-21,2,108788,4533,6128,0,6128,2564,6080,5924,5972,6056,6080,6092,6092,6044,5564,2564,0,0,0,0,0,3392,6116,6116,6128,6116,6116,6104,6116,6116
2021-03-22,2,84828,3535,6144,0,6144,1062,6102,6144,6102,5994,5826,5490,5142,5406,5118,3678,1062,0,0,0,0,0,4710,5142,4038,3330,3174,3030,2814,2526
2021-03-23,2,27861,1161,3158,425,3158,425,3158,2225,1913,1493,1601,1025,701,749,773,677,497,665,773,629,929,581,425,713,749,893,953,1793,2033,1913
