발전기명,년월일,설비용량(MW),01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
화순풍력,2022-12-22,16,183.012,76.008,109.98,21.312,102.972,357.684,343.284,92.28,0,416.064,0,0,0,0,0,0.12,704.844,1572.288,2306.232,1569.528,869.964,830.436,2950.404,2502.744
장흥풍력,2022-12-22,16,0,0,0,41352,296112,119988,203532,397164,1329096,2983236,1539024,2209104,961368,470304,104844,264,0,337260,932688,581592,1050480,3624216,3004824,468948
화순풍력,2022-12-23,16,2557.872,1731.792,1887.048,1981.284,1678.104,1973.04,2869.788,1682.028,1843.212,2225.124,1855.836,2186.844,2758.788,3193.524,4263.876,5997.984,6596.172,7820.844,2445.96,406.992,1015.092,718.164,1718.676,3653.508
장흥풍력,2022-12-23,16,657912,196620,474600,1130460,1260936,845688,444852,453012,69768,1430544,1766388,518856,190044,0,0,1656,244428,408828,499212,779064,1348776,1630188,1959972,1737204
화순풍력,2022-12-24,16,3887.016,3438.564,2277.852,3064.956,3219.66,4852.452,4643.928,4689.756,6219.012,5395.188,4710.912,6985.44,6453.108,5443.14,7887.948,7085.028,7193.028,6217.344,4439.064,2721.312,3297.6,4169.976,4593.792,2817.336
장흥풍력,2022-12-24,16,270372,84492,1927308,3736488,3535272,4479048,6039768,9119388,8916456,8477868,6161772,3349764,3353892,2012472,1533240,3042636,5478324,5535132,5553960,7770720,6731856,3943392,3027768,7309728
화순풍력,2022-12-25,16,1579.284,1535.784,962.148,652.56,310.008,845.304,864.648,523.092,68.328,1111.368,1155.324,1150.728,7.884,0,38.52,124.128,342.024,432.048,454.956,487.092,475.8,470.28,451.176,414.12
장흥풍력,2022-12-25,16,5040204,2605212,2260032,5297352,7925268,8899356,5374800,8533956,6841032,5361684,3586020,933180,352392,224064,0,0,0,0,0,0,0,0,0,0
화순풍력,2022-12-26,16,494.976,486.924,456.444,1270.668,1999.176,2302.38,3014.052,4224.912,4312.548,4411.164,3684.672,4652.304,2963.196,1342.44,1961.304,956.856,1804.572,3219.408,3398.256,2690.952,4980.804,5332.116,5413.848,4755
장흥풍력,2022-12-26,16,0,0,13068,448308,638460,1202628,1754688,2714052,3968016,5420424,3476520,1583832,1389804,1005216,373776,160596,32088,516828,1758564,4157964,2425764,1568844,1820616,2529456
화순풍력,2022-12-27,16,4385.484,3829.872,3069.528,3069.192,3575.844,2135.088,3268.164,3411.696,1049.64,1099.476,1160.964,1156.536,1859.472,1139.484,1197,738.18,1515.756,2276.736,3028.5,5776.8,5168.22,3186.66,2316.504,955.524
장흥풍력,2022-12-27,16,516528,350892,2249832,1340736,2580600,1316748,682452,3010728,8325288,10005108,4999020,4649076,3246060,1264764,3230208,6687204,6210792,4689456,2793816,3016032,2404272,3033252,2975760,852000
화순풍력,2022-12-28,16,278.268,68.76,309.048,1947.564,52.44,0.66,1.308,1033.416,1048.656,1100.196,1160.208,1155.756,7.056,0,0,0,0,0,147.756,0,0,0,0,162.732
장흥풍력,2022-12-28,16,158172,28704,16668,32520,158832,23436,576,0,0,1058568,1651776,1122588,74832,61560,161040,13800,344040,719520,1017228,2898264,4274904,6459204,6969444,10189164
화순풍력,2022-12-29,16,1782.864,3178.692,5120.16,2071.524,218.58,157.992,0,166.8,72.12,1102.632,1160.136,1719.432,75.792,46.86,103.68,118.296,296.52,1502.508,3569.76,751.68,744.516,728.832,8760,4252.14
장흥풍력,2022-12-29,16,9544968,6211284,7070100,9090288,8621124,12128724,13957620,12484680,10718376,8765124,12837816,10802448,10404084,4486740,4705428,5388444,6542664,7683180,12366204,10922112,11293332,11188524,9074664,6715332
화순풍력,2022-12-30,16,3143.736,1883.364,1353.144,787.032,434.196,992.952,346.728,19.032,96.6,1179.492,1170.468,1158.444,16.86,37.896,368.352,1093.476,1741.74,657.384,687.312,4296.54,2886.396,4600.332,6452.268,9033.216
장흥풍력,2022-12-30,16,9714024,5022456,2213544,2164200,6985008,11659332,13128576,13397112,11661576,10299624,14238228,14819460,12957108,11461368,11743296,14828352,15270984,14915736,14114328,14029968,12827904,12536436,11021820,12233568
화순풍력,2022-12-31,16,8353.44,8820.06,7936.644,5577.084,5340.924,2900.604,1464.204,432.816,40.728,1114.128,1160.448,1747.752,852.876,913.908,1280.508,931.824,938.724,1871.352,1229.016,625.128,0,0.984,1142.52,2168.484
장흥풍력,2022-12-31,16,12961128,11090028,11963520,11373900,10772304,11571672,11510424,11189760,9384144,12612756,12987912,9841788,9539292,9138132,8080332,7854456,8579100,9871104,8794224,9374160,8812620,10256724,8460732,4679004
화순풍력,2023-01-01,16,1837.368,2577.552,5152.356,4837.38,5448.084,4806.804,5355.708,3730.872,1657.488,2609.928,3563.88,3299.664,1463.232,1081.056,922.788,1286.34,2201.088,3961.428,3082.704,2420.952,2975.832,6056.172,9994.056,10335.216
장흥풍력,2023-01-01,16,2353380,2169720,3509520,5985552,4862376,5454996,7021140,6719532,7083540,7807020,7672548,1904028,2469648,1929624,1895652,1928448,1236168,943308,345948,1120164,2069844,1727232,918960,624192
화순풍력,2023-01-02,16,8437.44,7233.792,8777.7,7076.484,9056.796,8157.948,6140.616,4362.06,1510.956,2429.604,5599.248,5638.08,1262.988,233.616,84.492,374.436,448.92,998.736,1640.46,2225.604,3027.36,3225.6,2888.82,2141.724
장흥풍력,2023-01-02,16,2462568,3987420,4260348,4351596,2469660,2091552,2444508,555732,706752,1152588,1160928,1140,0,0,0,1668,20592,0,0,0,43272,405372,401712,443808
화순풍력,2023-01-03,16,2533.692,3529.032,4234.524,5227.272,2706.12,2288.508,3214.14,2459.568,1626.66,2326.956,3681.348,2296.932,176.7,79.836,80.952,701.664,1099.56,2102.472,4496.532,5478.468,5142.216,3072.6,1544.868,1832.028
장흥풍력,2023-01-03,16,465072,786360,904068,1197060,3989232,2268996,851160,520032,313404,1482492,1712244,686916,845364,469236,176736,24060,205212,417264,180732,413916,452280,2078700,2515392,6417648
화순풍력,2023-01-04,16,2238.84,2189.364,2532.6,3453.12,3098.196,2165.388,1497.468,1391.592,1544.748,2913.564,5592.312,6303.828,7785.024,5945.964,9384.624,11005.86,8931.48,13439.412,13184.604,11060.34,10522.848,10848.3,11322.036,9641.772
장흥풍력,2023-01-04,16,9818040,9412248,12405624,12097380,12214536,12975444,12437676,11057892,12573864,12153432,11250576,11231652,6312228,452688,76944,392724,2224188,3661788,6778260,11004168,9624036,7619736,6123600,4565280
화순풍력,2023-01-05,16,8930.712,9352.932,8048.496,7142.112,5032.824,5464.032,10671.42,10140.648,8094.468,5443.248,6365.568,6463.56,5176.704,4746.252,4609.392,3855.828,3031.2,2586.804,1771.02,5828.088,8044.272,7765.296,9001.212,10314.156
장흥풍력,2023-01-05,16,6198600,6819984,10802736,8975292,7319304,8598504,11458932,11578500,13330596,12731508,7427484,5741412,6754032,4218444,5021700,6216372,5990460,6957420,9926748,12763956,12241080,11819904,12103824,11919084
화순풍력,2023-01-06,16,9049.284,7802.484,5359.668,5406.852,4491.168,3010.596,4520.784,4283.52,5795.136,6173.028,5463.792,4768.248,1952.028,2877.024,2654.4,2268.288,1361.676,609.852,419.532,240.924,148.128,40.272,11.772,0
장흥풍력,2023-01-06,16,9380664,9782076,6104520,4078860,1881852,541428,1118376,2890728,3985488,5494356,6923040,5441640,7240932,6242832,6530232,10017384,8501352,3730644,5239308,7120668,5081532,6269232,6326628,6152808
화순풍력,2023-01-07,16,0,0,0,358.476,133.872,382.74,291.312,32.34,29.664,0,0,0,44.7,1747.044,820.656,926.868,3081.72,2681.952,2431.908,7256.376,10482.444,9407.94,9010.068,7545.612
장흥풍력,2023-01-07,16,6551868,6388452,6971796,6997128,6198276,6074316,6769644,7825296,6622620,6665652,5711172,5188440,5523876,4220928,6971568,4360536,10002252,4695504,3155892,2367480,1847028,810288,1401072,2183316
화순풍력,2023-01-08,16,6295.404,5986.56,3836.832,5046.636,5577.408,5207.496,3528.936,3900.18,3598.164,2118.444,2119.596,244.776,521.868,1980.156,1700.82,1626.336,787.992,216.456,91.884,226.26,1.932,0,0,0
장흥풍력,2023-01-08,16,5038668,7148016,8085972,7551504,7425108,6867012,6433176,5514912,2883468,2069304,1842540,1413948,472164,74736,7164,270012,28056,588,0,0,0,0,0,0
화순풍력,2023-01-09,16,0,0,1.02,0,0,0,0,0,0,0,0,0,0.252,176.616,199.152,360.54,1871.712,2242.836,473.544,24.252,4.98,251.136,849.636,678.984
장흥풍력,2023-01-09,16,346596,606312,3109776,2318208,707664,556512,238608,695964,562392,627240,75264,695316,68100,0,181728,0,0,20424,233028,912456,1908324,1621428,687612,1278588
화순풍력,2023-01-10,16,1227.948,2598.144,1485.42,1275.612,358.908,270.348,902.328,61.236,25.944,0,0.024,358.668,990.624,1903.284,2115.192,1351.488,511.248,22.584,69.108,409.944,247.128,169.956,223.128,16.956
장흥풍력,2023-01-10,16,960492,3239136,4422888,5890932,7591140,6354168,5758536,7985424,3620556,1457700,1188948,127284,574488,34884,93720,1874424,4152384,2252544,2504064,2108856,1656996,2291604,2985828,2637480
화순풍력,2023-01-11,16,317.736,402.012,942.936,776.388,515.112,466.14,561.972,1793.136,1156.512,1068.564,129.972,0,0,1168.092,1285.296,3200.34,2867.1,5671.584,576.504,57.252,858.672,1783.38,2190,5059.416
장흥풍력,2023-01-11,16,1556076,364032,704892,3141480,3593196,2366376,3774384,9038400,6275532,7307760,6233052,4291056,4216668,4457652,4087188,5400468,4383120,6081540,5096400,5061204,7371372,6083520,1541736,1484004
화순풍력,2023-01-12,16,1657.704,2045.256,1626.516,940.368,710.604,2031.408,1654.632,2565.36,1719.756,334.704,10.836,1500.612,2295.996,1955.7,1866.888,2586.6,2668.356,1759.716,2211.216,3463.224,1597.668,2384.772,3451.812,2577.636
장흥풍력,2023-01-12,16,1947876,515472,696,0,48,22764,104448,2760876,2010924,1662480,1183152,0,88572,259452,318156,406824,34380,225000,1374360,4128348,5086596,7783620,6945168,5881788
화순풍력,2023-01-13,16,1952.04,1911.096,2960.832,2995.92,4837.5,6983.868,6540.648,5305.752,2651.004,1834.032,1755.552,824.808,1007.76,2785.704,2269.416,3526.968,2822.364,2395.248,1083.216,455.112,559.02,1084.752,2326.104,707.016
장흥풍력,2023-01-13,16,5284644,6474408,4936956,7108656,6017064,5431728,9744312,10448436,8719260,7513320,7766424,7628196,8171436,8672508,8183004,6561792,5126472,5414700,6834612,10777272,10890156,10074348,14611164,12536148
화순풍력,2023-01-14,16,127.068,756.444,3914.016,2246.256,2463.6,1230.828,792.348,533.676,273.876,0,0,0,0,1112.388,1215.888,1147.62,1393.104,2041.248,1516.74,1499.736,1050.684,545.124,309.504,0
장흥풍력,2023-01-14,16,12445632,11284284,9746556,7440708,6267252,6393744,8221584,4719012,6712956,6761244,4689708,3873000,4134096,3215220,5014704,4367208,3784380,2333904,1766184,2557284,3138384,3495588,3271560,1838700
화순풍력,2023-01-15,16,0,0,50.124,21.228,0,0,0,0,0,0,0,0,0,1106.4,1171.98,1155.588,1037.052,3132.708,982.956,493.272,172.884,0,0,0
장흥풍력,2023-01-15,16,1144764,384900,20580,66852,418572,458688,723036,560580,643836,1529712,1315968,64464,315672,413724,494748,751356,1382508,3683940,8155524,7377696,7634244,6715980,5678652,2760228
화순풍력,2023-01-16,16,0,0,0,0,115.308,568.98,926.568,1286.904,3968.076,2287.812,1359.012,64.74,18.408,1097.292,1156.26,1154.88,1984.896,3230.808,942.948,51.756,202.404,0,0,250.536
장흥풍력,2023-01-16,16,3038748,6713856,4609212,5116776,6180564,6161352,4707348,3620916,4130496,8566716,5061744,2370396,2565936,914064,430308,393756,757512,3647388,4184136,3777684,4261788,5866056,6342672,9155124
화순풍력,2023-01-17,16,567.708,503.412,811.452,492.36,805.824,1600.644,1673.1,1351.98,607.692,77.628,0,0,0.048,1094.22,1139.52,1217.568,1041.972,1594.404,656.808,522.12,534.012,192.336,0,233.688
장흥풍력,2023-01-17,16,6062700,6918144,9637752,10132848,7522188,2517660,2285040,3328980,8519868,13092948,12874440,9131712,9130452,10064136,5821512,9961200,9413820,7519704,4172736,2212332,2742804,2001300,1152756,292152
화순풍력,2023-01-18,16,61.524,439.44,466.704,486.3,487.308,1592.028,1594.632,2585.652,452.52,882,1568.232,2146.164,3016.032,1548.468,1626.408,1329.528,712.704,2514.348,1383.072,1699.608,7248.408,5573.136,3693.9,2327.52
장흥풍력,2023-01-18,16,84108,6132,70716,5028,0,0,0,0,95124,1347348,1336596,6528,0,0,840,333096,219588,333648,332868,334380,495912,1170120,918660,52224
화순풍력,2023-01-19,16,6708.744,5192.52,5474.604,5592.852,6001.452,3862.62,3593.604,1623.348,1077.444,485.676,18.804,0,183.468,1249.956,2736.12,2661.852,2580.384,1432.284,520.668,513.744,562.332,371.916,194.064,250.128
장흥풍력,2023-01-19,16,7356,0,3216,14892,83724,42336,259068,440640,935088,2360592,1661004,19296,936,0,8292,44184,132840,79104,266304,470364,504516,296724,43860,54240
화순풍력,2023-01-20,16,5.712,0,182.952,549.036,1420.248,451.104,492.468,998.472,259.596,47.172,0,0,0,1101.588,1157.724,1144.512,454.668,32.268,275.952,430.38,453.156,0,99.948,478.572
장흥풍력,2023-01-20,16,428856,456540,667992,546360,9612,29892,8196,98460,102672,0,0,,,,,,,,1039908,597960,819192,287496,,
화순풍력,2023-01-21,16,499.548,440.748,712.296,1321.788,1924.512,2110.056,941.58,167.808,0,0,0,0,1.524,1420.884,2904.024,2487.96,1708.788,1116.564,354.756,0.072,0,0,0,0
장흥풍력,2023-01-21,16,,,,,,,,,,,,,,,,,300,197472,410832,384540,582060,798936,1400628,1152936
화순풍력,2023-01-22,16,44.676,96.42,213.156,454.056,487.812,368.196,484.116,551.34,274.332,0,192.384,471.24,1697.1,2053.644,655.872,143.364,2.82,0.396,0,113.616,70.212,0,65.94,471.216
장흥풍력,2023-01-22,16,1021392,1242324,1261872,1015788,1025316,776748,1458816,1852476,1590576,2165532,2456220,1569096,1399524,592272,532608,1634184,1813524,1643880,1543548,1618908,1734024,1664964,1753992,1789128
화순풍력,2023-01-23,16,389.856,472.248,328.068,495.132,496.5,476.94,145.728,13.296,0,0,0.012,0,0,1342.788,725.316,874.968,1142.256,850.68,469.788,1124.58,1576.26,609.276,359.712,0
장흥풍력,2023-01-23,16,1507188,1791792,1496076,1663848,1875756,1749768,1895148,1777956,1653732,2945088,2386152,206592,4608,4908,4908,6336,4896,5532,6348,7104,7560,8520,3912,4356
화순풍력,2023-01-24,16,0,0,0,0,0,13.224,0,7.188,293.616,119.688,41.628,430.836,860.676,2281.356,3601.068,5455.956,3385.5,4913.952,2429.868,620.148,990.624,1045.644,2636.244,1602.66
장흥풍력,2023-01-24,16,3096,2148,12,0,0,0,0,0,0,0,0,0,2880,1152,144,0,288,0,0,0,0,3048,8796,8832
화순풍력,2023-01-25,16,827.736,2645.1,4008.024,4603.56,3898.692,4840.2,4044.036,1411.188,677.88,268.392,0.192,1.536,37.632,1418.724,1827.972,1872.636,1351.944,1377.132,541.224,474.72,643.608,557.964,666.048,958.476
장흥풍력,2023-01-25,16,3252,9336,12072,14184,7500,60,0,0,0,0,0,0,0,288,384,1320,4464,3864,3552,7080,5232,8904,7452,8064
화순풍력,2023-01-26,16,470.52,189.18,263.796,362.988,38.964,0,1.308,35.664,0,0,0,0,0,1109.136,1517.088,2097.576,1472.412,856.476,696.204,639.984,524.952,1010.196,529.944,531.24
장흥풍력,2023-01-26,16,8268,7092,4956,4404,4032,3552,948,4476,8496,11796,7056,6288,4164,3804,1032,2880,3756,7428,2856,4320,8940,7848,8904,5748
화순풍력,2023-01-27,16,0,0,0,0,165.252,420.828,81.48,172.116,855.372,1402.872,1291.536,468.72,530.532,1416.084,1767.468,1709.652,696.804,32.424,3.312,520.368,354.9,60.888,93.888,218.736
장흥풍력,2023-01-27,16,6408,12996,12132,8928,9384,12348,10500,12660,7524,6804,7272,8988,4536,1212,324,1116,1788,1188,4896,10464,8352,9228,4020,2760
화순풍력,2023-01-28,16,5.796,5.832,0,22.464,129.888,216.36,264.528,0,0,0,29.508,116.064,873.168,2286.312,528.672,14.112,0,213.456,58.308,441.288,511.86,651.912,2185.848,2655.276
장흥풍력,2023-01-28,16,1008,84,516,1200,4128,5256,1188,36,72,108,888,348,36,84,156,0,0,0,0,0,0,0,0,0
화순풍력,2023-01-29,16,4171.572,3310.416,3203.64,2565.168,2018.988,2113.992,2002.62,3499.488,4215.336,3327.048,1688.448,1089.444,649.272,1440.912,2987.988,3824.1,4163.448,3847.236,6163.344,5954.388,3940.32,4398.024,4686.024,6401.604
장흥풍력,2023-01-29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100272,279036,282096,342216,125724,204804,189504
화순풍력,2023-01-30,16,6683.916,5219.736,6330.804,7043.376,5015.052,6135.54,5300.028,6114.852,7090.836,8204.208,5891.148,9100.152,11687.376,13323.924,12317.544,12219.672,13690.38,9523.092,9831.54,6385.116,8310.264,9839.904,9198.228,11827.584
장흥풍력,2023-01-30,16,295944,284016,282180,201552,224196,279276,88740,0,0,1135728,610188,0,52872,206028,256632,193860,97272,366852,850992,1676676,1703604,1808244,2467356,2285976
화순풍력,2023-01-31,16,12219.072,13044.792,13091.172,10759.344,9056.76,10822.14,8769.852,8820.288,11619.648,7358.868,6316.92,4426.836,1832.52,5517.156,10192.272,8895.3,10866.852,11424.96,7029.72,3937.656,7061.916,8286.972,7392.264,6078.288
장흥풍력,2023-01-31,16,2333736,2767224,3332028,4240632,4113948,3411252,3645108,4564176,4294656,4913388,4520460,3993660,2444376,1737444,736836,2076000,2770920,2523048,1628304,1460520,1678392,4221288,3270048,1735068
화순풍력,2023-02-01,16,4599.492,4875.552,3588.492,1792.368,4670.22,5510.004,4789.104,2358.72,2673.384,2224.644,972.612,1235.28,1202.856,2878.548,4007.676,3895.212,3605.172,3541.968,1095.972,759.324,951.372,503.7,1441.44,1553.388
장흥풍력,2023-02-01,16,1439376,1035240,1509552,894888,683244,604536,1194096,1367880,1995096,3371556,3292308,2560776,2800764,1563024,1194204,2194680,2529432,3334356,4489332,7237896,6323988,5526840,6334956,7678488
화순풍력,2023-02-02,16,3026.16,1206.48,1232.964,499.896,1338.216,1287.528,1076.172,861.096,183.636,0,0,0,0,1102.5,1458.6,1263,2963.64,2271.12,395.4,360.924,269.52,506.952,299.988,353.712
장흥풍력,2023-02-02,16,8326632,6936264,6530544,6506460,6065892,5573460,6021024,6372072,6488736,6350592,5356080,3677724,4128420,2359464,3585252,4160904,4554192,4179984,5765016,5925396,6957756,8855964,9090456,9544008
화순풍력,2023-02-03,16,509.448,394.488,539.556,460.944,479.832,461.64,134.724,9.816,5.136,5.088,497.16,541.452,1808.256,4855.764,4641.336,3368.352,3766.356,1658.58,109.824,109.356,399.192,1110.852,4922.748,8685.324
장흥풍력,2023-02-03,16,9507144,9374148,8939760,7774932,7173840,8745768,8394144,7910028,8560344,7772256,5527692,3568656,4452120,4086240,2381796,2693100,2762520,3913440,4348608,5657220,6187392,8621988,8829024,7184928
화순풍력,2023-02-04,16,4675.272,6163.248,7656.576,7378.956,5227.944,6233.652,7773.636,7006.632,7034.892,6977.712,5598.552,4792.476,4285.584,5082.66,4618.008,4711.188,3685.884,2814.756,1226.7,1711.308,1278.528,3327.972,4796.82,4538.496
장흥풍력,2023-02-04,16,6004848,7240464,5355192,4212708,6748368,5610900,2974284,2600232,3787908,3868560,2849976,1230120,2428032,1516572,2226564,2196252,914256,1057956,508164,367092,382188,542148,1087320,654864
화순풍력,2023-02-05,16,6015.348,6386.136,6843.36,5197.992,5492.496,5280.54,6786.132,3987.432,1868.256,1810.668,768.072,153.708,10.56,1295.856,1482.456,2089.464,4618.38,3385.656,1418.808,785.412,1367.664,1764.912,2353.716,1941.348
장흥풍력,2023-02-05,16,799224,612204,24948,30024,351384,274332,591348,994632,683100,1204992,1153128,7452,0,2940,70620,95028,57984,26808,104544,400512,395544,348168,97668,8580
화순풍력,2023-02-06,16,2601.48,2788.332,3375.708,2174.328,2650.62,2889.684,3632.112,1479.66,850.104,757.524,44.388,0,15.876,1248.708,2023.032,4004.148,3532.44,2498.904,1836.132,1159.008,923.784,1563.024,3105.684,5409.672
장흥풍력,2023-02-06,16,309192,289680,2000508,3839508,3385668,2263908,2066976,854220,222468,1047252,1151232,22080,0,121500,99372,219612,13044,72,120516,748068,2788308,7098696,8331012,9031656
화순풍력,2023-02-07,16,7541.964,8501.208,7736.352,8955.216,9006.756,8198.664,8770.032,8536.968,7825.188,8291.328,8953.308,7316.772,6404.184,8497.956,10410.612,11330.484,9183.48,7789.356,6911.916,5706.672,5449.776,7755.492,10123.668,10955.112
장흥풍력,2023-02-07,16,11137476,8398632,7426044,7293984,6532260,4932216,4502472,4108452,4769424,5880852,5995812,5339016,5719896,4969032,3447900,1752864,1811640,1161132,800196,1097292,1616448,1767612,2238996,1758624
화순풍력,2023-02-08,16,13485.708,5718.264,9327.96,11372.124,5900.424,3793.944,1927.74,1331.232,1133.316,1694.004,131.712,37.236,7.344,1106.808,1153.872,1149.624,411.936,0,77.556,214.8,259.476,339.552,12.168,0
장흥풍력,2023-02-08,16,301308,78180,533544,1242324,1004604,1390032,481452,12204,52764,39336,0,0,0,0,0,0,0,75780,114432,697248,1762848,1621812,1808484,2066796
화순풍력,2023-02-09,16,0,2.376,398.112,513.912,471.816,889.704,1332.036,1947.504,420.504,0,0,0,3.06,1225.716,1314.252,1545.972,649.968,150.852,197.94,524.304,305.016,0,0,0
장흥풍력,2023-02-09,16,2580708,2808504,2975124,3579132,3089952,2672508,2246280,1672104,1689108,1734756,1648668,1891584,766524,422496,1444728,952020,2284872,5402868,4051476,5031804,5824572,7318500,4966008,5726076
화순풍력,2023-02-10,16,0,0,0,0,0,0,0.06,0,0,0,0,0,4.08,130.596,35.76,11.928,85.296,144.204,11.904,95.916,286.848,360.624,367.284,285.936
장흥풍력,2023-02-10,16,5894328,8640516,9098304,9774288,6721344,1735824,51816,0,792408,1329972,3239280,479976,203412,508944,257832,87408,140796,945132,1322952,1215468,442992,717336,1288044,1432992
화순풍력,2023-02-11,16,425.124,559.5,566.148,432.696,95.424,1040.28,2999.544,0,36.3,0,380.82,786.096,203.436,815.532,215.4,5192.424,6056.412,137.676,77.244,768.708,5202.996,7335.096,6911.256,8780.64
장흥풍력,2023-02-11,16,1699008,3163896,2326788,1073640,989892,548076,1308996,2535708,2333928,1320288,747816,1702740,1300668,281400,563544,203508,432,0,0,2028,8256,792,61176,638304
화순풍력,2023-02-12,16,7549.68,8000.424,7164.384,9071.088,7846.14,1681.128,3104.376,686.736,204.216,2521.5,4624.788,3012.672,675.48,1854.888,3153.42,2635.86,1527.6,1493.124,1730.448,2245.956,2815.26,3397.356,8270.964,9457.62
장흥풍력,2023-02-12,16,1537908,1647744,584592,553836,1295724,1023444,437064,727488,119568,32352,267756,2332860,916116,736704,901596,814656,1861752,1018344,4602360,10479744,8777976,9922152,11793912,11600016
화순풍력,2023-02-13,16,8921.928,11332.932,12506.496,12033.612,8683.008,8343.288,8493.924,8305.98,7778.964,4485.972,4728.336,3229.5,626.748,1367.964,1565.88,2063.736,2241.024,1595.328,503.352,797.472,2790.36,4371.636,6483.78,4685.76
장흥풍력,2023-02-13,16,10713816,10577496,11085036,11574912,10803984,10771260,5826972,4374432,4929192,5929728,6022404,4059168,1570872,2607924,4101492,3033264,2915940,704328,647220,1250364,1512024,452100,0,268992
화순풍력,2023-02-14,16,3533.364,2623.056,2151.06,2388.3,3248.928,3284.592,2004.756,3171.336,3872.676,1757.28,718.824,838.992,1334.964,1729.02,2977.272,2264.82,1063.368,102.492,284.784,739.512,3199.956,3927.444,3382.992,3771.696
장흥풍력,2023-02-14,16,289464,0,0,0,358584,281124,118152,0,0,1055268,2487924,1449528,2000388,347664,4164,0,0,117468,433716,40536,59628,99324,5796,0
화순풍력,2023-02-15,16,4562.412,6818.568,5951.796,4210.176,5449.368,7425.168,7333.104,5039.124,5118.684,2849.004,1352.04,1281.924,770.508,351.756,459.252,401.64,666.696,1568.28,523.092,3.048,0.012,0,0,0
장흥풍력,2023-02-15,16,0,284016,264624,36,0,277392,255384,437376,464724,1245120,1093740,42444,78948,37344,29304,58560,67008,36336,93708,81240,279924,325500,417888,2258028
화순풍력,2023-02-16,16,0,0,465.096,175.14,430.728,454.776,447.804,503.76,12.48,9.096,151.368,491.844,507.132,1792.236,1115.184,0.708,0,2.664,369.792,497.748,114.468,3.288,37.332,153.084
장흥풍력,2023-02-16,16,2491752,3737892,4251156,4179408,4829796,6437436,5479980,3962016,3384612,4183224,6691944,5951340,4684704,2777640,5511852,5524536,5268636,4402752,3638376,6667524,5653896,9639996,11680896,8341992
화순풍력,2023-02-17,16,240.66,107.664,67.644,265.332,99.936,419.58,496.2,513.504,452.244,452.232,310.776,18.792,4.632,1112.448,568.8,0,0.228,537.792,504.048,554.508,454.5,490.644,444.96,315.48
장흥풍력,2023-02-17,16,7028640,3615624,3664128,7834308,12306348,14323884,12602004,12933408,13159500,9954276,7592796,4260516,4020864,3714228,5224044,6238164,6647196,5229324,4645980,7107228,5043744,6681864,7877376,6589512
화순풍력,2023-02-18,16,767.376,3465.648,7211.436,4666.968,4461.792,3689.784,2998.032,3141.672,1647.624,815.004,423.78,305.328,44.712,1217.028,1536.528,2178.48,2263.272,1971.48,683.532,461.58,349.056,83.892,5.64,67.404
장흥풍력,2023-02-18,16,4444920,7025784,5887752,5848848,5528820,3505488,3497652,3527100,1688244,2106120,2159556,145608,229392,427800,853860,1165392,533172,398496,349296,414924,150516,18132,0,178080
화순풍력,2023-02-19,16,514.356,441.648,578.136,1949.532,2005.764,2096.052,1464.3,1301.892,668.46,81.204,153.168,208.296,13.02,1504.908,1619.388,1678.944,1168.236,24.06,0.54,0,0,0,182.676,524.376
장흥풍력,2023-02-19,16,236832,225288,838248,1119420,1435368,1401792,1124316,216120,0,1248600,2016468,715068,707628,519792,63468,492840,821916,707256,348660,195912,1686120,2697720,5861124,9754716
화순풍력,2023-02-20,16,515.028,550.752,563.388,2497.788,2660.496,5318.616,3237.024,1975.008,1276.44,712.068,796.008,210.048,64.2,1431.156,1447.764,1489.416,1090.488,1681.332,612.396,513.396,494.1,949.896,1041.372,1159.62
장흥풍력,2023-02-20,16,8792652,9438528,7768812,8592708,8488044,10304856,10309344,10062384,10215864,13080084,10967700,9815988,8816748,4916316,3569220,5049972,8271780,7495584,8073972,6892668,5420088,3415848,3274356,6291024
화순풍력,2023-02-21,16,2512.836,2112.012,2007.384,1607.988,434.484,138.54,44.268,21.732,40.212,0,315.072,1096.152,2224.188,3692.376,3139.104,2640.048,1808.988,905.352,420.612,712.92,786.528,1174.62,892.488,1248.396
장흥풍력,2023-02-21,16,8829660,9788328,11074800,12827784,10812504,10284792,11660088,10988388,8039688,5700192,2504520,1142208,120780,108,346824,350712,65316,334788,492192,877104,225096,608868,2591292,887424
화순풍력,2023-02-22,16,1508.58,2302.56,2136.948,3132.096,3456.156,2397.732,2569.092,2240.292,3801.3,3010.452,102.804,374.376,122.892,1103.4,1148.928,1145.4,412.08,0,0,0,0,435.3,205.764,2.004
장흥풍력,2023-02-22,16,1601748,1523760,2550864,3652908,3891432,1708104,1386612,2375652,3053784,1461456,1156200,69756,0,0,254352,529788,822456,3036252,1722660,1352532,977328,524364,774060,611592
화순풍력,2023-02-23,16,0,0.192,0,89.976,525.3,1399.308,2411.7,2787.48,635.376,777.792,155.316,66.876,7.452,1097.424,1151.244,1147.224,469.92,12.528,358.32,462.192,471.168,576.264,427.416,478.392
