년월일,단계,총량,평균,최대,최소,최대(시간별),최소(시간별),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2016-03-26,2,110825,4618,6605,955,6605,955,5168,3669,3264,4442,4716,3926,3853,4212,5676,6176,6296,5868,6424,6402,6605,6128,6217,6504,3049,955,2752,2109,3411,3003
2016-03-27,2,57628,2401,7239,368,7239,368,2486,4092,6483,3760,1722,1177,1128,940,368,862,672,726,811,458,433,762,1875,874,593,1641,5333,6405,7239,6788
2016-03-28,2,38963,1623,5411,0,5411,1,5411,4274,3443,4713,3256,1682,1914,547,1,52,0,0,549,790,1224,1178,2489,1217,1229,1774,830,24,0,2366
2016-03-29,2,130764,5449,7712,2084,7712,2084,4197,5139,5136,5191,4530,3618,6296,6668,6846,7275,6568,7002,7712,7209,7059,4810,5444,5347,3925,2084,3256,5141,5430,4881
2016-03-30,2,13093,546,3716,0,3716,6,3716,3449,2081,2682,1011,6,60,0,0,0,13,0,34,0,0,41,0,0,0,0,0,0,0,0
2016-03-31,2,16595,691,3718,0,3718,19,0,0,19,21,0,0,0,0,0,0,0,0,0,0,196,446,606,302,759,1190,3518,3161,3718,2659
2016-04-01,2,52907,2204,4831,0,4831,113,3679,3390,4103,3238,2698,4061,4831,4345,2782,3117,3647,2941,2008,1597,1054,1838,1241,682,113,0,459,543,293,247
2016-04-02,2,13744,573,1602,0,1602,20,0,0,0,0,0,0,0,0,20,834,1200,1362,1602,1279,1284,1541,1129,784,969,723,357,274,261,125
2016-04-03,2,7438,310,1773,0,1773,5,0,90,117,5,0,0,0,0,0,0,100,1561,1773,643,1383,818,52,0,0,0,33,247,235,381
2016-04-04,2,15168,632,2138,0,2138,3,489,1401,2004,1746,2089,1972,2138,1108,747,656,353,12,214,3,0,0,39,59,112,21,5,0,0,0
2016-04-05,2,6684,279,1863,0,1863,8,0,0,19,102,81,64,306,165,8,0,30,366,410,208,8,0,279,615,828,749,1863,525,58,0
2016-04-06,2,36092,1504,5851,0,5851,44,0,0,0,0,0,0,0,0,44,346,1005,1557,3127,2352,1892,2153,3054,3813,4160,3547,2285,705,201,5851
2016-04-07,2,105426,4393,7823,0,7823,109,7491,5603,5999,7673,7823,7533,1114,0,538,109,0,2464,6649,7046,7387,7203,4970,6278,4903,3925,3659,2585,1690,2784
2016-04-08,2,30148,1256,3360,0,3360,2,3360,1491,2788,2924,3246,3278,3106,3038,1468,854,1401,885,786,642,2,109,0,0,0,91,0,435,174,70
2016-04-09,2,3594,150,1079,0,1079,8,0,153,554,0,31,1012,1079,244,0,0,0,18,8,75,107,223,90,0,0,0,0,0,0,0
2016-04-10,2,5088,212,2176,0,2176,52,0,0,0,0,0,75,292,174,314,165,0,52,345,118,164,0,0,0,0,0,0,63,1150,2176
2016-04-11,2,40704,1696,3365,204,3365,204,2610,3125,3185,2062,3065,3365,2819,788,204,567,1720,1238,1396,1330,1364,1544,1630,1192,983,1045,1078,1444,1613,1337
2016-04-12,2,52868,2203,6408,233,6408,233,918,930,654,782,785,1044,1259,1270,1622,2416,2821,1783,958,931,900,1243,849,233,2419,4929,6032,5881,6408,5801
2016-04-13,2,45825,1909,7099,0,7099,2,5520,4015,2768,2871,6020,6690,7099,4906,292,935,786,0,2,0,401,90,0,0,0,82,679,858,879,932
2016-04-14,2,101558,4232,7679,652,7679,652,847,652,697,1063,2051,5146,7540,7679,6613,4062,3479,2641,5054,4926,4947,4078,3879,2984,5432,5975,5132,5030,5417,6234
2016-04-15,2,58893,2454,7798,474,7798,474,7798,7636,7481,3556,2260,831,1105,598,2196,2361,2304,2926,2343,2438,2978,2706,2140,1252,869,655,706,728,474,552
2016-04-16,2,138638,5777,7989,343,7989,343,395,343,798,1324,2802,3558,5930,5284,5921,6686,7290,7989,7987,7415,7763,7424,7159,7735,7938,7964,7721,7416,7341,6455
2016-04-17,2,88473,3686,7881,0,7881,80,3778,5029,2322,0,80,1363,1982,2516,3620,4514,7881,7577,6540,5908,6572,7786,6934,3253,876,560,720,1084,3600,3978
2016-04-18,2,40566,1690,4619,0,4619,8,2807,4120,3166,4619,3447,522,88,0,592,503,1868,3624,3075,1802,1746,1182,1679,1909,1986,1059,8,0,0,764
2016-04-19,2,13687,570,2956,0,2956,8,1049,1005,243,2182,2956,2591,964,805,662,223,150,305,380,0,8,0,0,0,0,0,0,0,48,116
2016-04-20,2,50851,2119,7491,266,7491,266,266,1038,1191,631,547,755,1191,624,446,822,525,1394,1926,3507,2722,3587,1837,1484,4420,4352,1333,3220,7491,5542
2016-04-21,2,91732,3822,7889,2,7889,2,7501,7889,7790,7460,4758,4037,387,555,2,146,778,548,1950,3811,5060,4807,5079,6958,7836,5163,3529,2456,1870,1362
2016-04-22,2,26236,1093,5375,0,5375,14,5375,2523,3126,3897,3671,862,323,124,74,2801,1493,526,179,56,0,14,0,0,24,383,242,82,392,69
2016-04-23,2,16805,700,4604,0,4604,14,26,2312,516,0,1671,4604,1020,207,0,16,0,0,0,0,491,251,296,14,573,1595,1213,395,251,1354
2016-04-24,2,26251,1094,4902,0,4902,6,0,541,3068,4286,4902,2755,2288,2233,1444,539,426,592,672,541,541,414,441,252,144,6,0,0,0,166
2016-04-25,2,11118,463,955,28,955,28,408,498,821,743,624,863,621,527,955,860,675,742,670,256,325,337,341,343,46,28,161,85,103,86
2016-04-26,2,9826,409,2251,0,2251,16,338,493,548,281,64,189,169,164,0,30,0,16,214,238,0,0,96,331,407,514,859,1291,2251,1333
2016-04-27,2,83877,3495,6266,1296,6266,1296,1300,2158,2954,4072,4345,4094,3154,5453,4272,5309,4126,3813,4458,4044,3109,2511,2992,2921,4348,6266,3205,2050,1627,1296
2016-04-28,2,26388,1100,2514,341,2514,341,964,551,397,341,343,507,874,380,662,601,1081,825,1554,1835,1108,919,2137,939,1027,1533,2005,2514,2169,1122
2016-04-29,2,29116,1213,5174,0,5174,15,1438,950,1278,2377,5174,3663,4210,3327,833,468,268,463,574,527,637,626,484,145,508,452,203,15,0,496
2016-04-30,2,60180,2508,7810,70,7810,70,740,1024,1138,313,522,778,142,70,333,616,533,841,1848,1910,1898,3321,2585,2984,3773,6638,6397,6257,7709,7810
2016-05-01,2,93595,3900,7963,1285,7963,1285,7963,7717,6471,4812,4001,5899,5602,3082,4678,1589,1291,1814,4284,6447,4768,2776,1285,1487,2660,2189,2937,3629,3783,2431
2016-05-02,2,107142,4464,7996,465,7996,465,3514,2518,2126,1222,1424,808,568,465,1281,1699,2139,3889,5885,6813,6532,6711,7182,7640,7838,7948,7919,6561,6464,7996
2016-05-03,2,140782,5866,7979,1748,7979,1748,7979,7906,6646,7357,7714,4044,4906,7442,4489,3036,7652,7260,7070,7605,4643,6522,7695,7639,7394,4520,4093,1748,2636,2786
2016-05-04,2,97149,4048,6699,1319,6699,1319,1319,1502,2087,2521,3622,3427,4233,4802,3267,5861,6699,5947,6187,6205,6692,6604,5324,4273,3043,2482,3521,3312,2293,1926
2016-05-05,2,67454,2811,7774,0,7774,6,2203,709,61,0,0,0,6,0,219,723,1167,2371,2218,1518,3805,4347,4863,6030,4844,5230,6132,7058,7774,6176
2016-05-06,2,38202,1592,6437,0,6437,2,4963,2855,1897,2773,1749,4279,6437,881,0,0,2,218,36,0,0,108,10,0,0,7,435,2476,5069,4007
2016-05-07,2,104468,4353,7935,812,7935,812,3057,6166,7490,7847,7935,4840,3884,3676,3951,2394,1579,1243,812,1310,1674,2335,5436,5463,5656,6234,5387,6223,5666,4210
2016-05-08,2,21346,889,5772,0,5772,24,5772,5343,3589,603,46,0,99,108,37,533,1175,912,636,318,142,143,24,148,233,449,272,502,262,0
2016-05-09,2,4440,185,833,0,833,93,0,93,222,312,302,569,833,679,521,384,399,126,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-10,2,58481,2437,7900,0,7900,68,0,0,0,0,0,0,0,0,0,0,68,1024,3338,1564,3383,3167,7037,7900,7423,6444,4578,3565,2721,6269
2016-05-11,2,42362,1765,6742,0,6742,2,2776,2301,3370,4267,5909,6742,6057,2562,1844,1432,1389,930,683,394,545,743,227,0,0,0,0,86,103,2
2016-05-12,2,27387,1141,1734,119,1734,119,119,1032,1734,1422,1567,1412,1436,1005,1085,714,609,610,1139,945,446,910,1262,1718,1579,1310,1685,1566,1272,810
2016-05-13,2,12494,521,2252,0,2252,2,322,2,0,0,0,659,1323,1058,739,1571,337,0,1075,2252,1545,751,249,55,340,0,0,115,101,0
2016-05-14,2,11258,469,959,0,959,4,0,74,263,331,352,273,360,668,812,959,762,729,684,778,748,692,590,444,106,4,265,354,324,686
2016-05-15,2,61788,2575,7944,530,7944,530,775,1341,965,1334,908,530,825,1343,1935,2888,3971,4506,4458,841,2212,2685,1025,1122,3480,4862,4818,1571,5449,7944
2016-05-16,2,132523,5522,7998,1701,7998,1701,7985,7992,7998,7980,7910,7624,7410,6312,6350,6611,7193,6554,6666,4706,3645,3366,3551,2272,1701,2512,4496,4403,3699,3587
2016-05-17,2,38237,1593,3843,0,3843,106,2538,1986,1803,2056,3012,3290,2098,1137,2345,3843,0,0,0,331,2201,2202,2284,2273,1696,1564,899,419,154,106
2016-05-18,2,709,30,160,0,160,2,84,18,34,106,76,58,10,0,0,0,28,160,80,47,6,0,2,0,0,0,0,0,0,0
2016-05-19,2,1527,64,480,0,480,2,0,4,0,0,0,0,0,0,0,30,110,0,22,2,210,247,480,237,0,0,0,0,0,185
2016-05-20,2,8609,359,1164,0,1164,94,160,232,273,159,236,337,428,470,424,349,318,212,278,393,609,1109,1164,610,200,0,229,225,94,100
2016-05-21,2,10663,444,934,193,934,193,377,322,276,427,317,265,228,292,424,818,809,934,826,641,499,333,682,340,259,336,475,352,193,238
2016-05-22,2,8632,360,977,0,977,2,238,201,164,203,277,282,293,204,406,781,977,826,671,735,506,411,584,138,2,4,8,0,82,639
2016-05-23,2,32685,1362,3611,0,3611,12,470,126,0,0,12,365,100,135,236,667,1679,2339,1901,2636,3398,3611,3086,2160,1513,1419,1263,1724,2456,1389
2016-05-24,2,68030,2835,5651,750,5651,750,1712,2150,2837,1920,3068,3992,4158,4056,2908,5384,4529,5651,4273,1784,2507,1467,750,2031,1574,2513,1828,2603,2296,2039
2016-05-25,2,24347,1014,3430,0,3430,8,929,2324,2564,2745,2897,3430,3161,2093,1011,433,0,8,457,1087,201,0,0,0,94,261,210,0,0,442
2016-05-26,2,6504,271,1319,0,1319,2,1160,266,30,0,224,0,0,0,0,0,0,118,25,2,18,8,295,333,276,447,247,1319,1218,518
2016-05-27,2,4352,181,1267,0,1267,5,5,0,0,729,1254,1267,407,280,166,27,0,0,17,47,0,141,0,0,0,0,0,0,12,0
2016-05-28,2,3441,143,876,0,876,22,0,0,22,0,150,876,562,505,624,453,105,42,45,29,0,0,0,0,0,0,28,0,0,0
2016-05-29,2,32200,1342,6322,0,6322,2,0,0,0,243,0,0,2,74,36,38,0,0,0,288,648,1350,505,513,2426,4605,3851,5490,6322,5809
2016-05-30,2,71928,2997,6430,839,6430,839,6430,6401,4376,4352,5543,5998,5548,4034,4209,3726,2492,2326,1672,1194,1257,839,845,983,1364,2147,1432,1095,1763,1902
2016-05-31,2,27299,1137,3762,0,3762,40,1024,2747,3762,3276,1966,958,673,497,511,630,645,651,687,759,1004,1305,1296,104,234,0,295,40,1670,2565
2016-06-01,2,36224,1509,3869,0,3869,70,2323,2232,2253,3058,3535,3869,185,0,70,326,756,1163,2201,2526,2317,2099,1642,2055,1234,589,220,314,548,709
2016-06-02,2,13337,556,1138,0,1138,54,780,1110,683,1101,960,796,618,822,754,814,1138,1039,629,770,620,301,234,54,0,0,0,0,0,114
2016-06-03,2,7307,304,1038,0,1038,10,0,0,334,307,463,184,20,22,0,103,305,319,316,291,354,460,355,170,144,10,287,978,1038,847
2016-06-04,2,69216,2884,5551,925,5551,925,998,925,969,1210,2859,3042,1950,3252,1281,1175,4332,5518,4892,5312,4747,4691,5551,4644,3478,2541,1281,1378,1505,1685
2016-06-05,2,30017,1251,3341,367,3341,367,2118,3341,2249,1918,1340,919,977,1429,1428,1059,1014,715,367,772,1001,602,601,1125,945,1146,1011,1014,1187,1739
2016-06-06,2,21219,884,2138,0,2138,32,1847,1863,1930,2138,1693,1669,1793,1208,1118,936,666,895,1235,849,451,341,288,192,75,0,0,0,0,32
2016-06-07,2,229,10,107,0,107,2,0,0,0,0,0,0,0,0,2,80,40,0,0,107,0,0,0,0,0,0,0,0,0,0
2016-06-08,2,246,10,122,0,122,6,62,0,0,0,0,0,0,16,122,0,0,0,0,40,6,0,0,0,0,0,0,0,0,0
2016-06-09,2,4042,168,741,0,741,181,0,0,0,0,355,490,469,728,407,181,671,741,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-10,2,4769,199,498,0,498,38,0,0,0,0,0,0,0,76,0,258,387,441,461,498,478,422,196,339,278,153,56,38,390,298
2016-06-11,2,15187,633,1782,0,1782,51,366,491,175,128,109,51,0,0,165,213,230,542,1326,1782,1376,881,846,1031,1149,1081,915,778,863,689
2016-06-12,2,711,30,187,0,187,14,117,100,187,16,0,0,0,44,0,0,0,62,38,14,0,0,65,0,0,0,0,0,0,68
2016-06-13,2,25792,1075,2485,0,2485,24,619,1212,1858,1711,1431,2337,1570,2226,1866,1704,2485,2147,1180,522,243,796,1042,498,109,140,72,0,0,24
2016-06-14,2,6873,286,3819,0,3819,25,0,0,0,0,0,0,0,0,258,26,36,384,492,335,0,60,0,103,27,149,754,25,405,3819
2016-06-15,2,95112,3963,7366,528,7366,528,4862,4915,3379,2173,3681,7332,6877,7366,5742,4426,4102,4029,5219,5565,5722,5234,3964,2032,2135,1037,1271,1793,528,1728
2016-06-16,2,79691,3320,7580,4,7580,4,2003,551,4,201,2680,3249,2128,4409,1980,1754,5946,5181,7580,6109,5789,5359,2862,3837,5050,3673,1775,1366,3965,2240
2016-06-17,2,18703,779,3482,0,3482,26,2128,2046,1741,2109,3482,1116,126,0,0,0,71,38,46,26,0,0,0,0,203,504,1201,1133,506,2227
2016-06-18,2,37105,1546,3819,306,3819,306,3143,3063,3819,2662,2538,2717,1820,377,829,1240,2083,1869,1077,726,439,306,487,446,509,754,321,1360,1982,2538
2016-06-19,2,17214,717,3502,0,3502,6,3502,1976,1233,1819,1738,150,0,321,0,28,261,42,0,0,6,0,0,0,0,0,441,1683,1889,2125
2016-06-20,2,30564,1274,4215,0,4215,52,294,0,992,918,2700,1013,0,0,0,0,325,591,751,97,3819,4215,2175,3926,3711,678,2602,1440,265,52
2016-06-21,2,11837,493,2705,0,2705,2,538,1002,2705,1348,1536,1740,1530,62,0,0,0,0,2,52,140,0,0,0,4,57,111,346,169,495
2016-06-22,2,20837,868,4418,0,4418,2,93,19,191,115,740,912,120,2,25,58,8,128,266,4006,4418,4210,3892,1580,0,0,0,50,0,4
2016-06-23,2,7658,319,875,0,875,8,124,34,8,0,8,60,147,339,455,342,563,408,422,236,8,110,106,358,389,670,472,838,875,686
2016-06-24,2,101073,4211,7586,34,7586,34,498,284,408,2375,6607,7474,7268,6490,5811,4221,3108,2285,1579,405,34,2063,6537,7586,6294,5606,6918,7411,4994,4817
2016-06-25,2,43083,1795,6853,0,6853,99,3505,3294,2614,527,2409,6853,2876,2512,2092,4267,2454,374,99,252,0,483,1302,413,508,1512,924,283,643,2887
2016-06-26,2,24406,1017,3819,0,3819,22,3819,3683,1799,1489,596,406,2720,1589,509,716,556,603,974,888,1110,1107,1036,367,22,0,379,38,0,0
2016-06-27,2,2489,104,841,0,841,1,0,0,0,0,0,0,0,0,0,168,107,270,841,680,170,0,13,0,0,0,25,1,60,154
2016-06-28,2,4201,175,786,0,786,3,55,0,0,0,6,80,107,0,28,110,24,0,0,3,282,335,786,340,14,221,301,382,475,652
2016-06-29,2,982,41,346,0,346,21,346,0,0,0,0,0,0,0,0,0,0,39,29,268,84,195,0,0,0,0,21,0,0,0
2016-06-30,2,44432,1851,5163,0,5163,6,0,142,855,1295,2562,3599,4432,1440,6,0,0,102,422,976,1306,1690,1834,1210,1698,3014,3805,4963,5163,3918
2016-07-01,2,128271,5345,7892,2154,7892,2154,5069,4451,3004,3502,2915,2167,2154,4267,4091,5945,3513,5336,5289,6577,6984,5668,7892,7774,7856,6438,5223,7544,6933,7679
2016-07-02,2,78641,3277,7933,0,7933,23,7933,5916,5816,5783,5449,3438,3343,2381,2439,3455,2567,5026,5281,6542,5595,3898,3301,189,23,0,0,266,0,0
2016-07-03,2,20479,853,3685,0,3685,25,0,0,910,868,0,0,0,590,32,41,0,25,657,1832,3132,3685,1505,254,625,1176,1246,759,1045,2097
2016-07-04,2,87795,3658,5468,1053,5468,1053,1896,3717,4203,3619,5323,4607,4715,5468,4686,3861,2333,3535,3478,3937,3304,4950,3755,4065,3728,1053,1753,2126,3318,4365
2016-07-05,2,101121,4213,6955,2251,6955,2251,3778,4971,4464,3427,3663,3460,2592,3976,2813,3516,3378,4342,5060,5561,4986,4807,3501,3540,5532,6955,6438,4988,3122,2251
2016-07-06,2,42304,1763,2877,0,2877,276,2528,1725,1122,1850,994,1593,2124,2129,2587,2291,2461,2728,2608,2390,2411,2877,1743,399,0,276,1085,1924,1377,1082
2016-07-07,2,9334,389,1249,0,1249,4,776,594,196,15,0,123,161,4,174,288,245,367,813,758,1249,1171,1188,982,216,0,0,0,0,14
2016-07-08,2,9091,379,998,0,998,14,155,576,414,314,174,0,171,767,335,697,989,998,895,459,271,315,179,228,540,308,14,66,124,102
2016-07-09,2,2724,114,501,0,501,2,38,38,24,400,501,395,208,11,69,50,102,156,326,206,198,2,0,0,0,0,0,0,0,0
2016-07-10,2,2938,122,1100,0,1100,29,0,0,0,0,0,0,0,0,0,29,0,178,1100,748,840,0,0,0,43,0,0,0,0,0
2016-07-11,2,4463,186,731,0,731,4,632,210,38,166,273,282,42,190,4,0,0,0,0,205,369,731,381,82,11,0,71,70,309,397
2016-07-12,2,25921,1080,4944,0,4944,6,101,242,1712,2861,2683,2068,3213,682,692,1122,473,50,0,0,47,6,3049,4944,1492,364,120,0,0,0
2016-07-13,2,5504,229,2424,0,2424,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,519,1153,1394,2424
2016-07-14,2,66596,2775,7712,0,7712,50,1119,50,0,56,333,294,3051,4620,4181,4215,4514,4736,3068,2984,2326,2263,1466,971,2681,5828,7712,7417,1783,928
2016-07-15,2,25995,1083,2592,0,2592,10,838,515,178,54,0,0,10,351,782,1219,1540,1489,1637,1877,1569,1590,1377,1017,856,1074,1500,2192,2592,1738
2016-07-16,2,47420,1976,5760,292,5760,292,3199,2848,1995,1664,1663,668,5760,4147,2762,1589,1691,1010,3533,1722,1066,2163,2399,2312,1467,1574,539,292,741,616
2016-07-17,2,8130,339,1411,0,1411,20,383,1411,507,1169,918,673,759,588,612,409,20,0,0,146,57,0,0,0,100,88,0,263,0,27
2016-07-18,2,345,14,166,0,166,40,0,0,0,0,0,166,139,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-19,2,11581,483,1267,0,1267,12,0,0,0,12,0,75,404,328,392,535,826,1164,709,1267,1151,1152,656,437,444,309,433,440,366,481
2016-07-20,2,17768,740,1184,246,1184,246,339,365,379,246,284,339,551,424,712,901,682,854,1032,1126,934,789,870,1184,922,1065,1039,1165,964,602
2016-07-21,2,18767,782,1567,127,1567,127,574,584,446,527,690,828,924,1033,1318,1567,890,810,778,736,240,1477,1346,1132,1179,692,227,127,345,297
2016-07-22,2,10349,431,904,0,904,103,233,264,470,163,137,179,0,103,338,432,433,811,718,741,904,807,849,594,664,439,349,270,298,153
2016-07-23,2,9034,376,808,43,808,43,299,220,107,49,270,220,149,43,225,466,629,754,650,588,808,784,651,377,680,211,120,230,179,325
2016-07-24,2,18507,771,2387,0,2387,40,934,1464,2121,2387,913,1158,1655,1024,596,760,581,784,586,173,0,0,40,44,233,194,522,703,698,937
2016-07-25,2,13172,549,1266,175,1266,175,1266,910,797,628,718,829,781,342,274,284,445,423,623,627,593,611,402,323,317,175,228,379,638,559
2016-07-26,2,8316,347,1385,0,1385,111,1177,1385,1302,1027,1120,867,626,336,365,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-29,2,5198,217,1889,0,1889,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,742,923,1331,1889
2016-07-30,2,14941,623,1212,69,1212,69,1212,1133,610,533,522,580,497,284,299,470,656,671,511,506,644,736,722,398,494,857,1017,998,522,69
2016-07-31,2,1075,45,455,0,455,6,0,0,0,6,24,0,0,0,0,0,185,290,455,115,0,0,0,0,0,0,0,0,0,0
2016-08-01,2,1765,74,551,0,551,10,0,0,133,0,0,0,0,0,0,0,0,90,551,462,73,299,32,0,10,58,0,0,0,57
2016-08-02,2,5367,224,1278,0,1278,35,86,0,0,0,0,0,0,0,0,0,35,259,447,128,416,580,611,1278,711,163,274,379,0,0
2016-08-03,2,685,29,337,0,337,22,22,337,105,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,36,0,0,0,0,0
2016-08-04,2,7577,316,1424,13,1424,13,56,226,176,165,240,221,120,111,128,890,1424,428,74,288,576,567,342,273,209,182,163,13,196,509
2016-08-05,2,9645,402,1198,0,1198,2,421,732,393,685,669,483,314,127,15,692,826,588,1198,915,294,2,165,318,244,18,308,210,28,0
2016-08-06,2,4674,195,636,0,636,4,19,19,0,0,0,0,4,68,636,581,561,461,450,358,406,416,71,375,171,78,0,0,0,0
2016-08-07,2,4153,173,744,0,744,10,0,626,168,0,103,10,0,0,0,0,91,511,744,587,532,259,232,280,10,0,0,0,0,0
2016-08-08,2,5685,237,1502,0,1502,2,0,0,0,0,0,0,0,0,0,0,0,2,62,135,12,0,0,0,0,379,971,1234,1388,1502
2016-08-09,2,11785,491,1040,0,1040,4,830,373,265,408,295,60,0,4,0,93,1025,965,1040,691,906,835,680,712,794,198,275,604,446,286
2016-08-10,2,4700,196,828,0,828,32,236,217,205,79,32,104,162,756,828,309,273,428,422,261,148,200,40,0,0,0,0,0,0,0
2016-08-11,2,3101,129,1761,0,1761,4,0,0,0,0,0,0,0,122,0,8,0,30,0,68,103,4,8,0,34,38,109,16,800,1761
2016-08-12,2,9892,412,2138,0,2138,8,1959,2138,1880,1950,1387,479,8,8,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,28
2016-08-13,2,8831,368,1651,0,1651,19,493,336,81,45,0,166,152,0,0,0,0,0,147,46,0,0,19,87,449,727,1280,1521,1631,1651
2016-08-14,2,46106,1921,4010,851,4010,851,1501,1207,869,1464,1764,3112,2945,2097,1418,1610,1878,1297,1156,1257,1029,851,1506,1949,2101,1317,2300,4010,3744,3724
2016-08-15,2,41481,1728,3470,717,3470,717,3470,2680,2659,1556,1033,1464,1174,1078,1789,2162,1909,2189,2075,1707,1451,1677,1661,1792,2347,882,1031,717,1488,1490
2016-08-16,2,51457,2144,3679,164,3679,164,826,681,1652,1909,1966,1180,758,164,352,1014,2101,3322,3354,3679,2783,2417,2478,3225,2682,3388,3145,2839,2949,2593
2016-08-17,2,13330,555,2159,0,2159,34,2159,1588,925,954,1164,1031,993,419,200,179,104,505,674,735,570,522,318,256,34,0,0,0,0,0
2016-08-18,2,13586,566,1235,20,1235,20,20,103,306,397,560,425,207,122,540,716,915,993,681,723,959,1235,920,638,701,553,490,379,404,599
2016-08-19,2,5823,243,1123,0,1123,18,443,307,395,105,123,211,22,46,165,242,171,236,663,158,440,1123,668,141,18,0,0,56,56,34
2016-08-20,2,2262,94,498,0,498,4,58,56,0,0,0,0,0,4,0,64,32,14,38,30,0,46,176,204,154,176,60,170,482,498
2016-08-21,2,16090,670,1390,0,1390,110,432,576,644,628,746,712,804,650,958,1180,1390,938,1018,830,636,710,484,288,110,0,146,536,814,860
2016-08-22,2,7760,323,886,0,886,10,886,640,590,538,404,256,98,368,252,464,486,444,404,482,444,302,156,124,118,10,166,128,0,0
2016-08-23,2,10235,426,1150,0,1150,12,0,12,222,275,220,58,38,134,260,481,540,561,795,992,1150,881,760,532,319,377,459,394,313,462
2016-08-24,2,21071,878,1868,101,1868,101,556,591,740,654,730,510,683,950,1190,1855,1868,1643,1742,1646,1444,1317,813,853,474,101,201,275,130,105
2016-08-25,2,7715,321,1166,0,1166,40,208,54,40,96,485,814,1166,757,753,838,550,394,424,374,341,307,114,0,0,0,0,0,0,0
2016-08-26,2,38674,1611,3834,361,3834,361,718,1117,1080,1240,2186,1606,1231,1712,1117,917,657,984,623,361,981,1024,1715,1924,2557,2379,2967,2836,2908,3834
2016-08-27,2,74524,3105,4335,1508,4335,1508,3395,3127,3239,3842,3821,4335,3099,3229,4016,3417,3505,3801,3183,3152,2935,2692,2806,2794,2608,2490,2966,2653,1911,1508
2016-08-28,2,79406,3309,4793,1379,4793,1379,2080,3151,4793,4629,4494,3085,2565,4165,3685,2256,3901,4166,4047,4334,3761,2981,3664,2769,1379,1904,3499,2598,2840,2660
2016-08-29,2,117094,4879,7856,2370,7856,2370,2658,2578,3845,3272,3319,3911,6191,7166,7622,7856,6599,4668,6699,7158,6604,5918,5186,5826,3855,2370,2667,4170,4198,2758
2016-08-30,2,118718,4947,7864,949,7864,949,1195,2160,949,1738,2240,3012,1947,3097,4137,6407,7225,7653,7606,7670,7675,7644,5864,5880,7676,7864,7259,6601,2825,2394
2016-08-31,2,87816,3659,6554,581,6554,581,2788,1877,1608,581,978,1298,2745,3050,2924,5678,6208,6554,6425,5398,4795,5096,3452,4063,1443,1869,2796,3708,6490,5992
2016-09-01,2,58035,2418,6085,296,6085,296,6085,2948,3439,3990,3263,1536,767,296,1174,1160,1039,1455,2494,3252,3589,2303,1262,3088,4158,4043,3924,1861,448,461
2016-09-02,2,14950,623,3308,0,3308,16,3308,3252,153,274,579,811,1121,1591,2176,1028,21,0,0,16,0,0,0,185,0,151,109,0,0,175
2016-09-03,2,3601,150,566,0,566,8,198,88,180,467,566,239,480,267,277,546,285,0,0,0,0,0,0,0,0,0,0,8,0,0
2016-09-04,2,15199,633,1154,0,1154,122,0,0,122,460,351,445,810,1125,999,800,784,770,944,1154,1090,761,575,599,529,458,470,863,644,446
2016-09-05,2,6506,271,1132,0,1132,12,661,1076,160,311,166,14,0,0,0,0,0,12,93,466,1105,1132,321,125,0,0,0,165,345,354
2016-09-06,2,38447,1602,6496,0,6496,24,320,900,2170,2382,2868,2955,2506,2238,894,395,24,0,0,0,0,0,0,293,1188,1648,356,4459,6355,6496
2016-09-07,2,57985,2416,5311,918,5311,918,5311,2315,1488,1061,1003,918,1350,1532,1667,3084,2271,966,1336,2023,1150,3636,3941,3162,3838,2933,3999,3244,2511,3246
2016-09-08,2,45910,1913,4941,328,4941,328,3157,3513,3062,4439,4941,3543,3862,2513,2171,1581,808,520,812,1272,1051,903,492,328,1018,485,586,1101,1539,2213
2016-09-09,2,48959,2040,5182,286,5182,286,2608,3257,2115,1638,744,1082,2483,1329,1489,1340,1518,1581,1364,1237,1250,1044,286,538,1064,2998,3796,4200,5182,4816
2016-09-10,2,19934,831,4314,0,4314,2,4258,4314,3717,2949,2203,723,484,296,268,464,4,0,0,2,222,27,3,0,0,0,0,0,0,0
2016-09-11,2,9771,407,1035,0,1035,104,0,104,202,256,127,114,278,177,344,306,248,170,463,650,835,1035,704,616,366,237,144,457,926,1012
2016-09-12,2,22515,938,2109,208,2109,208,1087,1900,1924,1483,1487,945,617,471,1255,658,362,208,655,1303,2109,1328,962,814,468,470,260,469,666,614
