일자,발전기명,설비용량(MW),위치,방식,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-06-22,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,192,19392,70896,83712,128592,161232,219984,337824,337728,308976,161232,36000,39264,9024,0,0,0,0,0
2021-06-23,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,816,22224,34272,100416,49776,76560,118080,211968,141024,50112,155472,179664,64224,22704,144,0,0,0,0
2021-06-24,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,6528,32736,30864,49056,105888,312480,321072,276096,274368,218688,134304,88032,37536,288,0,0,0,0
2021-06-25,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,816,27984,82464,136320,205824,260064,293904,336528,331056,307680,261024,162000,96480,26544,1872,0,0,0,0
2021-06-26,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,2208,14976,26208,79344,124944,170400,136032,159552,271776,187056,105024,51216,15744,0,0,0,0,0
2021-06-27,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,624,22032,76992,159648,235920,291264,327552,341472,332880,288960,251904,186864,97248,32160,2784,0,0,0,0
2021-06-28,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,24000,63168,109680,163152,244224,275664,251232,320880,287808,252864,186000,101664,24864,720,0,0,0,0
2021-06-29,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,288,22272,76752,103344,155328,298320,325968,342864,334080,312096,262080,176736,61248,20592,1296,0,0,0,0
2021-06-30,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,144,18288,52368,101424,113760,202512,247200,253392,288432,313824,212304,111504,103104,33696,2976,0,0,0,0
2021-07-01,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,19200,58800,86448,124080,248880,264576,300624,337776,277344,241200,190176,80832,18384,96,0,0,0,0
2021-07-02,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,384,25392,55152,82752,79584,68880,70416,123792,90960,125328,106272,89376,49776,15936,2976,0,0,0,0
2021-07-03,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,48,2832,31536,64944,69024,89808,129888,62256,76128,49200,20400,9600,14016,0,0,0,0,0,0
2021-07-04,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1536,10800,84048,210864,293520,321072,302208,303168,243936,61776,31680,27792,24864,2016,0,0,0,0
2021-07-05,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,720,12672,21312,77856,29616,43440,120192,100272,65040,58416,39840,6096,1248,0,0,0,0,0
2021-07-06,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,768,18240,13872,16368,25680,69168,69456,18576,7296,7872,1056,0,0,0,0,0
2021-07-07,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,576,14496,33744,20640,37296,34944,3648,48,9936,288,10128,9936,2016,0,0,0,0,0
2021-07-08,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,8256,13536,99168,99408,185616,218784,136416,58464,51216,74112,21936,1920,624,0,0,0,0,0
2021-07-09,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,6336,11568,9408,19584,94752,151152,201552,52608,21408,43056,8976,3168,0,0,0,0,0
2021-07-10,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,336,22416,77136,129312,193584,180336,150432,239088,234960,194544,181824,137040,88848,44640,1008,0,0,0,0
2021-07-11,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,240,20640,70464,88800,187968,277968,275664,272016,312816,255744,232944,204240,93984,13104,96,0,0,0,0
2021-07-12,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,4320,25200,113424,202848,214416,297312,275808,266208,265632,239520,140160,74496,24096,0,0,0,0,0
2021-07-13,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,576,20832,92016,157872,190224,213792,241632,251376,311088,311184,258048,194160,97056,22176,288,0,0,0,0
2021-07-14,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,14400,67056,154368,236208,227568,267888,334800,338544,305664,223872,18720,60624,27456,816,0,0,0,0
2021-07-15,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,144,11328,79056,118416,157392,242160,308688,311184,263136,252816,208752,48720,59376,1584,48,0,0,0,0
2021-07-16,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,48,17136,76608,153360,243168,282480,318768,324960,301104,228480,214752,185472,57600,23568,2640,0,0,0,0
2021-07-17,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,12624,18144,37728,124464,142176,98256,163344,143136,140208,263040,169968,57120,25536,2160,0,0,0,0
2021-07-18,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,14880,76608,110112,202752,256848,265104,285072,222768,262944,189600,128304,81792,30528,3408,0,0,0,0
2021-07-19,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,10224,43104,121344,207600,146256,144768,229584,192624,126240,120192,123120,89280,32736,3744,0,0,0,0
2021-07-20,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,17808,82704,167568,206976,267312,312480,323136,287808,276960,234768,198576,106560,20304,0,0,0,0,0
2021-07-21,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,20208,78912,134064,193440,254688,256800,245232,219936,179040,133824,98544,60720,24864,1296,0,0,0,0
2021-07-22,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,12384,72672,140304,153264,175920,204096,210816,193584,213696,215712,168288,70368,36720,1488,0,0,0,0
2021-07-23,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,10560,58032,66960,166320,219408,252096,276192,319728,249408,160560,132816,82224,26112,768,0,0,0,0
2021-07-24,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,16176,46656,118944,207024,240096,240528,264288,279792,295152,270000,192480,107808,20640,1344,0,0,0,0
2021-07-25,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,12096,66144,119136,138912,102624,242832,269376,191712,241488,212592,162864,95184,32832,864,0,0,0,0
2021-07-26,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,13392,66528,142800,220848,277776,311616,327888,325248,305424,263328,195888,103248,23040,48,0,0,0,0
2021-07-27,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,12768,44976,122448,219840,290064,317856,336048,335952,305616,263904,184080,102096,32496,528,0,0,0,0
2021-07-28,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,12000,62208,60384,131232,284976,321792,337008,335952,304032,258336,195312,99840,21888,96,0,0,0,0
2021-07-29,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,17856,61968,158352,221712,282000,312336,329040,324960,303216,255456,186864,107184,28176,624,0,0,0,0
2021-07-30,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,144,15168,63072,145872,204192,200976,185376,223392,329520,249456,277008,189984,69072,5808,144,0,0,0,0
2021-07-31,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,13392,71328,116256,176592,206256,315024,333120,346032,255408,185616,169872,54624,13344,0,0,0,0,0
2021-08-01,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,8592,58656,124896,223728,265152,287712,319872,208848,89424,53040,61776,24432,6000,0,0,0,0,0
2021-08-02,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,19680,74304,116160,230304,298560,320736,333024,302208,262560,267648,174720,80592,21840,720,0,0,0,0
2021-08-03,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,17616,33504,46944,42336,62448,146976,254352,195168,245472,230016,193200,91776,20928,528,0,0,0,0
2021-08-04,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,8928,59136,139488,194112,253344,300672,320064,317568,294912,249840,181536,92160,17856,48,0,0,0,0
2021-08-05,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,12816,58752,137184,216528,265488,303312,323616,320448,297888,254784,186096,94032,15600,0,0,0,0,0
2021-08-06,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,8448,55776,142128,219696,274608,312096,329664,323184,300432,254976,185904,72096,16128,0,0,0,0,0
2021-08-07,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1248,17232,36816,206016,271152,303696,328800,304272,287184,223968,159888,84720,15168,0,0,0,0,0
2021-08-08,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,816,10368,31824,78816,93504,170496,47520,54240,44496,35328,32880,14352,4032,0,0,0,0,0
2021-08-09,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,96,11568,59376,119952,229152,192576,247008,247440,266400,123888,114432,37488,14496,0,0,0,0,0
2021-08-10,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1872,19632,23232,93696,102768,213744,98832,242400,264144,189648,103776,13920,10272,0,0,0,0,0
2021-08-11,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,9360,42336,58032,109536,126288,139392,244320,328752,293376,225072,184752,92016,17952,48,0,0,0,0
2021-08-12,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,11376,50160,141840,187008,251184,237408,194208,292992,249600,150816,67104,12624,1728,0,0,0,0,0
2021-08-13,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1872,34560,70560,120528,69600,75984,126672,129792,150144,103968,78528,30720,7536,0,0,0,0,0
2021-08-14,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,192,7536,41808,16224,6048,36720,99264,110160,134304,116928,81696,11472,0,0,0,0,0
2021-08-15,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,4752,59136,125712,175536,133536,117984,212256,178368,67872,94128,70560,34080,27024,48,0,0,0,0
2021-08-16,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,5856,41616,97680,204576,214656,237312,281040,282288,276960,224496,164016,67104,15600,48,0,0,0,0
2021-08-17,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,192,5808,21024,7488,4560,3504,15216,45504,72912,66240,35088,33888,22176,0,0,0,0,0
2021-08-18,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1824,12672,43440,31008,115968,177744,127344,91488,116928,85872,70896,64656,1776,0,0,0,0,0
2021-08-19,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,768,43776,90192,168720,104400,170160,174144,199488,69168,100896,57168,19632,0,0,0,0,0,0
2021-08-20,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,7440,51984,131376,176640,276288,321600,338352,320688,288048,248160,165072,33552,6240,0,0,0,0,0
2021-08-21,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1488,10224,28032,31344,6048,17232,12192,432,96,1200,2112,960,0,0,0,0,0,0
2021-08-22,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,5232,45648,90480,116256,168864,129312,142992,190176,174528,141024,117168,33888,5904,0,0,0,0,0
2021-08-23,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,96,5808,36096,47616,79488,71184,24768,32400,30096,13632,13008,9504,144,0,0,0,0,0
2021-08-24,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,4080,2400,5904,7056,144,384,15744,124464,49008,64272,23184,22416,0,0,0,0,0,0
2021-08-25,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,48,18336,28992,27456,16464,71856,80352,70416,42768,15648,480,0,576,0,0,0,0,0
2021-08-26,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,2976,48384,117168,105264,168384,231264,224592,208704,0,0,155136,84288,14928,0,0,0,0,0
2021-08-27,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,8400,61872,107472,68832,81792,126720,149856,250752,242592,192624,175440,78096,5184,0,0,0,0,0
2021-08-28,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,2208,30624,105120,205968,275424,313056,326784,289104,166464,202032,147024,71520,6960,0,0,0,0,0
2021-08-29,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,144,19488,59184,75456,80496,54432,66480,201456,147024,53280,16272,65904,6000,0,0,0,0,0
2021-08-30,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,7104,53664,92304,144048,246720,230688,249504,206736,223104,171696,82944,24912,2640,0,0,0,0,0
2021-08-31,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,2784,5088,27888,17232,102000,134064,186000,109584,73344,53328,28272,4176,96,0,0,0,0,0
2021-09-01,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,2112,5136,12384,47184,34560,85584,105120,61968,24000,17760,576,96,0,0,0,0,0
2021-09-02,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,3648,18192,39648,31248,119760,122976,74016,48864,76080,28464,3072,0,0,0,0,0,0
2021-09-03,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1344,21456,27216,31776,68640,84000,109008,110880,75504,91056,26880,2976,0,0,0,0,0
2021-09-04,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,3936,31632,80592,112512,106080,131088,191856,249600,226752,209760,128784,39792,5328,0,0,0,0,0
2021-09-05,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,6048,67392,87888,165024,192960,268032,132528,63600,65136,104112,47088,21744,96,0,0,0,0,0
2021-09-06,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,3888,31728,49104,117936,64512,173760,168624,160368,99552,99744,97248,23184,2880,0,0,0,0,0
2021-09-07,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,8928,20448,60384,94848,115632,184704,178272,180768,55776,81456,8928,2400,0,0,0,0,0
2021-09-08,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,17136,74640,120480,122736,166752,70368,172128,157008,167424,87264,39168,2496,0,0,0,0,0
2021-09-09,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,6816,41472,90864,179568,183264,259536,199776,223200,290112,222768,92832,32928,4080,0,0,0,0,0
2021-09-10,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,2400,28848,25488,32160,78768,128640,85824,122160,164352,97344,38064,2400,0,0,0,0,0
2021-09-11,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,3600,49056,138960,222720,281712,310752,324240,316224,289392,233616,144960,46608,1392,0,0,0,0,0
2021-09-12,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,432,52752,95808,182112,225024,231792,241584,222192,215424,166896,93600,25104,672,0,0,0,0,0
2021-09-13,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,2064,40752,72288,89712,139392,192672,202896,145152,156288,100704,49488,17856,192,0,0,0,0,0
2021-09-14,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,7344,6000,12816,19584,41568,39936,35328,30576,26592,13824,1488,0,0,0,0,0,0
2021-09-15,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,2400,45840,122496,173184,241152,256320,289968,259824,280464,164064,128880,14784,2160,0,0,0,0,0
2021-09-16,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,4368,36192,131376,73968,200592,200064,152880,181824,73392,42864,21984,6000,96,0,0,0,0,0
2021-09-17,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,1632,8304,7536,10032,13008,15456,13488,9792,12720,1920,0,0,0,0,0,0
2021-09-18,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,816,48336,142032,219216,242976,339984,344448,340128,301488,208224,137184,25104,1488,0,0,0,0,0
2021-09-19,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1536,46848,138096,156288,266448,334128,349056,337920,292752,241632,151248,32976,48,0,0,0,0,0
2021-09-20,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,768,18480,120720,51456,67968,186528,291984,278256,226464,78144,63648,21792,192,0,0,0,0,0
2021-09-21,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,3312,28992,57312,56160,56064,16512,36192,78576,51456,17904,15984,20016,432,0,0,0,0,0
2021-09-22,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1968,40848,125040,204960,263904,285552,291648,101184,180480,216624,130656,26304,96,0,0,0,0,0
2021-09-23,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,2016,42000,133584,220224,278448,320832,318960,253104,271536,184368,68544,28272,144,0,0,0,0,0
2021-09-24,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1200,22512,135408,188064,238320,124416,194256,160704,86976,131184,39648,8688,48,0,0,0,0,0
2021-09-25,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,4464,42720,91920,62304,124368,204048,302256,162720,143376,70320,39744,6144,0,0,0,0,0,0
2021-09-26,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,12096,52272,140640,181584,250272,250320,175104,232224,140784,36864,10416,0,0,0,0,0,0
2021-09-27,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,12144,45312,68976,203184,235872,243264,205248,237696,224496,130608,17520,0,0,0,0,0,0
2021-09-28,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,5040,28464,50592,140496,219888,178800,225120,171408,98880,33456,6768,0,0,0,0,0,0
2021-09-29,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4896,50928,107184,136512,183504,185328,101520,56208,71856,53232,1536,0,0,0,0,0,0
2021-09-30,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,816,15312,37248,68352,45888,176448,320640,288000,223776,128592,16464,0,0,0,0,0,0
2021-10-01,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,720,41856,135504,222096,275184,313776,327216,314352,275376,209760,110496,15264,0,0,0,0,0,0
2021-10-02,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,864,35472,116640,196080,259872,297216,308016,230832,243312,187728,97728,15456,0,0,0,0,0,0
2021-10-03,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,720,36720,118176,203136,269904,308688,318192,302304,263616,199104,66192,21696,0,0,0,0,0,0
2021-10-04,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,2160,50400,125328,193008,163872,277152,271296,231504,144864,184320,58896,16272,0,0,0,0,0,0
2021-10-05,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,1056,38400,124752,203280,249312,306000,314448,303072,270720,205968,101904,14832,0,0,0,0,0,0
2021-10-06,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,288,26880,118464,207456,264336,118512,123552,228480,142464,49584,22512,5472,0,0,0,0,0,0
2021-10-07,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,624,36864,126816,207936,255840,249792,222336,240480,242640,200208,105360,17952,0,0,0,0,0,0
2021-10-08,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,384,19584,26208,23616,29328,86688,22032,14160,20208,14016,18816,720,0,0,0,0,0,0
2021-10-09,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,768,6576,40608,116064,208752,294528,300912,278784,250464,193392,60576,6192,0,0,0,0,0,0
2021-10-10,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,288,29904,112416,203136,264528,288528,286752,265056,209040,180144,96288,5520,0,0,0,0,0,0
2021-10-11,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,48,0,2832,10848,24432,18720,27888,32208,36768,11856,1248,0,0,0,0,0,0,0
2021-10-12,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,0,5088,15600,59616,44448,57840,33408,28272,13248,6000,288,0,0,0,0,0,0
2021-10-13,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,2736,14208,34176,71088,105984,87312,71808,41136,29088,19296,2208,0,0,0,0,0,0
2021-10-14,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,96,31920,120096,214944,173424,203424,276816,295584,243456,176544,67056,3936,0,0,0,0,0,0
2021-10-15,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,96,28896,112848,201408,194928,178176,231648,154032,89232,57888,9216,0,0,0,0,0,0,0
2021-10-16,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,1488,21072,32016,38208,37920,52464,49152,25392,23520,10608,0,0,0,0,0,0,0
2021-10-17,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,33120,131232,238128,304320,340320,346416,328272,277104,205680,90864,3216,0,0,0,0,0,0
2021-10-18,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,48,32064,128640,232224,296016,322080,323472,309024,268320,195744,81168,2400,0,0,0,0,0,0
2021-10-19,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,22896,93744,196032,282768,312672,274032,303792,256416,184896,42576,2928,0,0,0,0,0,0
2021-10-20,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,28704,124032,227376,291168,323520,325104,307968,245232,178848,31536,48,0,0,0,0,0,0
2021-10-21,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,240,4512,16992,24720,30096,48480,75120,51504,16032,8880,480,0,0,0,0,0,0
2021-10-22,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,25392,114864,217728,288048,319728,248304,125712,146400,177120,63936,5904,0,0,0,0,0,0
2021-10-23,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,22320,118032,220608,283248,259968,266304,181824,170304,133152,65712,1776,0,0,0,0,0,0
2021-10-24,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,35424,121680,209328,258624,291936,264624,280080,229584,89184,29232,1632,0,0,0,0,0,0
2021-10-25,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,17616,107904,209856,270144,303600,229248,241440,244800,134976,27984,1632,0,0,0,0,0,0
2021-10-26,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,25056,107040,213072,278016,286896,307008,279984,250224,180768,57744,1680,0,0,0,0,0,0
2021-10-27,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,20784,114480,194064,251808,281376,275808,263088,191952,127536,50640,2832,0,0,0,0,0,0
2021-10-28,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,22224,110352,210480,271008,304608,310608,259968,206832,73152,29184,144,0,0,0,0,0,0
2021-10-29,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,5904,64512,55296,78576,82800,102912,98448,103200,50448,8928,2688,0,0,0,0,0,0
2021-10-30,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,5040,47280,69504,87216,105264,120240,105264,142752,39792,20832,48,0,0,0,0,0,0
2021-10-31,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,18816,102912,200736,261744,292224,295488,280896,236544,163152,44784,1200,0,0,0,0,0,0
2021-11-01,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,8736,80208,168336,184032,214512,247776,274224,225024,155088,42912,1680,0,0,0,0,0,0
2021-11-02,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,16752,95184,194544,260016,293232,301824,287616,206784,122352,34320,432,0,0,0,0,0,0
2021-11-03,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,15072,95664,184896,258960,299040,309264,276096,148128,90000,35904,528,0,0,0,0,0,0
2021-11-04,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,14496,86640,178608,249120,289776,296592,270000,228720,149328,37872,624,0,0,0,0,0,0
2021-11-05,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,13680,88272,174432,229008,216432,255792,195216,115104,64272,16512,0,0,0,0,0,0,0
2021-11-06,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,3024,25728,124224,210672,264528,271536,245232,161664,135936,26016,288,0,0,0,0,0,0
2021-11-07,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,8544,81120,117168,145440,141936,248160,268800,205968,170304,24960,336,0,0,0,0,0,0
2021-11-08,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,624,32304,85152,103488,31008,4032,7200,0,0,6864,768,0,0,0,0,0,0
2021-11-09,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,14256,99552,193104,265584,272880,239472,184128,138336,90576,6768,48,0,0,0,0,0,0
2021-11-10,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,4992,41712,199488,161568,145104,243456,230880,245376,163392,13056,48,0,0,0,0,0,0
2021-11-11,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,9648,85488,174288,202992,224928,179184,139632,129120,48768,6048,0,0,0,0,0,0,0
2021-11-12,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,6576,93552,157968,261984,305328,312624,263712,172320,45072,20544,144,0,0,0,0,0,0
2021-11-13,울산태양광#1,0.5,울산시 남구 용잠로 623,방전,0,0,0,0,0,0,0,11760,93648,193056,257184,292032,301296,284592,237024,154752,31920,96,0,0,0,0,0,0
