년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),최대(시간별_kw),최소(시간별_kw),1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2013-02-26,1,190.872,8,55.584,0,55.584,0.504,0,0,0,0,0,0,0,0.504,6.624,22.068,30.024,55.584,27.9,16.596,10.26,13.248,7.524,0.54,0,0,0,0,0,0
2013-02-27,1,1623.888,68,287.244,0,287.244,0.072,0,0,0,0,0,0,0,8.028,56.556,125.1,199.62,272.268,287.244,270.612,208.224,122.256,60.048,13.86,0.072,0,0,0,0,0
2013-02-28,1,1537.164,64,274.716,0,274.716,8.064,0,0,0,0,0,0,0,8.064,57.276,117.108,181.944,247.032,274.716,257.904,198.432,123.588,57.888,13.212,0,0,0,0,0,0
2013-03-01,1,659.052,27,146.304,0,146.304,0.036,0,0,0,0,0,0,0,0,0.648,5.76,29.88,112.608,84.816,132.588,146.304,88.884,40.644,16.884,0.036,0,0,0,0,0
2013-03-02,1,1703.664,71,302.868,0,302.868,0.072,0,0,0,0,0,0,0,10.008,65.124,135.216,211.86,280.764,302.868,285.408,210.348,125.856,60.912,15.228,0.072,0,0,0,0,0
2013-03-03,1,1726.38,72,307.404,0,307.404,0.036,0,0,0,0,0,0,0,9.648,59.364,128.808,207.504,284.04,307.404,289.548,217.332,140.076,68.688,13.932,0.036,0,0,0,0,0
2013-03-04,1,1511.28,63,274.14,0,274.14,0.036,0,0,0,0,0,0,0,9.504,57.816,117.756,187.02,246.6,274.14,260.748,181.728,110.376,50.148,15.408,0.036,0,0,0,0,0
2013-03-05,1,1731.816,72,304.236,0,304.236,0.072,0,0,0,0,0,0,0,9.468,68.004,137.628,206.028,278.964,304.236,286.056,219.276,140.508,67.608,13.968,0.072,0,0,0,0,0
2013-03-06,1,1463.22,61,253.692,0,253.692,0.144,0,0,0,0,0,0,0,9.684,52.344,112.68,181.656,241.848,253.692,241.992,181.512,115.56,57.42,14.688,0.144,0,0,0,0,0
2013-03-07,1,489.744,20,97.2,0,97.2,0.108,0,0,0,0,0,0,0,11.196,48.672,77.832,71.316,64.188,6.768,5.292,52.524,97.2,40.68,13.968,0.108,0,0,0,0,0
2013-03-08,1,1188.9,50,231.66,0,231.66,0.108,0,0,0,0,0,0,0,10.296,37.764,62.46,105.552,196.344,231.66,221.436,164.556,99.216,46.26,13.248,0.108,0,0,0,0,0
2013-03-09,1,1384.272,58,248.112,0,248.112,0.18,0,0,0,0,0,0,0,10.62,58.896,118.98,184.176,240.264,248.112,202.212,157.788,99.756,49.464,13.824,0.18,0,0,0,0,0
2013-03-10,1,1470.636,61,290.232,0,290.232,0.36,0,0,0,0,0,0,0,0.36,14.256,68.508,153.792,259.956,290.232,275.904,200.448,123.84,65.52,17.424,0.396,0,0,0,0,0
2013-03-11,1,1346.58,56,219.06,0,219.06,0.036,0,0,0,0,0,0,0.036,12.888,64.836,124.38,196.452,219.06,153.288,184.644,189.648,119.016,65.988,15.984,0.36,0,0,0,0,0
2013-03-12,1,1543.968,64,278.208,0,278.208,0.036,0,0,0,0,0,0,0.036,13.284,62.1,124.308,187.236,255.924,278.208,262.764,187.092,107.712,52.272,13.032,0,0,0,0,0,0
2013-03-13,1,78.408,3,20.304,0,20.304,0.072,0,0,0,0,0,0,0,0,4.5,20.304,4.572,0,0.324,10.296,14.868,11.988,4.788,6.696,0.072,0,0,0,0,0
2013-03-14,1,949.248,40,178.56,0,178.56,0.108,0,0,0,0,0,0,0.108,14.472,41.976,120.744,129.024,178.56,128.844,108.396,94.68,79.668,39.564,12.6,0.612,0,0,0,0,0
2013-03-15,1,1708.272,71,296.1,0,296.1,0.18,0,0,0,0,0,0,0.18,14.76,65.736,130.68,208.044,276.876,296.1,283.86,213.984,136.836,66.024,14.832,0.36,0,0,0,0,0
2013-03-16,1,1399.212,58,270.468,0,270.468,0.108,0,0,0,0,0,0,0.108,13.644,37.116,58.248,159.372,236.232,270.468,246.384,175.644,121.644,62.064,17.856,0.432,0,0,0,0,0
2013-03-17,1,995.616,41,235.656,0,235.656,0.216,0,0,0,0,0,0,0.216,17.892,47.592,99.18,157.14,235.656,188.46,97.704,55.872,47.016,39.816,9.072,0,0,0,0,0,0
2013-03-18,1,1069.452,45,277.488,0,277.488,0.576,0,0,0,0,0,0,0,3.204,7.992,32.328,62.712,83.988,178.452,277.488,216.648,135.036,54.9,16.128,0.576,0,0,0,0,0
2013-03-19,1,1314.108,55,241.272,0,241.272,0.18,0,0,0,0,0,0,0.18,14.256,52.416,103.356,158.94,206.856,241.272,224.676,161.244,91.44,42.948,16.236,0.288,0,0,0,0,0
