날짜,설비용량(MW),경도,위도,발전기명,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계
2023-04-13,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,3696,40080,119616,117072,220512,342528,365040,355008,359760,352224,233232,92112,12528,0,0,0,0,0,2613408
2023-04-14,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,6720,27312,63456,181296,319104,428784,409680,504048,115344,0,0,0,0,0,0,0,0,0,2055744
2023-04-15,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-16,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-17,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,96000,356208,364080,487488,494112,350256,305280,206640,66912,7920,0,0,0,0,0,2734896
2023-04-18,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,528,8112,31824,59664,55968,58080,114432,179904,258384,174912,72336,30048,0,0,0,0,0,1044192
2023-04-19,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,8016,70560,176832,318432,432336,500832,529632,525936,502320,421536,321216,158784,29664,48,0,0,0,0,3996144
2023-04-20,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,3648,51888,97680,103296,255408,476304,491856,216768,144624,80400,24288,2688,0,0,0,0,0,1948848
2023-04-21,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,7776,55776,166416,212448,214416,270768,395520,468384,401664,0,0,0,0,0,0,0,0,0,2193168
2023-04-22,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-24,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,48816,261120,396864,323856,359184,432624,357072,176976,147792,43680,336,0,0,0,0,2548320
2023-04-25,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,2112,21984,77040,74496,116352,206352,192336,163296,229968,164928,72528,34512,16848,480,0,0,0,0,1373232
2023-04-26,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,3552,53568,128688,199584,230736,164256,155904,179808,427440,321792,287568,183312,41328,240,0,0,0,0,2377776
2023-04-27,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,12336,72912,175632,311088,417648,488496,514656,530592,499584,428832,312192,158736,40656,336,0,0,0,0,3963696
2023-04-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,10032,61872,188352,329136,418128,462576,449328,427824,148656,24960,0,0,0,0,0,0,0,0,2520864
2023-04-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-01,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-02,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,50880,385968,420528,461040,418368,421872,312576,259056,126768,32064,336,0,0,0,0,2889456
2023-05-03,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,15744,60336,186960,312240,414432,467376,501600,492816,354624,278736,167904,76704,16416,0,0,0,0,0,3345888
2023-05-04,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,11664,64944,78816,143040,339024,433728,451536,460416,232368,8208,0,0,0,0,0,0,0,0,2223744
2023-05-05,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-06,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-07,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-08,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,133728,419760,444672,480432,466800,419520,365616,306384,178080,54480,1104,0,0,0,0,3270576
2023-05-09,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,19056,77664,189696,320256,415728,470448,484512,456384,442416,373488,240912,186144,52272,1152,0,0,0,0,3730128
2023-05-10,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,96,18768,79584,168864,249312,302784,361584,479760,486912,492096,419520,313632,186528,52896,1152,0,0,0,0,3613488
2023-05-11,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,624,27168,72864,177984,309504,398832,470112,494448,492672,443808,390432,293328,180000,48768,672,0,0,0,0,3801216
2023-05-12,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,18624,73584,152976,207360,277344,321216,423648,450720,358608,123120,0,0,0,0,0,0,0,0,2407200
2023-05-13,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-14,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-15,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,28992,400368,449520,468336,424416,443664,383040,202656,167664,46800,1152,0,0,0,0,3016608
2023-05-16,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,12336,73296,178656,301296,396480,452448,488160,486912,451584,389040,294096,173280,48432,768,0,0,0,0,3746784
2023-05-17,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,96,25392,64176,188256,311760,406896,457296,473280,489312,451200,403728,302592,142656,51696,1392,0,0,0,0,3769728
2023-05-18,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,3312,30336,67584,57888,103728,61488,165888,168864,388368,371376,169248,72960,36000,1824,0,0,0,0,1698864
2023-05-19,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,144,18384,73680,192432,319872,409344,467856,498288,504912,274032,0,0,0,0,0,0,0,0,0,2758944
2023-05-20,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-21,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-22,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,720,114864,317664,503328,490368,451632,380592,273504,152688,50016,3072,0,0,0,0,2738448
2023-05-23,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,336,22224,76416,184944,310896,401616,469008,499728,499680,473328,409824,320496,197568,56112,1200,0,0,0,0,3923376
2023-05-24,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,1152,37392,96336,147984,213456,261552,313488,327408,351888,340752,198816,166656,181536,63648,432,0,0,0,0,2702496
2023-05-25,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,336,26256,74880,188064,309552,403776,465504,493968,481584,421200,405456,275520,140976,29232,2448,0,0,0,0,3718752
2023-05-26,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,24816,83280,180480,284352,363840,448944,351312,426432,317184,0,0,0,0,0,0,0,0,0,2480640
2023-05-27,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,85152,365136,344448,291696,293328,249552,246576,78336,60048,7968,1344,0,0,0,0,2023584
2023-05-31,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,576,11184,59664,105984,105312,175776,443568,449280,418032,459312,399696,312000,175824,54576,960,0,0,0,0,3171744
2023-06-01,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,288,20016,73008,134640,153648,252288,294768,294000,211152,61488,352512,286656,174912,56640,96,0,0,0,0,2366112
2023-06-02,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,480,21072,63072,78672,76752,123024,151680,191184,361776,441888,396288,298656,178848,55680,8304,0,0,0,0,2447376
2023-06-03,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,336,16128,69984,196704,325728,416736,477840,505008,499440,481824,423120,324000,187152,54432,2064,0,0,0,0,3980496
2023-06-04,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,480,22320,85248,174096,308640,403392,457536,218400,211776,339216,399792,305280,176640,63984,3360,0,0,0,0,3170160
2023-06-05,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,720,26880,71856,164736,271728,256560,321552,400944,388032,465120,391920,244032,198144,58368,3216,0,0,0,0,3263808
2023-06-06,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,624,28272,60336,94320,207888,383424,360240,361152,488592,419760,411792,312480,187296,62448,4752,0,0,0,0,3383376
2023-06-07,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,2112,33792,83952,162096,265392,241296,236640,311952,376176,338640,222288,144816,123408,45696,4224,0,0,0,0,2592480
2023-06-08,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,480,3504,31008,68592,90240,86784,114288,191232,58656,139344,203808,182208,118800,58704,5184,0,0,0,0,1352832
2023-06-09,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,2208,58944,169728,271728,399936,472560,344112,302928,442656,378096,262272,183888,46656,2928,0,0,0,0,3338640
2023-06-10,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,96,14640,76176,178944,248016,335136,390144,251568,208512,130464,81792,132912,179376,41808,5184,0,0,0,0,2274768
2023-06-11,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,528,34032,94704,187824,172464,288816,360048,433056,423504,466608,405072,314640,193680,65472,3504,0,0,0,0,3443952
2023-06-12,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,576,23664,76848,186672,299136,355728,319824,412560,429600,326736,154176,88896,20736,12144,768,0,0,0,0,2708064
2023-06-13,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,384,20640,72576,173952,309168,398544,477792,500832,503040,470736,417408,318288,190608,63744,6528,0,0,0,0,3924240
2023-06-14,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,13728,39216,78432,231984,409536,465264,490848,504384,482976,428256,329952,202560,66576,3024,0,0,0,0,3746736
2023-06-15,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,480,31584,76944,169200,296880,305760,427968,480432,486432,469392,417120,327600,204000,67488,3456,0,0,0,0,3764736
2023-06-16,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,240,14112,69600,180048,297168,392352,454608,489360,494112,467760,414432,322560,199200,67536,3840,0,0,0,0,3866928
2023-06-17,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,432,17856,71808,191664,281952,396144,438960,473088,474192,396432,335520,182064,103824,35280,2880,0,0,0,0,3402096
2023-06-18,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,912,41712,106512,191424,276384,374064,455040,488160,493632,465792,397728,305664,187344,63312,3936,0,0,0,0,3851616
2023-06-19,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,384,20352,69744,173184,282096,350592,401040,433296,433488,294960,363072,247824,96672,55056,1344,0,0,0,0,3223104
2023-06-20,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,48,13248,74640,75168,97824,139008,30048,45552,98112,59568,65568,54096,64560,18912,4704,0,0,0,0,841056
2023-06-21,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,1872,4608,27792,45696,64752,83184,84432,132432,384288,432912,249936,56928,62160,2160,0,0,0,0,1633152
2023-06-22,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,48,19968,69840,186624,309072,407808,464832,500064,506928,478848,421056,324240,179904,72192,7488,0,0,0,0,3948912
2023-06-23,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,9264,46704,133008,234432,369216,447120,478176,481296,469392,423840,330864,191232,69264,5232,0,0,0,0,3689040
2023-06-24,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,384,27072,83232,171984,280704,371376,433824,470784,477312,452928,397776,308544,189792,68304,5904,0,0,0,0,3739920
2023-06-25,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,528,28656,75840,171936,283248,349344,348048,340704,417024,270624,375888,160128,138096,37920,3840,0,0,0,0,3001824
2023-06-26,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,2400,8544,57888,96720,81600,91104,142272,33504,75504,145152,108096,12816,288,0,0,0,0,0,855888
2023-06-27,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,24672,69936,173952,275760,381504,444576,478560,479808,451968,394128,308544,192864,63648,6912,0,0,0,0,3746832
2023-06-28,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,672,31344,62880,123216,45888,87744,175728,362496,251040,174576,64128,25296,13152,3456,0,0,0,0,0,1421616
2023-06-29,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,48,768,2064,384,23568,50688,46944,7632,14112,27792,36624,28800,2832,0,0,0,0,0,242256
2023-06-30,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,816,4080,48048,169632,384336,170208,273744,250848,221040,408912,248688,198816,77856,7632,0,0,0,0,2464656
2023-07-01,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,288,"24,528","78,432","160,512","284,688","380,736","437,664","479,856","493,440","465,744","414,336","327,600","204,768","72,672","5,952",0,0,0,0,"3,831,216 "
2023-07-02,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,"11,184","71,184","118,752","196,320","193,632","148,176","120,768","401,184","317,760","300,528","306,528","169,872","2,736",0,0,0,0,0,"2,358,624 "
2023-07-03,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,0,0,0,"27,024","224,352","261,312","286,224","278,976","217,440","212,736","156,912","70,080","19,056","3,744",0,0,0,0,"1,757,856 "
2023-07-04,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,240,"9,264","23,904","34,464","43,248","85,968","30,816","9,696","32,064","63,360","56,736","26,688",96,0,0,0,0,0,"416,544 "
2023-07-05,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,"4,560","54,432","128,208","224,016","337,488","299,616","486,480","424,896","463,872","405,216","286,032","197,760","80,400","7,872",0,0,0,0,"3,400,848 "
2023-07-06,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,240,"19,296","70,560","182,544","291,888","376,800","342,192","438,000","469,968","320,832","274,608","181,872","128,448","52,272","3,072",0,0,0,0,"3,152,592 "
2023-07-07,0.7,37.05075,126.5103,당진자재창고태양광,0,0,0,0,0,0,"12,336","57,696","93,792","196,848","291,216","232,080","312,048","255,168","454,128","417,024","334,992","214,416","65,328","1,968",0,0,0,0,"2,939,040 "
