파일명,구간,발전소,호기,평균 발전효율(%),최대 발전효율(%),최소 발전효율(%)
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,6/10,신인천전망대,1,9.833755625057737,25.321469575200922,0.0
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,7/10,신인천전망대,1,11.625878124848787,22.063719862227323,0.203788748564868
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,8/10,신인천전망대,1,11.920855492651684,26.323191733639494,0.0
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,9/10,신인천전망대,1,11.355061562215447,31.940298507462693,0.0
한국남부발전(주)_신인천전망대 태양광발전실적_20250228.csv,10/10,신인천전망대,1,10.903165675511811,30.15212399540758,0.011481056257175661
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,1/10,신인천해수구취수구,1,16.32867328188166,28.46857772877618,0.30099228224917307
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,2/10,신인천해수구취수구,1,12.421433296582139,23.189636163175305,0.2249173098125689
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,3/10,신인천해수구취수구,1,16.167497243660417,27.84343991179713,0.7177508269018742
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,4/10,신인천해수구취수구,1,13.323248805586182,25.660418963616316,0.9525909592061742
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,5/10,신인천해수구취수구,1,11.804101433296582,24.09922822491731,0.41675854465270123
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,6/10,신인천해수구취수구,1,14.500389562660784,25.08489525909592,0.8467475192943771
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,7/10,신인천해수구취수구,1,11.248864388092613,23.305402425578837,0.05953693495038588
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,8/10,신인천해수구취수구,1,13.03792723263506,24.61852260198456,0.0
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,9/10,신인천해수구취수구,1,12.584917309812568,25.243660418963614,0.0033076074972436605
한국남부발전(주)_신인천해수구취수구 태양광발전실적_20250228.csv,10/10,신인천해수구취수구,1,10.17508172727404,20.13340683572216,0.0
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,1/10,신풍리태양광,1,14.28089952429004,27.82643794147325,0.2785065590312815
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,2/10,신풍리태양광,1,12.446843015712842,23.458123107971744,0.3572149344096872
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,3/10,신풍리태양광,1,15.895956465330833,26.194752774974774,1.985872855701312
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,4/10,신풍리태양광,1,13.986932391523712,23.89404641775984,0.5116044399596368
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,5/10,신풍리태양광,1,10.470419489692949,25.552976791120074,0.0
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,6/10,신풍리태양광,1,9.584604295805102,24.190716448032287,0.0
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,7/10,신풍리태양광,1,10.931706789678536,24.60242179616549,0.0
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,8/10,신풍리태양광,1,10.70120369035606,26.04641775983854,0.0
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,9/10,신풍리태양광,1,14.321378117341792,26.52169525731584,0.6387487386478304
한국남부발전(주)_신풍리태양광 발전실적_20250228.csv,10/10,신풍리태양광,1,11.16350727980395,25.180625630676083,0.22401614530776995
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,1/10,영월본부,1,8.211264842144777,15.81107456140351,0.061129385964912276
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,2/10,영월본부,1,8.579183212818082,15.070120614035087,0.053618421052631586
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,3/10,영월본부,1,8.027952870633792,14.032565789473683,0.08289473684210527
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,4/10,영월본부,1,8.297832454164691,16.356798245614034,0.0
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,5/10,영월본부,1,7.515809353761656,13.289418859649125,0.043859649122807015
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,6/10,영월본부,1,7.194945521179075,12.805098684210527,0.0525767543859649
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,7/10,영월본부,1,6.9595044057215105,12.506359649122809,0.055592105263157894
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,8/10,영월본부,1,6.999005378733997,12.51589912280702,0.2569078947368421
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,9/10,영월본부,1,5.542924174174174,11.944024122807017,0.0
한국남부발전(주)_영월본부 태양광발전실적_20250228.csv,10/10,영월본부,1,4.159001084171102,12.287225877192984,0.0
한국남부발전(주)_영월철도부지 태양광발전실적_20250228.csv,1/10,영월철도부지,1,14.951527994349153,27.37867338371117,0.0
한국남부발전(주)_영월철도부지 태양광발전실적_20250228.csv,2/10,영월철도부지,1,16.715858355656845,27.724601175482782,0.36272040302266995
한국남부발전(주)_영월철도부지 태양광발전실적_20250228.csv,3/10,영월철도부지,1,14.298575293537509,27.882451721242656,0.22837951301427373
