년월일,호기,설비용량(kW),총량(kWh),평균(kWh),0-1시 발전량(kWh),1-2시 발전량(kWh),2-3시 발전량(kWh),3-4시 발전량(kWh),4-5시 발전량(kWh),5-6시 발전량(kWh),6-7시 발전량(kWh),7-8시 발전량(kWh),8-9시 발전량(kWh),9-10시 발전량(kWh),10-11시 발전량(kWh),11-12시 발전량(kWh),12-13시 발전량(kWh),13-14시 발전량(kWh),14-15시 발전량(kWh),15-16시 발전량(kWh),16-17시 발전량(kWh),17-18시 발전량(kWh),18-19시 발전량(kWh),19-20시 발전량(kWh),20-21시 발전량(kWh),21-22시 발전량(kWh),22-23시 발전량(kWh),23-24시 발전량(kWh)
2024-06-23,(신재생) (하동) 익산 다송리 태양광,893 ,2630 ,110 ,0 ,0 ,0 ,0 ,0 ,1446 ,10847 ,33265 ,60745 ,90395 ,195253 ,143908 ,353624 ,470053 ,413646 ,331929 ,282032 ,201761 ,36158 ,5062 ,0 ,0 ,0 ,0 
2024-06-24,(신재생) (하동) 익산 다송리 태양광,893 ,3886 ,162 ,0 ,0 ,0 ,0 ,0 ,723 ,39774 ,44113 ,95457 ,274800 ,350732 ,550323 ,552493 ,639995 ,394121 ,379658 ,274800 ,188744 ,87502 ,13017 ,0 ,0 ,0 ,0 
2024-06-25,(신재생) (하동) 익산 다송리 태양광,893 ,4631 ,193 ,0 ,0 ,0 ,0 ,0 ,6508 ,64361 ,189467 ,280585 ,366641 ,449804 ,455589 ,426663 ,502595 ,574187 ,543092 ,396291 ,268292 ,89672 ,17356 ,0 ,0 ,0 ,0 
2024-06-26,(신재생) (하동) 익산 다송리 태양광,893 ,5506 ,229 ,0 ,0 ,0 ,0 ,0 ,7955 ,68700 ,172835 ,300111 ,441126 ,565509 ,658074 ,701463 ,689169 ,629871 ,540922 ,401353 ,240812 ,76655 ,11571 ,0 ,0 ,0 ,0 
2024-06-27,(신재생) (하동) 익산 다송리 태양광,893 ,2846 ,119 ,0 ,0 ,0 ,0 ,0 ,8678 ,62192 ,132338 ,208993 ,254552 ,305173 ,297218 ,238642 ,223456 ,339161 ,231411 ,219117 ,193083 ,116428 ,15909 ,0 ,0 ,0 ,0 
2024-06-28,(신재생) (하동) 익산 다송리 태양광,893 ,5484 ,228 ,0 ,0 ,0 ,0 ,0 ,1446 ,50621 ,194529 ,379658 ,499702 ,569125 ,618300 ,685554 ,675429 ,598775 ,511996 ,387613 ,224902 ,75208 ,10847 ,0 ,0 ,0 ,0 
2024-06-29,(신재생) (하동) 익산 다송리 태양광,893 ,2127 ,89 ,0 ,0 ,0 ,0 ,0 ,5785 ,66531 ,75932 ,233580 ,344223 ,246597 ,211162 ,464267 ,332653 ,86779 ,19525 ,13740 ,16633 ,9401 ,0 ,0 ,0 ,0 ,0 
2024-06-30,(신재생) (하동) 익산 다송리 태양광,893 ,1015 ,42 ,0 ,0 ,0 ,0 ,0 ,0 ,2169 ,7232 ,18802 ,42666 ,70146 ,33988 ,60745 ,75208 ,211162 ,164880 ,172112 ,94011 ,52067 ,10124 ,0 ,0 ,0 ,0 
2024-07-01,(신재생) (하동) 익산 다송리 태양광,893 ,4595 ,191 ,0 ,0 ,0 ,0 ,0 ,0 ,20972 ,78101 ,198145 ,410031 ,464991 ,587204 ,559001 ,537306 ,592266 ,480177 ,364472 ,212608 ,78824 ,10847 ,0 ,0 ,0 ,0 
2024-07-02,(신재생) (하동) 익산 다송리 태양광,893 ,1279 ,53 ,0 ,0 ,0 ,0 ,0 ,0 ,723 ,3616 ,26034 ,54237 ,53514 ,88948 ,169219 ,206823 ,237919 ,160541 ,75932 ,93287 ,91841 ,15909 ,0 ,0 ,0 ,0 
2024-07-03,(신재생) (하동) 익산 다송리 태양광,893 ,4195 ,175 ,0 ,0 ,0 ,0 ,0 ,723 ,5062 ,13017 ,52791 ,321805 ,446188 ,525013 ,607453 ,671091 ,616854 ,399183 ,292879 ,180066 ,54237 ,8678 ,0 ,0 ,0 ,0 
2024-07-04,(신재생) (하동) 익산 다송리 태양광,893 ,4502 ,188 ,0 ,0 ,0 ,0 ,0 ,2169 ,48452 ,149694 ,284201 ,383274 ,525013 ,658074 ,669644 ,480900 ,401353 ,340607 ,297218 ,185852 ,65084 ,10124 ,0 ,0 ,0 ,0 
2024-07-05,(신재생) (하동) 익산 다송리 태양광,893 ,4245 ,177 ,0 ,0 ,0 ,0 ,0 ,723 ,27480 ,65084 ,173558 ,234303 ,333376 ,561894 ,599498 ,587204 ,553216 ,451974 ,360856 ,197422 ,91118 ,7232 ,0 ,0 ,0 ,0 
2024-07-06,(신재생) (하동) 익산 다송리 태양광,893 ,3518 ,147 ,0 ,0 ,0 ,0 ,0 ,4339 ,53514 ,89672 ,129445 ,237919 ,308788 ,444742 ,430279 ,477284 ,381827 ,386166 ,318913 ,160541 ,86779 ,7955 ,0 ,0 ,0 ,0 
2024-07-07,(신재생) (하동) 익산 다송리 태양광,893 ,1106 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,2893 ,5062 ,3616 ,2893 ,4339 ,58576 ,284924 ,156925 ,238642 ,126553 ,83886 ,98349 ,37604 ,1446 ,0 ,0 ,0 ,0 
2024-07-08,(신재생) (하동) 익산 다송리 태양광,893 ,609 ,25 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6508 ,13740 ,9401 ,31819 ,84609 ,58576 ,57129 ,119321 ,91118 ,64361 ,52791 ,18802 ,723 ,0 ,0 ,0 ,0 
2024-07-09,(신재생) (하동) 익산 다송리 태양광,893 ,626 ,26 ,0 ,0 ,0 ,0 ,0 ,0 ,5062 ,6508 ,44113 ,89672 ,33988 ,41220 ,72316 ,78101 ,75932 ,59299 ,60745 ,39774 ,17356 ,1446 ,0 ,0 ,0 ,0 
2024-07-10,(신재생) (하동) 익산 다송리 태양광,893 ,2256 ,94 ,0 ,0 ,0 ,0 ,0 ,723 ,14463 ,12294 ,41220 ,90395 ,260337 ,303726 ,195253 ,231411 ,323252 ,342777 ,189467 ,148971 ,91841 ,10124 ,0 ,0 ,0 ,0 
2024-07-11,(신재생) (하동) 익산 다송리 태양광,893 ,2295 ,96 ,0 ,0 ,0 ,0 ,0 ,7232 ,91118 ,75208 ,173558 ,160541 ,214778 ,188021 ,161264 ,250936 ,250213 ,284201 ,272631 ,109920 ,42666 ,12294 ,0 ,0 ,0 ,0 
2024-07-12,(신재생) (하동) 익산 다송리 태양광,893 ,3802 ,158 ,0 ,0 ,0 ,0 ,0 ,2169 ,28203 ,79547 ,148971 ,252382 ,284201 ,528628 ,483069 ,553216 ,447635 ,423771 ,271907 ,211885 ,74485 ,11571 ,0 ,0 ,0 ,0 
2024-07-13,(신재생) (하동) 익산 다송리 태양광,893 ,4158 ,173 ,0 ,0 ,0 ,0 ,0 ,2169 ,43389 ,122937 ,155479 ,308065 ,440403 ,613961 ,577080 ,600944 ,335545 ,315297 ,309512 ,214055 ,107751 ,11571 ,0 ,0 ,0 ,0 
2024-07-14,(신재생) (하동) 익산 다송리 태양광,893 ,3750 ,156 ,0 ,0 ,0 ,0 ,0 ,1446 ,47005 ,168496 ,330483 ,284201 ,311681 ,486685 ,315297 ,606006 ,213332 ,543092 ,318189 ,92564 ,24587 ,7232 ,0 ,0 ,0 ,0 
2024-07-15,(신재생) (하동) 익산 다송리 태양광,893 ,3769 ,157 ,0 ,0 ,0 ,0 ,0 ,2169 ,49175 ,104135 ,221286 ,478731 ,577080 ,363025 ,363748 ,376765 ,477284 ,317466 ,193806 ,190914 ,43389 ,10124 ,0 ,0 ,0 ,0 
2024-07-16,(신재생) (하동) 익산 다송리 태양광,893 ,1098 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,32542 ,54960 ,60745 ,135954 ,128722 ,122937 ,91841 ,94734 ,141739 ,94734 ,108474 ,27480 ,3616 ,0 ,0 ,0 ,0 ,0 
2024-07-17,(신재생) (하동) 익산 다송리 태양광,893 ,3064 ,128 ,0 ,0 ,0 ,0 ,0 ,723 ,23141 ,98349 ,246597 ,287817 ,430279 ,342777 ,294325 ,319636 ,413646 ,292879 ,181513 ,88948 ,39051 ,4339 ,0 ,0 ,0 ,0 
2024-07-18,(신재생) (하동) 익산 다송리 태양광,893 ,891 ,37 ,0 ,0 ,0 ,0 ,0 ,0 ,15186 ,55683 ,91841 ,16633 ,41943 ,34712 ,171388 ,149694 ,138846 ,73762 ,30373 ,36881 ,30373 ,3616 ,0 ,0 ,0 ,0 
2024-07-19,(신재생) (하동) 익산 다송리 태양광,893 ,2133 ,89 ,0 ,0 ,0 ,0 ,0 ,0 ,22418 ,41220 ,97626 ,99073 ,118598 ,355794 ,147524 ,141739 ,206823 ,511273 ,196699 ,127999 ,51344 ,15186 ,0 ,0 ,0 ,0 
2024-07-20,(신재생) (하동) 익산 다송리 태양광,893 ,2741 ,114 ,0 ,0 ,0 ,0 ,0 ,7232 ,31819 ,30373 ,0 ,2893 ,127999 ,178620 ,433172 ,452697 ,487408 ,423771 ,277693 ,216947 ,70146 ,723 ,0 ,0 ,0 ,0 
2024-07-21,(신재생) (하동) 익산 다송리 태양광,893 ,4416 ,184 ,0 ,0 ,0 ,0 ,0 ,0 ,18802 ,90395 ,298664 ,334822 ,344223 ,526459 ,530798 ,632040 ,612515 ,504764 ,297218 ,159095 ,59299 ,6508 ,0 ,0 ,0 ,0 
2024-07-22,(신재생) (하동) 익산 다송리 태양광,893 ,3512 ,146 ,0 ,0 ,0 ,0 ,0 ,1446 ,37604 ,170665 ,338438 ,394121 ,355794 ,279139 ,461375 ,350008 ,367364 ,318913 ,281308 ,103412 ,47005 ,5062 ,0 ,0 ,0 ,0 
2024-07-23,(신재생) (하동) 익산 다송리 태양광,893 ,1399 ,58 ,0 ,0 ,0 ,0 ,0 ,2169 ,39774 ,59299 ,54960 ,69423 ,96903 ,102688 ,165603 ,201761 ,245151 ,177174 ,106304 ,51344 ,23864 ,2893 ,0 ,0 ,0 ,0 
2024-07-24,(신재생) (하동) 익산 다송리 태양광,893 ,4826 ,201 ,0 ,0 ,0 ,0 ,0 ,723 ,22418 ,149694 ,252382 ,362302 ,427386 ,504764 ,686277 ,655181 ,537306 ,476561 ,389782 ,242258 ,106304 ,13017 ,0 ,0 ,0 ,0 
2024-07-25,(신재생) (하동) 익산 다송리 태양광,893 ,3403 ,142 ,0 ,0 ,0 ,0 ,0 ,1446 ,34712 ,146078 ,351455 ,496086 ,511273 ,478007 ,399183 ,510549 ,246597 ,28926 ,92564 ,59299 ,38327 ,8678 ,0 ,0 ,0 ,0 
2024-07-26,(신재생) (하동) 익산 다송리 태양광,893 ,3242 ,135 ,0 ,0 ,0 ,0 ,0 ,1446 ,28203 ,161264 ,340607 ,478731 ,359409 ,412923 ,370980 ,248043 ,112089 ,224179 ,311681 ,126553 ,57129 ,8678 ,0 ,0 ,0 ,0 
2024-07-27,(신재생) (하동) 익산 다송리 태양광,893 ,2972 ,124 ,0 ,0 ,0 ,0 ,0 ,723 ,26757 ,154756 ,310958 ,492471 ,407861 ,395567 ,220563 ,297941 ,286371 ,117152 ,104858 ,87502 ,55683 ,13017 ,0 ,0 ,0 ,0 
2024-07-28,(신재생) (하동) 익산 다송리 태양광,893 ,5002 ,208 ,0 ,0 ,0 ,0 ,0 ,2169 ,41220 ,167773 ,373873 ,464991 ,597328 ,600944 ,602391 ,630594 ,595882 ,476561 ,240088 ,146078 ,54237 ,7955 ,0 ,0 ,0 ,0 
2024-07-29,(신재생) (하동) 익산 다송리 태양광,893 ,4755 ,198 ,0 ,0 ,0 ,0 ,0 ,723 ,35435 ,141016 ,216947 ,271907 ,458482 ,595159 ,650119 ,678322 ,607453 ,506934 ,316020 ,209716 ,62192 ,5062 ,0 ,0 ,0 ,0 
2024-07-30,(신재생) (하동) 익산 다송리 태양광,893 ,4217 ,176 ,0 ,0 ,0 ,0 ,0 ,0 ,30373 ,103412 ,234303 ,292879 ,471499 ,619023 ,556832 ,459205 ,394844 ,463544 ,336992 ,201038 ,49175 ,4339 ,0 ,0 ,0 ,0 
2024-07-31,(신재생) (하동) 익산 다송리 태양광,893 ,4659 ,194 ,0 ,0 ,0 ,0 ,0 ,0 ,36158 ,111366 ,229964 ,412923 ,443296 ,444742 ,560447 ,601667 ,639995 ,513442 ,383997 ,216224 ,59299 ,5062 ,0 ,0 ,0 ,0 
2024-08-01,(신재생) (하동) 익산 다송리 태양광,893 ,4611 ,192 ,0 ,0 ,0 ,0 ,0 ,723 ,32542 ,105581 ,117152 ,350008 ,499702 ,564786 ,558278 ,647949 ,625532 ,517058 ,312404 ,213332 ,60745 ,5062 ,0 ,0 ,0 ,0 
2024-08-02,(신재생) (하동) 익산 다송리 태양광,893 ,4175 ,174 ,0 ,0 ,0 ,0 ,0 ,723 ,40497 ,154033 ,192360 ,406415 ,506211 ,510549 ,591543 ,497533 ,356517 ,382551 ,266845 ,201038 ,62915 ,5062 ,0 ,0 ,0 ,0 
2024-08-03,(신재생) (하동) 익산 다송리 태양광,893 ,4717 ,197 ,0 ,0 ,0 ,0 ,0 ,0 ,26034 ,98349 ,204654 ,305173 ,447635 ,671814 ,545984 ,668921 ,599498 ,507657 ,373873 ,206100 ,57129 ,4339 ,0 ,0 ,0 ,0 
2024-08-04,(신재생) (하동) 익산 다송리 태양광,893 ,4628 ,193 ,0 ,0 ,0 ,0 ,0 ,0 ,35435 ,134507 ,232857 ,336992 ,324698 ,493194 ,647949 ,475115 ,543815 ,482346 ,450527 ,330483 ,125829 ,14463 ,0 ,0 ,0 ,0 
2024-08-05,(신재생) (하동) 익산 다송리 태양광,893 ,2829 ,118 ,0 ,0 ,0 ,0 ,0 ,723 ,37604 ,145355 ,312404 ,455589 ,517781 ,525736 ,419432 ,214055 ,158372 ,13740 ,7955 ,10847 ,8678 ,723 ,0 ,0 ,0 ,0 
2024-08-06,(신재생) (하동) 익산 다송리 태양광,893 ,4777 ,199 ,0 ,0 ,0 ,0 ,0 ,723 ,60022 ,162711 ,214055 ,450527 ,586481 ,613238 ,516335 ,618300 ,494640 ,479454 ,338438 ,177897 ,60745 ,3616 ,0 ,0 ,0 ,0 
2024-08-07,(신재생) (하동) 익산 다송리 태양광,893 ,4774 ,199 ,0 ,0 ,0 ,0 ,0 ,0 ,14463 ,65084 ,188744 ,339161 ,540199 ,643611 ,666028 ,577803 ,604560 ,519951 ,362302 ,195253 ,52791 ,3616 ,0 ,0 ,0 ,0 
2024-08-08,(신재생) (하동) 익산 다송리 태양광,893 ,2182 ,91 ,0 ,0 ,0 ,0 ,0 ,0 ,19525 ,125106 ,295048 ,207546 ,130168 ,130892 ,224902 ,157648 ,403522 ,250213 ,115705 ,85333 ,33988 ,2169 ,0 ,0 ,0 ,0 
2024-08-09,(신재생) (하동) 익산 다송리 태양광,893 ,4541 ,189 ,0 ,0 ,0 ,0 ,0 ,0 ,23141 ,88225 ,211885 ,398460 ,553216 ,505487 ,632763 ,607453 ,544538 ,445465 ,313127 ,167773 ,47728 ,1446 ,0 ,0 ,0 ,0 
2024-08-10,(신재생) (하동) 익산 다송리 태양광,893 ,4250 ,177 ,0 ,0 ,0 ,0 ,0 ,0 ,23864 ,91118 ,269015 ,437511 ,515612 ,504041 ,551046 ,580696 ,495363 ,426663 ,198868 ,95457 ,57853 ,2893 ,0 ,0 ,0 ,0 
2024-08-11,(신재생) (하동) 익산 다송리 태양광,893 ,4488 ,187 ,0 ,0 ,0 ,0 ,0 ,0 ,27480 ,123660 ,284201 ,423047 ,532967 ,553216 ,592266 ,519227 ,488132 ,436787 ,309512 ,155479 ,40497 ,1446 ,0 ,0 ,0 ,0 
2024-08-12,(신재생) (하동) 익산 다송리 태양광,893 ,4004 ,167 ,0 ,0 ,0 ,0 ,0 ,0 ,20248 ,102688 ,279139 ,318189 ,427386 ,553216 ,355071 ,504041 ,528628 ,425940 ,282755 ,159095 ,45559 ,2169 ,0 ,0 ,0 ,0 
2024-08-13,(신재생) (하동) 익산 다송리 태양광,893 ,4428 ,184 ,0 ,0 ,0 ,0 ,0 ,0 ,21695 ,67254 ,200315 ,381104 ,517058 ,587927 ,606729 ,592266 ,527182 ,438234 ,285647 ,159095 ,41943 ,1446 ,0 ,0 ,0 ,0 
2024-08-14,(신재생) (하동) 익산 다송리 태양광,893 ,4568 ,190 ,0 ,0 ,0 ,0 ,0 ,0 ,22418 ,117875 ,279139 ,264676 ,502595 ,586481 ,611792 ,614684 ,611068 ,530798 ,295772 ,101965 ,26757 ,2169 ,0 ,0 ,0 ,0 
2024-08-15,(신재생) (하동) 익산 다송리 태양광,893 ,4688 ,195 ,0 ,0 ,0 ,0 ,0 ,0 ,25311 ,137400 ,323252 ,480900 ,554662 ,399183 ,697124 ,674706 ,590097 ,508380 ,222009 ,50621 ,22418 ,1446 ,0 ,0 ,0 ,0 
2024-08-16,(신재생) (하동) 익산 다송리 태양광,893 ,4214 ,176 ,0 ,0 ,0 ,0 ,0 ,723 ,27480 ,165603 ,342777 ,418708 ,540199 ,394844 ,538753 ,598052 ,344223 ,454866 ,217671 ,121491 ,46282 ,2169 ,0 ,0 ,0 ,0 
2024-08-17,(신재생) (하동) 익산 다송리 태양광,893 ,3952 ,165 ,0 ,0 ,0 ,0 ,0 ,723 ,42666 ,88225 ,257444 ,339884 ,519227 ,589374 ,553939 ,517058 ,334822 ,339884 ,313127 ,46282 ,8678 ,723 ,0 ,0 ,0 ,0 
2024-08-18,(신재생) (하동) 익산 다송리 태양광,893 ,3635 ,151 ,0 ,0 ,0 ,0 ,0 ,0 ,26757 ,124383 ,263953 ,338438 ,488855 ,673260 ,399183 ,376042 ,579249 ,331206 ,10847 ,11571 ,10847 ,723 ,0 ,0 ,0 ,0 
2024-08-19,(신재생) (하동) 익산 다송리 태양광,893 ,5124 ,214 ,0 ,0 ,0 ,0 ,0 ,0 ,23864 ,127276 ,321805 ,455589 ,550323 ,702186 ,637102 ,692785 ,583588 ,467883 ,346393 ,175004 ,40497 ,0 ,0 ,0 ,0 ,0 
2024-08-20,(신재생) (하동) 익산 다송리 태양광,893 ,3945 ,164 ,0 ,0 ,0 ,0 ,0 ,0 ,21695 ,118598 ,270461 ,449804 ,582865 ,630594 ,543092 ,535860 ,378212 ,126553 ,56406 ,208993 ,21695 ,0 ,0 ,0 ,0 ,0 
2024-08-21,(신재생) (하동) 익산 다송리 태양광,893 ,2633 ,110 ,0 ,0 ,0 ,0 ,0 ,0 ,5062 ,30373 ,77378 ,94734 ,177174 ,268292 ,340607 ,437511 ,397014 ,311681 ,263229 ,154033 ,74485 ,1446 ,0 ,0 ,0 ,0 
2024-08-22,(신재생) (하동) 익산 다송리 태양광,893 ,2843 ,118 ,0 ,0 ,0 ,0 ,0 ,0 ,21695 ,179343 ,263953 ,172835 ,175727 ,522120 ,309512 ,418708 ,319636 ,94734 ,159095 ,153309 ,51344 ,723 ,0 ,0 ,0 ,0 
2024-08-23,(신재생) (하동) 익산 다송리 태양광,893 ,4059 ,169 ,0 ,0 ,0 ,0 ,0 ,0 ,19525 ,121491 ,274800 ,386889 ,595159 ,494640 ,615407 ,470776 ,355071 ,276246 ,261783 ,152586 ,34712 ,0 ,0 ,0 ,0 ,0 
2024-08-24,(신재생) (하동) 익산 다송리 태양광,893 ,4174 ,174 ,0 ,0 ,0 ,0 ,0 ,0 ,14463 ,106304 ,253105 ,325421 ,525736 ,556832 ,426663 ,470053 ,522120 ,470053 ,316020 ,154756 ,32542 ,0 ,0 ,0 ,0 ,0 
2024-08-25,(신재생) (하동) 익산 다송리 태양광,893 ,3209 ,134 ,0 ,0 ,0 ,0 ,0 ,0 ,31819 ,81717 ,80994 ,166326 ,412923 ,331929 ,332653 ,386166 ,407138 ,493917 ,304449 ,149694 ,28926 ,0 ,0 ,0 ,0 ,0 
2024-08-26,(신재생) (하동) 익산 다송리 태양광,893 ,4084 ,170 ,0 ,0 ,0 ,0 ,0 ,0 ,23864 ,75208 ,206100 ,421601 ,622639 ,480177 ,615407 ,445465 ,432448 ,378212 ,276969 ,79547 ,26757 ,0 ,0 ,0 ,0 ,0 
2024-08-27,(신재생) (하동) 익산 다송리 태양광,893 ,1689 ,70 ,0 ,0 ,0 ,0 ,0 ,0 ,5785 ,44113 ,139569 ,166326 ,235749 ,302280 ,195253 ,214055 ,142462 ,84609 ,85333 ,44836 ,27480 ,723 ,0 ,0 ,0 ,0 
2024-08-28,(신재생) (하동) 익산 다송리 태양광,893 ,5306 ,221 ,0 ,0 ,0 ,0 ,0 ,0 ,15186 ,133784 ,336268 ,498979 ,611068 ,697124 ,710141 ,683384 ,604560 ,491024 ,336992 ,159818 ,27480 ,0 ,0 ,0 ,0 ,0 
2024-08-29,(신재생) (하동) 익산 다송리 태양광,893 ,5220 ,218 ,0 ,0 ,0 ,0 ,0 ,0 ,12294 ,137400 ,342777 ,509103 ,620469 ,694232 ,613238 ,670367 ,619023 ,497533 ,334099 ,144632 ,25311 ,0 ,0 ,0 ,0 ,0 
2024-08-30,(신재생) (하동) 익산 다송리 태양광,893 ,4879 ,203 ,0 ,0 ,0 ,0 ,0 ,0 ,13017 ,137400 ,340607 ,506211 ,613961 ,676876 ,659520 ,590097 ,632040 ,289263 ,228518 ,167773 ,23864 ,0 ,0 ,0 ,0 ,0 
2024-08-31,(신재생) (하동) 익산 다송리 태양광,893 ,4661 ,194 ,0 ,0 ,0 ,0 ,0 ,0 ,18079 ,129445 ,331206 ,255275 ,525736 ,478007 ,728943 ,677599 ,565509 ,486685 ,292879 ,148971 ,23141 ,0 ,0 ,0 ,0 ,0 
2024-09-01,(신재생) (하동) 익산 다송리 태양광,893 ,4791 ,200 ,0 ,0 ,0 ,0 ,0 ,0 ,15186 ,129445 ,322528 ,470053 ,579973 ,675429 ,435341 ,586481 ,609622 ,480900 ,328314 ,133784 ,23864 ,0 ,0 ,0 ,0 ,0 
2024-09-02,(신재생) (하동) 익산 다송리 태양광,893 ,1805 ,75 ,0 ,0 ,0 ,0 ,0 ,0 ,23141 ,136677 ,189467 ,141016 ,245151 ,145355 ,161264 ,185852 ,174281 ,163434 ,135954 ,88225 ,15186 ,0 ,0 ,0 ,0 ,0 
2024-09-03,(신재생) (하동) 익산 다송리 태양광,893 ,3700 ,154 ,0 ,0 ,0 ,0 ,0 ,0 ,5785 ,69423 ,194529 ,370257 ,415816 ,538029 ,689169 ,567679 ,418708 ,94734 ,240088 ,80271 ,15909 ,0 ,0 ,0 ,0 ,0 
2024-09-04,(신재생) (하동) 익산 다송리 태양광,893 ,5056 ,211 ,0 ,0 ,0 ,0 ,0 ,0 ,15909 ,127276 ,273354 ,494640 ,611068 ,673260 ,687000 ,650119 ,575634 ,470053 ,316743 ,140293 ,20248 ,0 ,0 ,0 ,0 ,0 
2024-09-05,(신재생) (하동) 익산 다송리 태양광,893 ,3799 ,158 ,0 ,0 ,0 ,0 ,0 ,0 ,13740 ,115705 ,319636 ,480177 ,596605 ,665305 ,490301 ,407861 ,322528 ,211162 ,138846 ,35435 ,2169 ,0 ,0 ,0 ,0 ,0 
2024-09-06,(신재생) (하동) 익산 다송리 태양광,893 ,1264 ,53 ,0 ,0 ,0 ,0 ,0 ,0 ,8678 ,45559 ,104858 ,233580 ,171388 ,185852 ,238642 ,106304 ,61468 ,45559 ,29649 ,28203 ,4339 ,0 ,0 ,0 ,0 ,0 
2024-09-07,(신재생) (하동) 익산 다송리 태양광,893 ,3722 ,155 ,0 ,0 ,0 ,0 ,0 ,0 ,2893 ,44113 ,180066 ,236473 ,354347 ,616854 ,402076 ,437511 ,521397 ,461375 ,313851 ,133784 ,17356 ,0 ,0 ,0 ,0 ,0 
2024-09-08,(신재생) (하동) 익산 다송리 태양광,893 ,4805 ,200 ,0 ,0 ,0 ,0 ,0 ,0 ,11571 ,73039 ,157648 ,401353 ,646503 ,687723 ,683384 ,627701 ,585035 ,470776 ,313127 ,132338 ,14463 ,0 ,0 ,0 ,0 ,0 
2024-09-09,(신재생) (하동) 익산 다송리 태양광,893 ,4322 ,180 ,0 ,0 ,0 ,0 ,0 ,0 ,10124 ,80271 ,271907 ,440403 ,435341 ,611792 ,538753 ,587204 ,510549 ,417985 ,286371 ,120044 ,10847 ,0 ,0 ,0 ,0 ,0 
2024-09-10,(신재생) (하동) 익산 다송리 태양광,893 ,4880 ,203 ,0 ,0 ,0 ,0 ,0 ,0 ,13017 ,111366 ,305173 ,472222 ,584312 ,653735 ,664582 ,637102 ,567679 ,444742 ,292156 ,118598 ,15186 ,0 ,0 ,0 ,0 ,0 
2024-09-11,(신재생) (하동) 익산 다송리 태양광,893 ,2625 ,109 ,0 ,0 ,0 ,0 ,0 ,0 ,7955 ,61468 ,161987 ,303726 ,257444 ,303726 ,387613 ,463544 ,544538 ,123660 ,7955 ,1446 ,0 ,0 ,0 ,0 ,0 ,0 
2024-09-12,(신재생) (하동) 익산 다송리 태양광,893 ,2500 ,104 ,0 ,0 ,0 ,0 ,0 ,0 ,5785 ,33988 ,109197 ,249489 ,355794 ,409307 ,330483 ,195976 ,128722 ,305173 ,297941 ,73039 ,5062 ,0 ,0 ,0 ,0 ,0 
2024-09-13,(신재생) (하동) 익산 다송리 태양광,893 ,4130 ,172 ,0 ,0 ,0 ,0 ,0 ,0 ,10847 ,77378 ,209716 ,446912 ,576357 ,555385 ,568402 ,492471 ,452697 ,435341 ,177897 ,122214 ,4339 ,0 ,0 ,0 ,0 ,0 
2024-09-14,(신재생) (하동) 익산 다송리 태양광,893 ,4142 ,173 ,0 ,0 ,0 ,0 ,0 ,0 ,14463 ,120044 ,311681 ,352901 ,498979 ,403522 ,532967 ,486685 ,556108 ,444742 ,295048 ,115705 ,8678 ,0 ,0 ,0 ,0 ,0 
2024-09-15,(신재생) (하동) 익산 다송리 태양광,893 ,4609 ,192 ,0 ,0 ,0 ,0 ,0 ,0 ,9401 ,105581 ,293602 ,457036 ,579973 ,529352 ,644334 ,594436 ,557555 ,442573 ,273354 ,111366 ,10847 ,0 ,0 ,0 ,0 ,0 
2024-09-16,(신재생) (하동) 익산 다송리 태양광,893 ,2697 ,112 ,0 ,0 ,0 ,0 ,0 ,0 ,5785 ,100519 ,284924 ,293602 ,373149 ,540922 ,347116 ,274077 ,201761 ,152586 ,81717 ,36881 ,3616 ,0 ,0 ,0 ,0 ,0 
2024-09-17,(신재생) (하동) 익산 다송리 태양광,893 ,4809 ,200 ,0 ,0 ,0 ,0 ,0 ,0 ,7955 ,120044 ,313127 ,471499 ,579973 ,645057 ,664582 ,602391 ,530798 ,451974 ,286371 ,122214 ,13017 ,0 ,0 ,0 ,0 ,0 
2024-09-18,(신재생) (하동) 익산 다송리 태양광,893 ,4235 ,176 ,0 ,0 ,0 ,0 ,0 ,0 ,9401 ,95457 ,248043 ,446188 ,606729 ,559001 ,403522 ,586481 ,528628 ,352901 ,290709 ,104135 ,3616 ,0 ,0 ,0 ,0 ,0 
2024-09-19,(신재생) (하동) 익산 다송리 태양광,893 ,4081 ,170 ,0 ,0 ,0 ,0 ,0 ,0 ,8678 ,82440 ,268292 ,245151 ,553939 ,624808 ,607453 ,672537 ,504764 ,290709 ,135231 ,78101 ,8678 ,0 ,0 ,0 ,0 ,0 
2024-09-20,(신재생) (하동) 익산 다송리 태양광,893 ,752 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,2893 ,1446 ,8678 ,47728 ,42666 ,124383 ,155479 ,161987 ,90395 ,84609 ,7955 ,22418 ,1446 ,0 ,0 ,0 ,0 ,0 
2024-09-21,(신재생) (하동) 익산 다송리 태양광,893 ,512 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,723 ,12294 ,90395 ,41943 ,23864 ,123660 ,112089 ,34712 ,60022 ,11571 ,723 ,0 ,0 ,0 ,0 ,0 
