날짜,발전기명,충전_방전,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계
2024-05-22,광양항광양냉장태양광,방전,0,0,0,0,0,2893,44354,113295,202002,291192,368811,455589,472463,387613,274800,303726,231893,144632,49657,4821,0,0,0,0,3347741
2024-05-23,광양항광양냉장태양광,방전,0,0,0,0,0,2893,49657,139328,245392,345187,421360,474392,487891,472463,435341,370739,271907,153792,51585,2411,0,0,0,0,3924338
2024-05-24,광양항광양냉장태양광,방전,0,0,0,0,0,2411,40015,132579,245392,345187,416057,465714,481141,479213,444983,368328,269015,151381,54478,3857,0,0,0,0,3899751
2024-05-25,광양항광양냉장태양광,방전,0,0,0,0,0,964,41461,120526,223697,333617,413646,453661,458964,463303,418949,352419,257444,134025,54960,3375,0,0,0,0,3731011
2024-05-26,광양항광양냉장태양광,방전,0,0,0,0,0,2893,41461,134507,243463,300352,163434,211162,93046,58817,30855,20731,8678,2893,482,0,0,0,0,0,1312774
2024-05-27,광양항광양냉장태양광,방전,0,0,0,0,0,3857,44836,137400,269497,341813,378453,379417,477766,495122,371703,260337,132579,90154,27962,964,0,0,0,0,3411860
2024-05-28,광양항광양냉장태양광,방전,0,0,0,0,0,964,47728,134025,218876,390505,470535,396773,316261,220322,380863,244909,174522,96903,54478,0,0,0,0,0,3147664
2024-05-29,광양항광양냉장태양광,방전,0,0,0,0,0,3375,45318,151863,282514,387131,452697,496086,508621,500907,456554,395326,297459,181272,73280,5303,0,0,0,0,4237706
2024-05-30,광양항광양냉장태양광,방전,0,0,0,0,0,0,19284,22177,92564,223215,320118,181754,274800,381345,337956,222251,116669,63638,31337,1928,0,0,0,0,2289036
2024-05-31,광양항광양냉장태양광,방전,0,0,0,0,0,1446,37604,125829,252623,356276,449322,489337,516335,505246,470053,403522,302280,187539,72798,4821,0,0,0,0,4175031
2024-06-01,광양항광양냉장태양광,방전,0,0,0,0,0,3375,50621,104135,267086,371703,418467,506693,518745,524531,485480,411236,308547,186575,73280,5785,0,0,0,0,4236259
2024-06-02,광양항광양냉장태양광,방전,0,0,0,0,0,5303,54960,156684,225143,345187,396291,442573,460411,382309,403040,401112,224661,127758,79547,11088,0,0,0,0,3716067
2024-06-03,광양항광양냉장태양광,방전,0,0,0,0,0,3857,41461,121973,251659,371221,435341,481141,496086,491747,390505,390023,278175,80512,7714,3857,0,0,0,0,3845272
2024-06-04,광양항광양냉장태양광,방전,0,0,0,0,0,964,33747,101724,250213,381827,475838,321564,533691,499461,467160,397737,303726,186093,66531,5785,0,0,0,0,4026061
2024-06-05,광양항광양냉장태양광,방전,0,0,0,0,0,5785,62192,158613,233821,340366,410272,471981,456072,442091,354347,229000,175968,93046,37122,1928,0,0,0,0,3472604
2024-06-06,광양항광양냉장태양광,방전,0,0,0,0,0,964,11088,38086,98832,267568,258891,349044,219840,234785,247802,173076,101724,44836,14945,964,0,0,0,0,2062445
2024-06-07,광양항광양냉장태양광,방전,0,0,0,0,0,5303,64602,147524,206823,309029,396291,376042,259855,324939,244427,240571,186575,96903,35676,1446,0,0,0,0,2896006
2024-06-08,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,21695,26034,28926,30855,13499,18320,35676,68941,80029,47728,18802,2411,0,0,0,0,0,393880
2024-06-09,광양항광양냉장태양광,방전,0,0,0,0,0,3375,43389,144149,206341,238642,312886,306137,256962,378935,399665,354829,212608,225143,77619,7714,0,0,0,0,3168394
2024-06-10,광양항광양냉장태양광,방전,0,0,0,0,0,4821,33747,127276,257926,343259,387613,457036,497533,483552,438234,386166,288299,175486,67977,6267,0,0,0,0,3955192
2024-06-11,광양항광양냉장태양광,방전,0,0,0,0,0,4339,47728,126794,241053,346152,422324,490783,489819,394844,353383,335545,242499,137400,45800,4821,0,0,0,0,3683284
2024-06-12,광양항광양냉장태양광,방전,0,0,0,0,0,2893,43389,136436,256962,353383,430038,477766,495604,489819,416539,351455,241535,155238,53996,10124,0,0,0,0,3915177
2024-06-13,광양항광양냉장태양광,방전,0,0,0,0,0,3857,43872,133061,248766,345669,415093,464749,476802,463785,431002,375560,279621,164398,63638,6267,0,0,0,0,3916140
2024-06-14,광양항광양냉장태양광,방전,0,0,0,0,0,3857,44354,133543,244427,339884,404004,465714,480177,466196,427145,331206,283478,179825,58335,6267,0,0,0,0,3868412
2024-06-15,광양항광양냉장태양광,방전,0,0,0,0,0,3857,40015,149453,249248,338920,404486,453661,487891,473909,414128,255998,218876,120044,51103,2411,0,0,0,0,3664000
2024-06-16,광양항광양냉장태양광,방전,0,0,0,0,0,3857,40497,138364,255516,368328,448358,493676,483069,344705,270943,316261,243463,147524,51585,7232,0,0,0,0,3613378
2024-06-17,광양항광양냉장태양광,방전,0,0,0,0,0,2893,26034,55442,84851,139811,169219,169219,218394,149935,149453,195253,77137,80512,67977,8196,0,0,0,0,1594326
2024-06-18,광양항광양냉장태양광,방전,0,0,0,0,0,2411,41943,139328,256480,352419,424735,468606,484516,475356,442573,380381,283478,168737,75208,9160,0,0,0,0,4005331
2024-06-19,광양항광양냉장태양광,방전,0,0,0,0,0,1446,41461,123901,155720,269015,367846,436787,462821,456554,412682,379899,212126,107992,52067,2411,0,0,0,0,3482728
2024-06-20,광양항광양냉장태양광,방전,0,0,0,0,0,482,19766,47246,72316,67977,78101,52549,76655,49657,23141,33265,52067,26516,14463,1446,0,0,0,0,615647
2024-06-21,광양항광양냉장태양광,방전,0,0,0,0,0,4821,43872,99314,205377,274800,379899,428109,388577,464749,411236,320118,219358,117634,42907,2893,0,0,0,0,3403664
2024-06-22,광양항광양냉장태양광,방전,0,0,0,0,0,0,3857,13499,31819,26034,34229,30855,46764,44354,119080,29408,24105,18802,2411,0,0,0,0,0,425217
2024-06-23,광양항광양냉장태양광,방전,0,0,0,0,0,0,23623,37604,37122,90636,174040,116669,101724,78583,123901,188503,228036,107027,61709,15427,0,0,0,0,1384604
2024-06-24,광양항광양냉장태양광,방전,0,0,0,0,0,964,13499,26998,120526,191878,315297,309994,215983,321564,310476,216465,202484,80512,21695,964,0,0,0,0,2349299
2024-06-25,광양항광양냉장태양광,방전,0,0,0,0,0,2411,50139,135954,153792,264676,227072,390505,325421,409789,300352,305173,252141,152827,45318,4821,0,0,0,0,3020391
2024-06-26,광양항광양냉장태양광,방전,0,0,0,0,0,3375,47246,125347,215501,297459,330242,406415,428592,395326,424735,377488,307101,146078,68459,15909,0,0,0,0,3589273
2024-06-27,광양항광양냉장태양광,방전,0,0,0,0,0,0,20248,52067,85333,137400,154756,155238,130651,63638,51103,34229,56406,31819,4821,0,0,0,0,0,977709
2024-06-28,광양항광양냉장태양광,방전,0,0,0,0,0,2411,38568,134025,254552,355312,425699,456072,498015,448358,439198,398701,292638,157648,65566,9642,0,0,0,0,3976405
2024-06-29,광양항광양냉장태양광,방전,0,0,0,0,0,1928,26998,60745,113295,53996,43872,45318,39533,34229,19766,12053,16874,2893,0,0,0,0,0,0,471500
2024-06-30,광양항광양냉장태양광,방전,0,0,0,0,0,0,964,3375,16392,22177,113295,177415,109438,148488,89189,77619,24105,17838,3375,0,0,0,0,0,803670
