날짜,발전기코드,발전기명,충전_방전,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,합계
2019-11-11,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,13176,210168,230472,204120,615456,620712,625176,75672,205920,106416,9216,0,0,0,0,0,0,2916504
2019-11-12,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,13968,208584,363960,491184,603216,567072,654120,338112,161352,50760,0,0,0,0,0,0,0,3452328
2019-11-13,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,62424,152424,134280,98424,87696,124128,129240,54072,8496,0,0,0,0,0,0,0,851184
2019-11-14,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,14400,222552,445320,674856,735480,787176,609480,652248,479376,125064,7272,0,0,0,0,0,0,4753224
2019-11-15,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,14328,206496,456192,662256,773640,801864,765072,643968,406368,105120,8280,0,0,0,0,0,0,4843584
2019-11-16,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,8136,159336,455184,371952,363384,390744,333864,443304,246312,73080,7344,0,0,0,0,0,0,2852640
2019-11-17,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,30024,43056,63576,133920,114336,179928,236664,45864,18936,0,0,0,0,0,0,0,866304
2019-11-18,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,19152,14616,32904,69696,238824,267984,97776,133848,39744,0,0,0,0,0,0,0,914544
2019-11-19,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,42120,177984,163368,214632,410616,264960,141192,115128,39168,0,0,0,0,0,0,0,1569168
2019-11-20,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,184824,474696,725472,822024,860112,826056,722448,457344,90864,0,0,0,0,0,0,0,5163840
2019-11-21,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,155376,505440,706248,744048,487224,722304,541512,88488,71208,0,0,0,0,0,0,0,4021848
2019-11-22,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,7416,144216,380232,594360,595800,287496,503064,618408,356616,73008,0,0,0,0,0,0,0,3560616
2019-11-23,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,152136,413928,655848,734904,746712,744048,638208,387576,68544,0,0,0,0,0,0,0,4541904
2019-11-24,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,62640,77256,204840,548496,503928,374040,513000,174384,41976,0,0,0,0,0,0,0,2500560
2019-11-25,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,48960,105336,106416,63288,108216,68400,108000,80568,22392,0,0,0,0,0,0,0,711576
2019-11-26,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,19008,39312,56448,73296,89424,162216,74808,42408,12816,0,0,0,0,0,0,0,569736
2019-11-27,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,0,25272,41616,76824,126504,109224,78984,113976,46296,0,0,0,0,0,0,0,618696
2019-11-28,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,7560,112752,233640,387000,775008,811512,780840,670032,309672,38736,0,0,0,0,0,0,0,4126752
2019-11-29,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,130320,396360,719928,831672,867312,842112,742896,400896,64008,0,0,0,0,0,0,0,4995504
2019-11-30,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,74448,383832,667008,756936,795888,722160,559728,159480,25272,0,0,0,0,0,0,0,4144752
2019-12-01,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,0,0,21672,14760,26280,12456,9288,7848,0,0,0,0,0,0,0,0,92304
2019-12-02,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,45936,80496,326736,239904,297792,283320,152136,81144,28728,0,0,0,0,0,0,0,1536192
2019-12-03,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,96984,59760,290880,290664,102600,228816,267048,92376,35568,0,0,0,0,0,0,0,1464696
2019-12-04,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,8712,84960,421704,465696,474984,536472,588456,271512,58752,0,0,0,0,0,0,0,2911248
2019-12-05,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,76536,328392,651816,809568,865944,813096,718920,236808,32976,0,0,0,0,0,0,0,4534056
2019-12-06,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,32760,181224,449712,564552,664416,627120,330048,160344,38088,0,0,0,0,0,0,0,3048264
2019-12-07,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,52272,305064,677304,708480,499824,720360,442224,209016,60336,0,0,0,0,0,0,0,3674880
2019-12-08,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,67680,218304,580536,541440,617472,808128,710784,364032,52128,0,0,0,0,0,0,0,3960504
2019-12-09,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,30312,176328,527040,662400,542664,679536,534312,256176,54504,0,0,0,0,0,0,0,3463272
2019-12-10,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,58176,196992,388008,580680,651384,702432,576144,272736,44640,7704,0,0,0,0,0,0,3478896
2019-12-11,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,51624,188136,342144,477792,205632,52416,22392,56592,49464,0,0,0,0,0,0,0,1446192
2019-12-12,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,26136,115632,417024,236880,0,0,0,0,0,0,0,0,0,0,0,0,795672
2019-12-13,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,96408,209808,486360,452160,296280,291240,401544,280368,57240,0,0,0,0,0,0,0,2571408
2019-12-14,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,54000,320328,110016,0,0,0,0,0,0,0,0,0,0,0,0,0,484344
2019-12-15,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,67392,330984,487944,494424,99432,0,0,0,0,0,0,0,0,0,0,0,1480176
2019-12-16,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,53496,219888,325728,314784,135648,0,0,0,0,0,0,0,0,0,0,0,1049544
2019-12-17,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,0,14976,36000,41832,14472,39744,22608,11880,0,0,0,0,0,0,0,0,181512
2019-12-18,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,11088,83880,100296,0,0,0,0,0,0,0,0,0,0,0,0,0,195264
2019-12-19,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,31464,238752,438840,0,0,0,0,0,0,0,0,0,0,0,0,0,709056
2019-12-20,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,53640,234288,294264,233784,388296,282384,225504,67608,28512,0,0,0,0,0,0,0,1808280
2019-12-21,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,30960,60552,87264,122832,103248,56664,69192,66168,41544,0,0,0,0,0,0,0,638424
2019-12-22,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,12960,62064,177624,236448,403920,267696,126432,131688,56232,0,0,0,0,0,0,0,1475064
2019-12-23,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,17568,70488,90648,244224,466632,400104,492480,291960,74160,0,0,0,0,0,0,0,2148264
2019-12-24,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,32400,210384,395496,721656,796968,757584,647496,300888,57744,7272,0,0,0,0,0,0,3927888
2019-12-25,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,57816,238608,563184,714816,732024,563544,458136,274896,33984,0,0,0,0,0,0,0,3637008
2019-12-26,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,0,25416,58536,97920,110448,79056,66384,18720,0,0,0,0,0,0,0,0,456480
2019-12-27,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,8784,33120,91368,111024,145512,160488,119088,99576,54864,7200,0,0,0,0,0,0,831024
2019-12-28,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,51624,251568,488880,685512,729288,713232,611136,294840,68112,8496,0,0,0,0,0,0,3902688
2019-12-29,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,10440,28440,33768,46656,44640,55368,40824,23040,0,0,0,0,0,0,0,0,283176
2019-12-30,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,0,30024,42624,111168,226656,174240,133560,65232,17136,0,0,0,0,0,0,0,800640
2019-12-31,9389,농촌공진도태양광,방전,0,0,0,0,0,0,0,0,12600,110376,269640,280368,378432,327168,401328,113544,47736,0,0,0,0,0,0,0,1941192
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
