날짜,발전기명,설비용량(MW),시간,해당 시간 발전량(kWh),해당날짜 총 발전량(kMh),주소지
2023-11-03,화순풍력발전,16.0,20시,1524.42,59101.14,전남 화순군 동면 청궁리 산307번지
2023-11-04,화순풍력발전,16.0,20시,3890.64,28931.904,전남 화순군 동면 청궁리 산308번지
2023-11-05,화순풍력발전,16.0,20시,8145.768,139307.904,전남 화순군 동면 청궁리 산309번지
2023-11-06,화순풍력발전,16.0,20시,8110.656,184278.9,전남 화순군 동면 청궁리 산310번지
2023-11-07,화순풍력발전,16.0,20시,8934.792,147546.792,전남 화순군 동면 청궁리 산311번지
2023-11-08,화순풍력발전,16.0,20시,3343.62,38375.952,전남 화순군 동면 청궁리 산312번지
2023-11-09,화순풍력발전,16.0,20시,5435.88,59454.84,전남 화순군 동면 청궁리 산313번지
2023-11-10,화순풍력발전,16.0,20시,10292.256,244895.928,전남 화순군 동면 청궁리 산314번지
2023-11-11,화순풍력발전,16.0,20시,5886.492,135937.128,전남 화순군 동면 청궁리 산315번지
2023-11-12,화순풍력발전,16.0,20시,4522.764,89899.38,전남 화순군 동면 청궁리 산316번지
2023-11-13,화순풍력발전,16.0,20시,3952.524,101287.86,전남 화순군 동면 청궁리 산317번지
2023-11-14,화순풍력발전,16.0,20시,2980.452,70950.048,전남 화순군 동면 청궁리 산318번지
2023-11-15,화순풍력발전,16.0,20시,531.96,14298.708,전남 화순군 동면 청궁리 산319번지
2023-11-16,화순풍력발전,16.0,20시,7456.476,82273.668,전남 화순군 동면 청궁리 산320번지
2023-11-17,화순풍력발전,16.0,20시,5288.976,153624.096,전남 화순군 동면 청궁리 산321번지
2023-11-18,화순풍력발전,16.0,20시,3391.332,201271.08,전남 화순군 동면 청궁리 산322번지
2023-11-19,화순풍력발전,16.0,20시,5809.296,87358.776,전남 화순군 동면 청궁리 산323번지
2023-11-20,화순풍력발전,16.0,20시,0.0,46269.684,전남 화순군 동면 청궁리 산324번지
2023-11-21,화순풍력발전,16.0,20시,0.0,16526.592,전남 화순군 동면 청궁리 산325번지
2023-11-22,화순풍력발전,16.0,20시,2324.184,68463.9,전남 화순군 동면 청궁리 산326번지
2023-11-23,화순풍력발전,16.0,20시,4847.7,132233.34,전남 화순군 동면 청궁리 산327번지
2023-11-24,화순풍력발전,16.0,20시,4753.212,172725.912,전남 화순군 동면 청궁리 산328번지
2023-11-25,화순풍력발전,16.0,20시,74.76,77732.772,전남 화순군 동면 청궁리 산329번지
2023-11-26,화순풍력발전,16.0,20시,36.816,20692.188,전남 화순군 동면 청궁리 산330번지
2023-11-27,화순풍력발전,16.0,20시,6250.176,92065.104,전남 화순군 동면 청궁리 산331번지
2023-11-28,화순풍력발전,16.0,20시,79.032,71747.964,전남 화순군 동면 청궁리 산332번지
2023-11-29,화순풍력발전,16.0,20시,3526.704,47301.924,전남 화순군 동면 청궁리 산333번지
2023-11-30,화순풍력발전,16.0,20시,4542.588,123490.308,전남 화순군 동면 청궁리 산334번지
2023-12-01,화순풍력발전,16.0,20시,3500.376,60408.732,전남 화순군 동면 청궁리 산335번지
2023-12-02,화순풍력발전,16.0,20시,3166.62,68482.908,전남 화순군 동면 청궁리 산336번지
2023-12-03,화순풍력발전,16.0,20시,522.18,28898.064,전남 화순군 동면 청궁리 산337번지
2023-12-04,화순풍력발전,16.0,20시,0.0,4081.74,전남 화순군 동면 청궁리 산338번지
2023-12-05,화순풍력발전,16.0,20시,0.0,11657.664,전남 화순군 동면 청궁리 산339번지
2023-12-06,화순풍력발전,16.0,20시,10157.184,117847.296,전남 화순군 동면 청궁리 산340번지
2023-12-07,화순풍력발전,16.0,20시,2318.592,82107.252,전남 화순군 동면 청궁리 산341번지
2023-12-08,화순풍력발전,16.0,20시,11072.844,228191.532,전남 화순군 동면 청궁리 산342번지
2023-12-09,화순풍력발전,16.0,20시,79.992,48631.128,전남 화순군 동면 청궁리 산343번지
2023-12-10,화순풍력발전,16.0,20시,560.148,7267.632,전남 화순군 동면 청궁리 산344번지
2023-12-11,화순풍력발전,16.0,20시,1683.924,86520.948,전남 화순군 동면 청궁리 산345번지
2023-12-12,화순풍력발전,16.0,20시,0.0,6019.584,전남 화순군 동면 청궁리 산346번지
2023-12-13,화순풍력발전,16.0,20시,663.816,10897.488,전남 화순군 동면 청궁리 산347번지
2023-12-14,화순풍력발전,16.0,20시,5189.544,116430.768,전남 화순군 동면 청궁리 산348번지
2023-12-15,화순풍력발전,16.0,20시,3613.164,142713.672,전남 화순군 동면 청궁리 산349번지
2023-12-16,화순풍력발전,16.0,20시,9811.488,175793.832,전남 화순군 동면 청궁리 산350번지
2023-12-17,화순풍력발전,16.0,20시,1799.46,104640.816,전남 화순군 동면 청궁리 산351번지
2023-12-18,화순풍력발전,16.0,20시,4220.844,99521.292,전남 화순군 동면 청궁리 산352번지
2023-12-19,화순풍력발전,16.0,20시,65.556,104506.572,전남 화순군 동면 청궁리 산353번지
2023-12-20,화순풍력발전,16.0,20시,4267.884,148772.016,전남 화순군 동면 청궁리 산354번지
2023-12-21,화순풍력발전,16.0,20시,2409.048,54827.172,전남 화순군 동면 청궁리 산355번지
2023-12-22,화순풍력발전,16.0,20시,2657.388,84637.26,전남 화순군 동면 청궁리 산356번지
2023-12-23,화순풍력발전,16.0,20시,0.0,58105.164,전남 화순군 동면 청궁리 산357번지
2023-12-24,화순풍력발전,16.0,20시,658.824,20378.352,전남 화순군 동면 청궁리 산358번지
2023-12-25,화순풍력발전,16.0,20시,991.392,32002.068,전남 화순군 동면 청궁리 산359번지
2023-12-26,화순풍력발전,16.0,20시,486.66,40826.784,전남 화순군 동면 청궁리 산360번지
2023-12-27,화순풍력발전,16.0,20시,0.0,15894.564,전남 화순군 동면 청궁리 산361번지
2023-12-28,화순풍력발전,16.0,20시,9396.816,56239.8,전남 화순군 동면 청궁리 산362번지
2023-12-29,화순풍력발전,16.0,20시,516.564,97229.316,전남 화순군 동면 청궁리 산363번지
2023-12-30,화순풍력발전,16.0,20시,4630.392,38852.748,전남 화순군 동면 청궁리 산364번지
2023-12-31,화순풍력발전,16.0,20시,2396.928,148574.94,전남 화순군 동면 청궁리 산365번지
2023-01-01,장흥풍력,18.0,21시,5017.269,87068.208,전남 장흥군 유치면 용문리 산4번지 외 3필지
2023-01-02,장흥풍력,18.0,21시,8064.657,143377.625,전남 장흥군 유치면 용문리 산4번지 외 4필지
2023-01-03,장흥풍력,18.0,21시,4430.065,147472.142,전남 장흥군 유치면 용문리 산4번지 외 5필지
2023-01-04,장흥풍력,18.0,21시,1590.947,116308.377,전남 장흥군 유치면 용문리 산4번지 외 6필지
2023-01-05,장흥풍력,18.0,21시,737.621,23318.952,전남 장흥군 유치면 용문리 산4번지 외 7필지
2023-01-06,장흥풍력,18.0,21시,1028.331,16477.876,전남 장흥군 유치면 용문리 산4번지 외 8필지
2023-01-07,장흥풍력,18.0,21시,6722.476,144818.152,전남 장흥군 유치면 용문리 산4번지 외 9필지
2023-01-08,장흥풍력,18.0,21시,630.594,25774.792,전남 장흥군 유치면 용문리 산4번지 외 10필지
2023-01-09,장흥풍력,18.0,21시,10119.872,94189.871,전남 장흥군 유치면 용문리 산4번지 외 11필지
2023-01-10,장흥풍력,18.0,21시,0.0,62710.806,전남 장흥군 유치면 용문리 산4번지 외 12필지
2023-01-11,장흥풍력,18.0,21시,0.0,2685.807,전남 장흥군 유치면 용문리 산4번지 외 13필지
2023-01-12,장흥풍력,18.0,21시,3406.074,35336.387,전남 장흥군 유치면 용문리 산4번지 외 14필지
2023-01-13,장흥풍력,18.0,21시,581.419,34394.835,전남 장흥군 유치면 용문리 산4번지 외 15필지
2023-01-14,장흥풍력,18.0,21시,2532.499,55270.957,전남 장흥군 유치면 용문리 산4번지 외 16필지
2023-01-15,장흥풍력,18.0,21시,11062.869,191489.316,전남 장흥군 유치면 용문리 산4번지 외 17필지
2023-01-16,장흥풍력,18.0,21시,10485.789,214737.399,전남 장흥군 유치면 용문리 산4번지 외 18필지
2023-01-17,장흥풍력,18.0,21시,9996.935,183168.664,전남 장흥군 유치면 용문리 산4번지 외 19필지
2023-01-18,장흥풍력,18.0,21시,109.92,46131.69,전남 장흥군 유치면 용문리 산4번지 외 20필지
2023-01-19,장흥풍력,18.0,21시,613.238,24542.531,전남 장흥군 유치면 용문리 산4번지 외 21필지
2023-01-20,장흥풍력,18.0,21시,7046.451,155392.168,전남 장흥군 유치면 용문리 산4번지 외 22필지
2023-01-21,장흥풍력,18.0,21시,60.745,83514.61,전남 장흥군 유치면 용문리 산4번지 외 23필지
2023-01-22,장흥풍력,18.0,21시,82.44,22381.737,전남 장흥군 유치면 용문리 산4번지 외 24필지
2023-01-23,장흥풍력,18.0,21시,7632.208,105011.205,전남 장흥군 유치면 용문리 산4번지 외 25필지
2023-01-24,장흥풍력,18.0,21시,7243.149,86747.127,전남 장흥군 유치면 용문리 산4번지 외 26필지
2023-01-25,장흥풍력,18.0,21시,1151.267,59258.45,전남 장흥군 유치면 용문리 산4번지 외 27필지
2023-01-26,장흥풍력,18.0,21시,1146.928,7743.575,전남 장흥군 유치면 용문리 산4번지 외 28필지
2023-01-27,장흥풍력,18.0,21시,6106.345,99328.63,전남 장흥군 유치면 용문리 산4번지 외 29필지
2023-01-28,장흥풍력,18.0,21시,6969.796,114697.179,전남 장흥군 유치면 용문리 산4번지 외 30필지
2023-01-29,장흥풍력,18.0,21시,1384.124,33851.022,전남 장흥군 유치면 용문리 산4번지 외 31필지
2023-01-30,장흥풍력,18.0,21시,2172.366,91687.743,전남 장흥군 유치면 용문리 산4번지 외 32필지
2023-01-31,장흥풍력,18.0,21시,458.482,10267.394,전남 장흥군 유치면 용문리 산4번지 외 33필지
2023-02-01,장흥풍력,18.0,21시,11096.135,125194.543,전남 장흥군 유치면 용문리 산4번지 외 34필지
2023-02-02,장흥풍력,18.0,21시,4999.914,102812.803,전남 장흥군 유치면 용문리 산4번지 외 35필지
2023-02-03,장흥풍력,18.0,21시,7938.827,117623.076,전남 장흥군 유치면 용문리 산4번지 외 36필지
2023-02-04,장흥풍력,18.0,21시,3287.476,134922.462,전남 장흥군 유치면 용문리 산4번지 외 37필지
2023-02-05,장흥풍력,18.0,21시,15.909,14184.02,전남 장흥군 유치면 용문리 산4번지 외 38필지
2023-02-06,장흥풍력,18.0,21시,8.678,6647.267,전남 장흥군 유치면 용문리 산4번지 외 39필지
2023-02-07,장흥풍력,18.0,21시,2395.099,43035.129,전남 장흥군 유치면 용문리 산4번지 외 40필지
2023-02-08,장흥풍력,18.0,21시,5671.004,135324.535,전남 장흥군 유치면 용문리 산4번지 외 41필지
2023-02-09,장흥풍력,18.0,21시,1223.583,84664.433,전남 장흥군 유치면 용문리 산4번지 외 42필지
2023-02-10,장흥풍력,18.0,21시,4464.777,99787.113,전남 장흥군 유치면 용문리 산4번지 외 43필지
2023-02-11,장흥풍력,18.0,21시,0.0,23838.179,전남 장흥군 유치면 용문리 산4번지 외 44필지
2023-02-12,장흥풍력,18.0,21시,582.865,4058.362,전남 장흥군 유치면 용문리 산4번지 외 45필지
2023-02-13,장흥풍력,18.0,21시,3122.596,46782.53,전남 장흥군 유치면 용문리 산4번지 외 46필지
2023-02-14,장흥풍력,18.0,21시,3618.682,105387.246,전남 장흥군 유치면 용문리 산4번지 외 47필지
2023-02-15,장흥풍력,18.0,21시,8.678,11891.609,전남 장흥군 유치면 용문리 산4번지 외 48필지
2023-02-16,장흥풍력,18.0,21시,156.202,1187.423,전남 장흥군 유치면 용문리 산4번지 외 49필지
2023-02-17,장흥풍력,18.0,21시,0.0,1421.729,전남 장흥군 유치면 용문리 산4번지 외 50필지
2023-02-18,장흥풍력,18.0,21시,46.282,5484.43,전남 장흥군 유치면 용문리 산4번지 외 51필지
2023-02-19,장흥풍력,18.0,21시,9648.373,165973.414,전남 장흥군 유치면 용문리 산4번지 외 52필지
2023-02-20,장흥풍력,18.0,21시,9275.223,170248.722,전남 장흥군 유치면 용문리 산4번지 외 53필지
2023-02-21,장흥풍력,18.0,21시,0.0,113822.159,전남 장흥군 유치면 용문리 산4번지 외 54필지
2023-02-22,장흥풍력,18.0,21시,2.893,17718.814,전남 장흥군 유치면 용문리 산4번지 외 55필지
2023-02-23,장흥풍력,18.0,21시,4286.88,34565.5,전남 장흥군 유치면 용문리 산4번지 외 56필지
2023-02-24,장흥풍력,18.0,21시,10925.469,158344.1,전남 장흥군 유치면 용문리 산4번지 외 57필지
2023-02-25,장흥풍력,18.0,21시,12543.897,239437.579,전남 장흥군 유치면 용문리 산4번지 외 58필지
2023-02-26,장흥풍력,18.0,21시,2716.181,92782.603,전남 장흥군 유치면 용문리 산4번지 외 59필지
2023-02-27,장흥풍력,18.0,21시,2.893,2016.165,전남 장흥군 유치면 용문리 산4번지 외 60필지
2023-02-28,장흥풍력,18.0,21시,1113.663,15685.295,전남 장흥군 유치면 용문리 산4번지 외 61필지
2023-03-01,장흥풍력,18.0,21시,8780.583,94672.937,전남 장흥군 유치면 용문리 산4번지 외 62필지
2023-03-02,장흥풍력,18.0,21시,6522.884,203962.346,전남 장흥군 유치면 용문리 산4번지 외 63필지
2023-03-03,장흥풍력,18.0,21시,2425.472,88168.857,전남 장흥군 유치면 용문리 산4번지 외 64필지
2023-03-04,장흥풍력,18.0,21시,811.383,25741.527,전남 장흥군 유치면 용문리 산4번지 외 65필지
2023-03-05,장흥풍력,18.0,21시,488.855,6894.587,전남 장흥군 유치면 용문리 산4번지 외 66필지
2023-03-06,장흥풍력,18.0,21시,219.84,6773.098,전남 장흥군 유치면 용문리 산4번지 외 67필지
2023-03-07,장흥풍력,18.0,21시,1793.432,27728.767,전남 장흥군 유치면 용문리 산4번지 외 68필지
2023-03-08,장흥풍력,18.0,21시,2810.192,47677.8,전남 장흥군 유치면 용문리 산4번지 외 69필지
2023-03-09,장흥풍력,18.0,21시,2276.501,48165.207,전남 장흥군 유치면 용문리 산4번지 외 70필지
2023-03-10,장흥풍력,18.0,21시,1767.398,15326.609,전남 장흥군 유치면 용문리 산4번지 외 71필지
2023-03-11,장흥풍력,18.0,21시,2680.023,23007.99,전남 장흥군 유치면 용문리 산4번지 외 72필지
2023-03-12,장흥풍력,18.0,21시,8463.84,95999.214,전남 장흥군 유치면 용문리 산4번지 외 73필지
2023-03-13,장흥풍력,18.0,21시,82.44,118476.404,전남 장흥군 유치면 용문리 산4번지 외 74필지
2023-03-14,장흥풍력,18.0,21시,3222.392,45440.349,전남 장흥군 유치면 용문리 산4번지 외 75필지
2023-03-15,장흥풍력,18.0,21시,843.202,54403.169,전남 장흥군 유치면 용문리 산4번지 외 76필지
2023-03-16,장흥풍력,18.0,21시,2486.217,165348.607,전남 장흥군 유치면 용문리 산4번지 외 77필지
2023-03-17,장흥풍력,18.0,21시,277.693,11168.448,전남 장흥군 유치면 용문리 산4번지 외 78필지
2023-03-18,장흥풍력,18.0,21시,8873.147,134189.18,전남 장흥군 유치면 용문리 산4번지 외 79필지
2023-03-19,장흥풍력,18.0,21시,11.571,57408.613,전남 장흥군 유치면 용문리 산4번지 외 80필지
2023-03-20,장흥풍력,18.0,21시,7.232,7238.811,전남 장흥군 유치면 용문리 산4번지 외 81필지
2023-03-21,장흥풍력,18.0,21시,2937.467,22582.776,전남 장흥군 유치면 용문리 산4번지 외 82필지
2023-03-22,장흥풍력,18.0,21시,2348.817,76787.798,전남 장흥군 유치면 용문리 산4번지 외 83필지
2023-03-23,장흥풍력,18.0,21시,3220.945,57410.057,전남 장흥군 유치면 용문리 산4번지 외 84필지
2023-03-24,장흥풍력,18.0,21시,0.0,11058.531,전남 장흥군 유치면 용문리 산4번지 외 85필지
2023-03-25,장흥풍력,18.0,21시,36.158,1524.417,전남 장흥군 유치면 용문리 산4번지 외 86필지
2023-03-26,장흥풍력,18.0,21시,4318.699,99868.106,전남 장흥군 유치면 용문리 산4번지 외 87필지
2023-03-27,장흥풍력,18.0,21시,5066.444,144090.659,전남 장흥군 유치면 용문리 산4번지 외 88필지
2023-03-28,장흥풍력,18.0,21시,1256.848,25414.66,전남 장흥군 유치면 용문리 산4번지 외 89필지
2023-03-29,장흥풍력,18.0,21시,1.446,11279.816,전남 장흥군 유치면 용문리 산4번지 외 90필지
2023-03-30,장흥풍력,18.0,21시,208.269,3232.517,전남 장흥군 유치면 용문리 산4번지 외 91필지
2023-03-31,장흥풍력,18.0,21시,0.0,4347.624,전남 장흥군 유치면 용문리 산4번지 외 92필지
2023-04-01,장흥풍력,18.0,21시,14.463,23732.595,전남 장흥군 유치면 용문리 산4번지 외 93필지
2023-04-02,장흥풍력,18.0,21시,2.893,11936.444,전남 장흥군 유치면 용문리 산4번지 외 94필지
2023-04-03,장흥풍력,18.0,21시,3189.126,54377.138,전남 장흥군 유치면 용문리 산4번지 외 95필지
2023-04-04,장흥풍력,18.0,21시,85.333,48979.483,전남 장흥군 유치면 용문리 산4번지 외 96필지
2023-04-05,장흥풍력,18.0,21시,470.053,8633.059,전남 장흥군 유치면 용문리 산4번지 외 97필지
2023-04-06,장흥풍력,18.0,21시,3176.109,32455.328,전남 장흥군 유치면 용문리 산4번지 외 98필지
2023-04-07,장흥풍력,18.0,21시,8397.309,158592.864,전남 장흥군 유치면 용문리 산4번지 외 99필지
2023-04-08,장흥풍력,18.0,21시,7143.354,120721.085,전남 장흥군 유치면 용문리 산4번지 외 100필지
2023-04-09,장흥풍력,18.0,21시,406.415,46173.633,전남 장흥군 유치면 용문리 산4번지 외 101필지
2023-04-10,장흥풍력,18.0,21시,1806.448,34345.662,전남 장흥군 유치면 용문리 산4번지 외 102필지
2023-04-11,장흥풍력,18.0,21시,40.497,52962.637,전남 장흥군 유치면 용문리 산4번지 외 103필지
2023-04-12,장흥풍력,18.0,21시,7585.926,171504.125,전남 장흥군 유치면 용문리 산4번지 외 104필지
2023-04-13,장흥풍력,18.0,21시,1100.646,44025.853,전남 장흥군 유치면 용문리 산4번지 외 105필지
2023-04-14,장흥풍력,18.0,21시,3530.457,63895.339,전남 장흥군 유치면 용문리 산4번지 외 106필지
2023-04-15,장흥풍력,18.0,21시,1971.328,64491.221,전남 장흥군 유치면 용문리 산4번지 외 107필지
2023-04-16,장흥풍력,18.0,21시,2241.789,25598.342,전남 장흥군 유치면 용문리 산4번지 외 108필지
2023-04-17,장흥풍력,18.0,21시,3041.602,34056.398,전남 장흥군 유치면 용문리 산4번지 외 109필지
2023-04-18,장흥풍력,18.0,21시,135.954,34279.128,전남 장흥군 유치면 용문리 산4번지 외 110필지
2023-04-19,장흥풍력,18.0,21시,241.535,2758.124,전남 장흥군 유치면 용문리 산4번지 외 111필지
2023-04-20,장흥풍력,18.0,21시,1284.328,35622.759,전남 장흥군 유치면 용문리 산4번지 외 112필지
2023-04-21,장흥풍력,18.0,21시,1295.899,53584.552,전남 장흥군 유치면 용문리 산4번지 외 113필지
2023-04-22,장흥풍력,18.0,21시,0.0,33608.043,전남 장흥군 유치면 용문리 산4번지 외 114필지
2023-04-23,장흥풍력,18.0,21시,94.011,15643.35,전남 장흥군 유치면 용문리 산4번지 외 115필지
2023-04-24,장흥풍력,18.0,21시,4140.802,31360.466,전남 장흥군 유치면 용문리 산4번지 외 116필지
2023-04-25,장흥풍력,18.0,21시,778.118,22290.618,전남 장흥군 유치면 용문리 산4번지 외 117필지
2023-04-26,장흥풍력,18.0,21시,6674.747,95375.849,전남 장흥군 유치면 용문리 산4번지 외 118필지
2023-04-27,장흥풍력,18.0,21시,293.602,30336.471,전남 장흥군 유치면 용문리 산4번지 외 119필지
2023-04-28,장흥풍력,18.0,21시,3038.709,59821.069,전남 장흥군 유치면 용문리 산4번지 외 120필지
2023-04-29,장흥풍력,18.0,21시,10588.478,97639.335,전남 장흥군 유치면 용문리 산4번지 외 121필지
2023-04-30,장흥풍력,18.0,21시,1126.68,68964.676,전남 장흥군 유치면 용문리 산4번지 외 122필지
2023-05-01,장흥풍력,18.0,21시,1.446,37008.329,전남 장흥군 유치면 용문리 산4번지 외 123필지
2023-05-02,장흥풍력,18.0,21시,3837.076,46065.16,전남 장흥군 유치면 용문리 산4번지 외 124필지
2023-05-03,장흥풍력,18.0,21시,3356.899,47404.447,전남 장흥군 유치면 용문리 산4번지 외 125필지
2023-05-04,장흥풍력,18.0,21시,4126.339,108613.976,전남 장흥군 유치면 용문리 산4번지 외 126필지
2023-05-05,장흥풍력,18.0,21시,3031.478,83550.771,전남 장흥군 유치면 용문리 산4번지 외 127필지
2023-05-06,장흥풍력,18.0,21시,4346.179,52190.305,전남 장흥군 유치면 용문리 산4번지 외 128필지
2023-05-07,장흥풍력,18.0,21시,10.124,36364.716,전남 장흥군 유치면 용문리 산4번지 외 129필지
2023-05-08,장흥풍력,18.0,21시,1301.684,50341.913,전남 장흥군 유치면 용문리 산4번지 외 130필지
2023-05-09,장흥풍력,18.0,21시,7818.783,65210.04,전남 장흥군 유치면 용문리 산4번지 외 131필지
2023-05-10,장흥풍력,18.0,21시,951.676,67310.091,전남 장흥군 유치면 용문리 산4번지 외 132필지
2023-05-11,장흥풍력,18.0,21시,2.893,9670.068,전남 장흥군 유치면 용문리 산4번지 외 133필지
2023-05-12,장흥풍력,18.0,21시,11.571,14306.955,전남 장흥군 유치면 용문리 산4번지 외 134필지
2023-05-13,장흥풍력,18.0,21시,928.535,5893.736,전남 장흥군 유치면 용문리 산4번지 외 135필지
2023-05-14,장흥풍력,18.0,21시,687.0,4618.085,전남 장흥군 유치면 용문리 산4번지 외 136필지
2023-05-15,장흥풍력,18.0,21시,1198.996,16204.522,전남 장흥군 유치면 용문리 산4번지 외 137필지
2023-05-16,장흥풍력,18.0,21시,2302.535,12943.08,전남 장흥군 유치면 용문리 산4번지 외 138필지
2023-05-17,장흥풍력,18.0,21시,2776.926,40524.322,전남 장흥군 유치면 용문리 산4번지 외 139필지
2023-05-18,장흥풍력,18.0,21시,39.051,51125.816,전남 장흥군 유치면 용문리 산4번지 외 140필지
2023-05-19,장흥풍력,18.0,21시,305.173,4733.791,전남 장흥군 유치면 용문리 산4번지 외 141필지
2023-05-20,장흥풍력,18.0,21시,2128.977,10176.28,전남 장흥군 유치면 용문리 산4번지 외 142필지
2023-05-21,장흥풍력,18.0,21시,1408.712,26317.163,전남 장흥군 유치면 용문리 산4번지 외 143필지
2023-05-22,장흥풍력,18.0,21시,371.703,52314.686,전남 장흥군 유치면 용문리 산4번지 외 144필지
2023-05-23,장흥풍력,18.0,21시,620.469,34306.61,전남 장흥군 유치면 용문리 산4번지 외 145필지
2023-05-24,장흥풍력,18.0,21시,111.366,4723.667,전남 장흥군 유치면 용문리 산4번지 외 146필지
2023-05-25,장흥풍력,18.0,21시,1369.661,25646.071,전남 장흥군 유치면 용문리 산4번지 외 147필지
2023-05-26,장흥풍력,18.0,21시,1965.543,17960.351,전남 장흥군 유치면 용문리 산4번지 외 148필지
2023-05-27,장흥풍력,18.0,21시,1605.411,56383.176,전남 장흥군 유치면 용문리 산4번지 외 149필지
2023-05-28,장흥풍력,18.0,21시,3248.425,60218.804,전남 장흥군 유치면 용문리 산4번지 외 150필지
2023-05-29,장흥풍력,18.0,21시,14.463,15306.361,전남 장흥군 유치면 용문리 산4번지 외 151필지
2023-05-30,장흥풍력,18.0,21시,2828.994,45464.936,전남 장흥군 유치면 용문리 산4번지 외 152필지
2023-05-31,장흥풍력,18.0,21시,1268.419,36902.746,전남 장흥군 유치면 용문리 산4번지 외 153필지
2023-06-01,장흥풍력,18.0,21시,108.474,32887.774,전남 장흥군 유치면 용문리 산4번지 외 154필지
2023-06-02,장흥풍력,18.0,21시,5049.088,98230.873,전남 장흥군 유치면 용문리 산4번지 외 155필지
2023-06-03,장흥풍력,18.0,21시,4467.669,87387.845,전남 장흥군 유치면 용문리 산4번지 외 156필지
2023-06-04,장흥풍력,18.0,21시,561.171,69187.408,전남 장흥군 유치면 용문리 산4번지 외 157필지
2023-06-05,장흥풍력,18.0,21시,140.293,30479.658,전남 장흥군 유치면 용문리 산4번지 외 158필지
2023-06-06,장흥풍력,18.0,21시,2729.198,14837.753,전남 장흥군 유치면 용문리 산4번지 외 159필지
2023-06-07,장흥풍력,18.0,21시,355.794,14007.569,전남 장흥군 유치면 용문리 산4번지 외 160필지
2023-06-08,장흥풍력,18.0,21시,1102.093,27510.372,전남 장흥군 유치면 용문리 산4번지 외 161필지
2023-06-09,장흥풍력,18.0,21시,3435.0,25732.85,전남 장흥군 유치면 용문리 산4번지 외 162필지
2023-06-10,장흥풍력,18.0,21시,1592.394,30455.073,전남 장흥군 유치면 용문리 산4번지 외 163필지
2023-06-11,장흥풍력,18.0,21시,432.448,18158.495,전남 장흥군 유치면 용문리 산4번지 외 164필지
2023-06-12,장흥풍력,18.0,21시,112.813,2888.293,전남 장흥군 유치면 용문리 산4번지 외 165필지
2023-06-13,장흥풍력,18.0,21시,300.834,2800.07,전남 장흥군 유치면 용문리 산4번지 외 166필지
2023-06-14,장흥풍력,18.0,21시,177.897,22420.787,전남 장흥군 유치면 용문리 산4번지 외 167필지
2023-06-15,장흥풍력,18.0,21시,1586.608,18777.518,전남 장흥군 유치면 용문리 산4번지 외 168필지
2023-06-16,장흥풍력,18.0,21시,65.084,4178.406,전남 장흥군 유치면 용문리 산4번지 외 169필지
2023-06-17,장흥풍력,18.0,21시,27.48,6917.729,전남 장흥군 유치면 용문리 산4번지 외 170필지
2023-06-18,장흥풍력,18.0,21시,66.531,8187.594,전남 장흥군 유치면 용문리 산4번지 외 171필지
2023-06-19,장흥풍력,18.0,21시,1750.042,23350.77,전남 장흥군 유치면 용문리 산4번지 외 172필지
2023-06-20,장흥풍력,18.0,21시,3530.457,75681.367,전남 장흥군 유치면 용문리 산4번지 외 173필지
2023-06-21,장흥풍력,18.0,21시,1543.219,37404.62,전남 장흥군 유치면 용문리 산4번지 외 174필지
2023-06-22,장흥풍력,18.0,21시,713.034,50376.626,전남 장흥군 유치면 용문리 산4번지 외 175필지
2023-06-23,장흥풍력,18.0,21시,4.339,30831.114,전남 장흥군 유치면 용문리 산4번지 외 176필지
2023-06-24,장흥풍력,18.0,21시,138.846,32675.164,전남 장흥군 유치면 용문리 산4번지 외 177필지
2023-06-25,장흥풍력,18.0,21시,701.463,105722.791,전남 장흥군 유치면 용문리 산4번지 외 178필지
2023-06-26,장흥풍력,18.0,21시,5020.162,81175.92,전남 장흥군 유치면 용문리 산4번지 외 179필지
2023-06-27,장흥풍력,18.0,21시,1682.065,36724.85,전남 장흥군 유치면 용문리 산4번지 외 180필지
2023-06-28,장흥풍력,18.0,21시,143.185,15912.366,전남 장흥군 유치면 용문리 산4번지 외 181필지
2023-06-29,장흥풍력,18.0,21시,1126.68,65030.698,전남 장흥군 유치면 용문리 산4번지 외 182필지
2023-06-30,장흥풍력,18.0,21시,0.0,21404.026,전남 장흥군 유치면 용문리 산4번지 외 183필지
2023-07-01,장흥풍력,18.0,21시,98.349,3783.561,전남 장흥군 유치면 용문리 산4번지 외 184필지
2023-07-02,장흥풍력,18.0,21시,660.966,5150.33,전남 장흥군 유치면 용문리 산4번지 외 185필지
2023-07-03,장흥풍력,18.0,21시,122.937,3957.118,전남 장흥군 유치면 용문리 산4번지 외 186필지
2023-07-04,장흥풍력,18.0,21시,1913.476,23331.966,전남 장흥군 유치면 용문리 산4번지 외 187필지
2023-07-05,장흥풍력,18.0,21시,47.728,50469.188,전남 장흥군 유치면 용문리 산4번지 외 188필지
2023-07-06,장흥풍력,18.0,21시,1188.872,16304.319,전남 장흥군 유치면 용문리 산4번지 외 189필지
2023-07-07,장흥풍력,18.0,21시,1846.945,43907.254,전남 장흥군 유치면 용문리 산4번지 외 190필지
2023-07-08,장흥풍력,18.0,21시,0.0,5487.324,전남 장흥군 유치면 용문리 산4번지 외 191필지
