,일시,지점,지점명,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
1703,2021-10-10 23:00:00,127,충주,16.3,0.4,1.9,320,89,1006.0,,,,8.0
1704,2021-10-11 00:00:00,127,충주,16.0,0.1,1.3,320,93,1006.3,,,,8.0
1705,2021-10-11 01:00:00,127,충주,15.1,0.4,1.5,320,90,1006.7,,,,8.0
1706,2021-10-11 02:00:00,127,충주,14.8,1.0,0.5,250,91,1007.1,,,,9.0
1707,2021-10-11 03:00:00,127,충주,14.6,1.7,0.5,90,94,1006.5,,,,10.0
1708,2021-10-11 04:00:00,127,충주,14.3,2.4,1.8,250,91,1007.0,,,,10.0
1709,2021-10-11 05:00:00,127,충주,14.2,2.2,0.2,0,93,1006.8,,,,10.0
1710,2021-10-11 06:00:00,127,충주,13.6,1.2,1.4,200,88,1007.3,,,,10.0
1711,2021-10-11 07:00:00,127,충주,13.8,1.8,0.5,200,93,1007.6,0.0,,,10.0
1712,2021-10-11 08:00:00,127,충주,13.6,1.0,1.5,70,92,1007.5,0.0,,,10.0
1713,2021-10-11 09:00:00,127,충주,14.1,0.2,0.7,90,89,1008.3,0.0,,,10.0
1714,2021-10-11 10:00:00,127,충주,15.1,,0.4,0,86,1008.5,0.0,,,9.0
1715,2021-10-11 11:00:00,127,충주,15.9,,1.4,360,80,1008.4,0.1,,,9.0
1716,2021-10-11 12:00:00,127,충주,16.5,,0.8,250,73,1007.9,0.0,,,9.0
1717,2021-10-11 13:00:00,127,충주,17.2,,1.3,90,75,1007.5,0.0,,,9.0
1718,2021-10-11 14:00:00,127,충주,17.1,,2.2,90,75,1007.0,0.0,,,10.0
1719,2021-10-11 15:00:00,127,충주,17.0,,1.4,110,78,1007.1,0.0,,,10.0
1720,2021-10-11 16:00:00,127,충주,17.1,0.0,1.5,90,78,1007.3,0.0,,,10.0
1721,2021-10-11 17:00:00,127,충주,17.0,,0.9,110,81,1007.6,0.0,,,9.0
1722,2021-10-11 18:00:00,127,충주,16.6,,0.8,110,83,1007.9,0.0,,,10.0
1723,2021-10-11 19:00:00,127,충주,16.2,,0.7,50,85,1008.1,,,,10.0
1724,2021-10-11 20:00:00,127,충주,16.6,,0.4,0,81,1008.7,,,,10.0
1725,2021-10-11 21:00:00,127,충주,16.7,,1.2,110,82,1008.7,,,,10.0
1726,2021-10-11 22:00:00,127,충주,16.5,,0.5,140,82,1009.5,,,,9.0
1727,2021-10-11 23:00:00,127,충주,16.6,,0.3,0,79,1009.5,,,,9.0
1728,2021-10-12 00:00:00,127,충주,16.7,,1.0,160,77,1009.3,,,,6.0
1729,2021-10-12 01:00:00,127,충주,16.7,,0.9,140,76,1009.2,,,,8.0
1730,2021-10-12 02:00:00,127,충주,16.7,,1.2,110,78,1009.4,,,,6.0
1731,2021-10-12 03:00:00,127,충주,16.9,,0.9,110,75,1009.7,,,,8.0
1732,2021-10-12 04:00:00,127,충주,16.9,,2.0,110,76,1009.8,,,,8.0
1733,2021-10-12 05:00:00,127,충주,16.8,0.0,1.9,110,76,1010.4,,,,0.0
1734,2021-10-12 06:00:00,127,충주,16.7,0.0,1.9,90,72,1011.0,,,,7.0
1735,2021-10-12 07:00:00,127,충주,16.3,,2.7,110,76,1011.5,0.0,,,9.0
1736,2021-10-12 08:00:00,127,충주,16.7,,1.7,90,73,1012.3,0.0,,,9.0
1737,2021-10-12 09:00:00,127,충주,17.1,,3.1,90,70,1012.5,0.0,,,9.0
1738,2021-10-12 10:00:00,127,충주,17.0,,2.3,90,70,1013.0,0.0,,,9.0
1739,2021-10-12 11:00:00,127,충주,16.7,0.1,2.1,110,76,1013.0,0.0,,,10.0
1740,2021-10-12 12:00:00,127,충주,17.0,0.0,1.7,110,75,1012.7,0.0,,,9.0
1741,2021-10-12 13:00:00,127,충주,16.7,0.0,2.3,110,76,1012.4,0.0,,,10.0
1742,2021-10-12 14:00:00,127,충주,16.7,0.0,1.6,90,78,1012.1,0.0,,,10.0
1743,2021-10-12 15:00:00,127,충주,16.8,0.0,2.4,110,78,1012.0,0.0,,,10.0
1744,2021-10-12 16:00:00,127,충주,16.1,0.2,1.5,110,82,1011.9,0.0,,,10.0
1745,2021-10-12 17:00:00,127,충주,16.0,0.1,1.1,110,84,1012.4,0.0,,,9.0
1746,2021-10-12 18:00:00,127,충주,15.8,,1.4,140,81,1012.4,0.0,,,9.0
1747,2021-10-12 19:00:00,127,충주,16.0,,1.9,110,78,1012.7,,,,8.0
1748,2021-10-12 20:00:00,127,충주,15.9,,1.3,140,82,1013.0,,,,7.0
1749,2021-10-12 21:00:00,127,충주,15.8,,0.9,180,83,1013.2,,,,4.0
1750,2021-10-12 22:00:00,127,충주,16.0,,1.7,110,80,1013.4,,,,10.0
1751,2021-10-12 23:00:00,127,충주,15.8,,0.9,200,84,1013.3,,,,10.0
1752,2021-10-13 00:00:00,127,충주,15.6,,0.5,230,85,1013.2,,,,10.0
1753,2021-10-13 01:00:00,127,충주,15.5,,0.5,200,88,1012.7,,,,10.0
1754,2021-10-13 02:00:00,127,충주,15.8,,1.3,160,82,1012.7,,,,10.0
1755,2021-10-13 03:00:00,127,충주,15.6,,0.0,0,87,1012.6,,,,10.0
1756,2021-10-13 04:00:00,127,충주,15.8,,1.3,160,84,1012.3,,,,10.0
1757,2021-10-13 05:00:00,127,충주,16.2,,1.0,140,79,1012.4,,,,10.0
1758,2021-10-13 06:00:00,127,충주,15.6,,0.4,0,84,1012.6,,,,6.0
1759,2021-10-13 07:00:00,127,충주,15.1,,0.8,200,86,1012.6,0.0,,,4.0
1760,2021-10-13 08:00:00,127,충주,16.3,,0.1,0,85,1012.8,0.0,,,7.0
1761,2021-10-13 09:00:00,127,충주,18.0,,2.0,110,72,1012.9,0.0,,,7.0
1762,2021-10-13 10:00:00,127,충주,19.6,,2.2,110,67,1012.5,0.5,,,7.0
1763,2021-10-13 11:00:00,127,충주,20.5,,2.3,110,65,1012.1,1.0,,,6.0
1764,2021-10-13 12:00:00,127,충주,22.1,,2.7,90,60,1011.4,0.9,,,5.0
1765,2021-10-13 13:00:00,127,충주,22.7,,2.7,70,59,1010.3,1.0,,,6.0
1766,2021-10-13 14:00:00,127,충주,23.4,,1.9,70,58,1009.4,1.0,,,6.0
1767,2021-10-13 15:00:00,127,충주,22.3,,1.0,110,62,1009.0,0.8,,,5.0
1768,2021-10-13 16:00:00,127,충주,22.0,,1.6,110,63,1009.1,0.8,,,4.0
1769,2021-10-13 17:00:00,127,충주,21.0,,1.6,140,67,1009.2,0.9,,,5.0
1770,2021-10-13 18:00:00,127,충주,19.2,,0.4,0,76,1009.3,0.2,,,4.0
1771,2021-10-13 19:00:00,127,충주,17.2,,0.8,90,86,1009.5,,,,0.0
1772,2021-10-13 20:00:00,127,충주,16.2,,0.7,90,87,1009.8,,,,1.0
1773,2021-10-13 21:00:00,127,충주,16.6,,1.4,110,87,1010.1,,,,2.0
1774,2021-10-13 22:00:00,127,충주,16.2,,1.0,110,88,1010.0,,,,5.0
1775,2021-10-13 23:00:00,127,충주,14.9,,0.4,0,91,1010.3,,,,6.0
1776,2021-10-14 00:00:00,127,충주,14.3,,0.7,90,93,1009.5,,,,5.0
1777,2021-10-14 01:00:00,127,충주,13.9,,0.2,0,93,1009.0,,,,4.0
1778,2021-10-14 02:00:00,127,충주,13.1,,0.2,0,96,1008.7,,,,2.0
1779,2021-10-14 03:00:00,127,충주,12.9,,0.6,110,97,1008.6,,,,7.0
1780,2021-10-14 04:00:00,127,충주,12.6,,0.7,90,95,1008.6,,,,9.0
1781,2021-10-14 05:00:00,127,충주,12.6,,0.1,0,97,1008.5,,,,9.0
1782,2021-10-14 06:00:00,127,충주,13.0,,0.4,0,97,1008.5,,,,9.0
1783,2021-10-14 07:00:00,127,충주,13.5,,0.4,0,98,1008.2,0.0,,,5.0
1784,2021-10-14 08:00:00,127,충주,14.7,,0.1,0,96,1008.7,0.1,,,5.0
1785,2021-10-14 09:00:00,127,충주,16.2,,0.2,0,89,1008.7,0.6,,,5.0
1786,2021-10-14 10:00:00,127,충주,19.0,,0.3,0,78,1008.1,1.0,,,6.0
1787,2021-10-14 11:00:00,127,충주,20.6,,2.1,270,71,1007.7,1.0,,,8.0
1788,2021-10-14 12:00:00,127,충주,21.2,,1.5,250,66,1006.7,0.7,,,7.0
1789,2021-10-14 13:00:00,127,충주,23.2,,2.0,340,59,1005.7,0.8,,,7.0
1790,2021-10-14 14:00:00,127,충주,23.0,,2.2,250,55,1004.8,1.0,,,3.0
1791,2021-10-14 15:00:00,127,충주,23.2,,2.1,270,57,1004.4,1.0,,,3.0
1792,2021-10-14 16:00:00,127,충주,23.7,,2.8,270,53,1004.3,1.0,,,0.0
1793,2021-10-14 17:00:00,127,충주,22.7,,2.0,270,54,1004.3,1.0,,,0.0
1794,2021-10-14 18:00:00,127,충주,21.2,,1.8,270,60,1004.6,0.6,,,3.0
1795,2021-10-14 19:00:00,127,충주,17.5,,0.6,90,82,1005.0,,,,4.0
1796,2021-10-14 20:00:00,127,충주,16.6,,0.8,90,87,1005.2,,,,3.0
1797,2021-10-14 21:00:00,127,충주,15.9,,0.8,90,88,1005.1,,,,3.0
1798,2021-10-14 22:00:00,127,충주,15.3,,0.1,0,91,1005.2,,,,5.0
1799,2021-10-14 23:00:00,127,충주,15.5,,0.7,90,92,1004.9,,,,8.0
1800,2021-10-15 00:00:00,127,충주,15.7,,0.7,90,92,1004.7,,,,10.0
1801,2021-10-15 01:00:00,127,충주,15.3,,0.1,0,93,1004.8,,,,10.0
1802,2021-10-15 02:00:00,127,충주,15.0,,0.2,0,93,1004.7,,,,8.0
1803,2021-10-15 03:00:00,127,충주,15.1,,0.0,0,94,1004.3,,,,10.0
1804,2021-10-15 04:00:00,127,충주,15.3,,0.0,0,94,1004.5,,,,10.0
1805,2021-10-15 05:00:00,127,충주,15.1,0.0,0.1,0,95,1004.4,,,,9.0
1806,2021-10-15 06:00:00,127,충주,15.1,,0.0,0,95,1004.4,,,,10.0
1807,2021-10-15 07:00:00,127,충주,15.6,0.0,0.2,0,96,1005.0,0.0,,,10.0
1808,2021-10-15 08:00:00,127,충주,16.1,0.1,0.3,0,95,1005.4,0.0,,,9.0
1809,2021-10-15 09:00:00,127,충주,17.6,,0.4,0,88,1005.6,0.2,,,10.0
1810,2021-10-15 10:00:00,127,충주,18.0,0.0,0.8,290,85,1005.8,0.0,,,9.0
1811,2021-10-15 11:00:00,127,충주,18.2,0.1,0.8,20,83,1005.3,0.0,,,10.0
1812,2021-10-15 12:00:00,127,충주,18.4,0.1,1.0,320,82,1005.2,0.0,,,9.0
1813,2021-10-15 13:00:00,127,충주,19.2,0.3,0.7,320,80,1004.2,0.0,,,10.0
1814,2021-10-15 14:00:00,127,충주,19.6,0.0,0.6,230,80,1003.9,0.0,,,10.0
1815,2021-10-15 15:00:00,127,충주,19.5,,2.3,360,77,1003.8,0.0,,,10.0
1816,2021-10-15 16:00:00,127,충주,19.5,,0.8,320,81,1004.0,0.0,,,10.0
1817,2021-10-15 17:00:00,127,충주,18.6,0.0,0.5,90,82,1004.3,0.0,,,10.0
1818,2021-10-15 18:00:00,127,충주,17.6,0.2,0.4,0,92,1004.8,0.0,,,10.0
1819,2021-10-15 19:00:00,127,충주,17.3,0.4,0.4,0,93,1004.9,,,,10.0
1820,2021-10-15 20:00:00,127,충주,17.2,0.5,0.7,140,93,1005.6,,,,9.0
1821,2021-10-15 21:00:00,127,충주,17.2,0.1,0.4,0,96,1005.5,,,,10.0
1822,2021-10-15 22:00:00,127,충주,16.8,1.3,0.6,110,96,1005.4,,,,10.0
1823,2021-10-15 23:00:00,127,충주,16.5,0.4,0.2,0,94,1005.4,,,,10.0
1824,2021-10-16 00:00:00,127,충주,16.3,1.4,0.4,0,93,1005.3,,,,10.0
1825,2021-10-16 01:00:00,127,충주,16.0,4.3,0.1,0,93,1005.2,,,,10.0
1826,2021-10-16 02:00:00,127,충주,16.0,3.1,1.3,290,94,1005.3,,,,10.0
1827,2021-10-16 03:00:00,127,충주,15.6,3.5,1.4,250,92,1005.3,,,,10.0
1828,2021-10-16 04:00:00,127,충주,15.3,1.1,1.2,270,90,1005.8,,,,10.0
1829,2021-10-16 05:00:00,127,충주,14.8,1.3,0.4,0,94,1005.8,,,,10.0
1830,2021-10-16 06:00:00,127,충주,13.6,0.3,0.6,90,95,1006.0,,,,10.0
1831,2021-10-16 07:00:00,127,충주,13.3,,0.0,0,96,1006.3,0.0,,,10.0
1832,2021-10-16 08:00:00,127,충주,14.1,,0.7,250,95,1007.1,0.0,,,10.0
1833,2021-10-16 09:00:00,127,충주,15.1,,1.4,320,72,1007.8,0.2,,,9.0
1834,2021-10-16 10:00:00,127,충주,14.6,,1.4,20,70,1007.9,0.4,,,10.0
1835,2021-10-16 11:00:00,127,충주,15.1,,0.5,270,63,1007.2,0.0,,,10.0
1836,2021-10-16 12:00:00,127,충주,16.1,,2.8,290,45,1006.6,0.0,,,10.0
1837,2021-10-16 13:00:00,127,충주,16.7,,3.6,290,45,1006.6,0.4,,,9.0
1838,2021-10-16 14:00:00,127,충주,15.4,,4.1,250,38,1006.4,0.6,,,9.0
1839,2021-10-16 15:00:00,127,충주,13.8,,4.1,270,37,1006.9,0.0,,,10.0
1840,2021-10-16 16:00:00,127,충주,11.9,,3.9,270,38,1007.6,0.0,,,10.0
1841,2021-10-16 17:00:00,127,충주,10.8,,3.7,270,39,1008.9,0.0,,,10.0
1842,2021-10-16 18:00:00,127,충주,10.0,,3.1,290,38,1009.3,0.0,,,10.0
1843,2021-10-16 19:00:00,127,충주,9.1,,2.3,270,37,1010.4,,,,6.0
1844,2021-10-16 20:00:00,127,충주,8.0,,3.3,270,39,1011.1,,,,10.0
1845,2021-10-16 21:00:00,127,충주,7.3,,2.7,270,43,1011.9,,,,9.0
1846,2021-10-16 22:00:00,127,충주,6.4,,2.6,290,44,1013.1,,,,8.0
1847,2021-10-16 23:00:00,127,충주,5.5,,2.4,270,42,1013.5,,,,9.0
1848,2021-10-17 00:00:00,127,충주,4.8,,2.4,290,46,1013.6,,,,9.0
1849,2021-10-17 01:00:00,127,충주,2.8,,1.0,360,59,1013.8,,,,0.0
1850,2021-10-17 02:00:00,127,충주,1.3,,0.9,110,73,1013.9,,,,0.0
1851,2021-10-17 03:00:00,127,충주,0.6,,0.7,90,76,1014.1,,,,0.0
1852,2021-10-17 04:00:00,127,충주,0.2,,0.6,90,79,1014.3,,,,0.0
1853,2021-10-17 05:00:00,127,충주,-0.4,,0.2,0,80,1014.6,,,,0.0
1854,2021-10-17 06:00:00,127,충주,-0.2,,1.1,110,76,1015.1,,,,0.0
1855,2021-10-17 07:00:00,127,충주,-0.4,,1.1,90,77,1015.4,0.0,,,0.0
1856,2021-10-17 08:00:00,127,충주,2.0,,0.8,90,63,1016.2,0.6,,,0.0
1857,2021-10-17 09:00:00,127,충주,3.6,,1.8,320,52,1016.4,1.0,,,0.0
1858,2021-10-17 10:00:00,127,충주,5.1,,1.1,320,48,1016.1,1.0,,,0.0
1859,2021-10-17 11:00:00,127,충주,6.7,,1.5,270,42,1015.3,1.0,,,0.0
1860,2021-10-17 12:00:00,127,충주,7.5,,1.9,270,37,1014.3,1.0,,,0.0
1861,2021-10-17 13:00:00,127,충주,9.3,,1.5,320,33,1013.3,1.0,,,0.0
1862,2021-10-17 14:00:00,127,충주,9.7,,2.3,270,29,1012.6,1.0,,,0.0
1863,2021-10-17 15:00:00,127,충주,10.6,,2.2,340,31,1012.2,1.0,,,0.0
1864,2021-10-17 16:00:00,127,충주,10.7,,1.5,270,29,1012.0,1.0,,,0.0
1865,2021-10-17 17:00:00,127,충주,10.1,,1.6,320,31,1011.9,1.0,,,0.0
1866,2021-10-17 18:00:00,127,충주,7.2,,0.7,360,48,1012.2,0.7,,,0.0
1867,2021-10-17 19:00:00,127,충주,4.8,,0.9,90,65,1012.6,,,,0.0
1868,2021-10-17 20:00:00,127,충주,3.2,,0.7,90,77,1013.0,,,,0.0
1869,2021-10-17 21:00:00,127,충주,2.9,,1.4,90,74,1013.3,,,,0.0
1870,2021-10-17 22:00:00,127,충주,2.0,,0.2,0,80,1013.7,,,,0.0
1871,2021-10-17 23:00:00,127,충주,1.6,,0.9,90,83,1013.8,,,,0.0
1872,2021-10-18 00:00:00,127,충주,1.0,,0.6,70,85,1013.5,,,,0.0
1873,2021-10-18 01:00:00,127,충주,0.3,,0.6,90,86,1013.3,,,,0.0
1874,2021-10-18 02:00:00,127,충주,0.2,,0.8,90,90,1013.4,,,,0.0
1875,2021-10-18 03:00:00,127,충주,-0.3,,0.6,90,92,1013.2,,,,0.0
1876,2021-10-18 04:00:00,127,충주,-0.5,,0.6,110,93,1012.9,,,,0.0
1877,2021-10-18 05:00:00,127,충주,-1.2,,0.8,20,93,1012.9,,,,0.0
1878,2021-10-18 06:00:00,127,충주,-0.7,,0.4,0,93,1012.8,,,,0.0
1879,2021-10-18 07:00:00,127,충주,-0.7,,0.5,110,94,1012.8,0.0,,,0.0
1880,2021-10-18 08:00:00,127,충주,1.2,,0.7,110,93,1013.4,0.6,,,0.0
1881,2021-10-18 09:00:00,127,충주,3.6,,0.6,180,84,1013.1,1.0,,,2.0
1882,2021-10-18 10:00:00,127,충주,6.6,,0.8,180,70,1012.5,1.0,,,0.0
1883,2021-10-18 11:00:00,127,충주,9.5,,1.3,360,60,1011.8,1.0,,,0.0
1884,2021-10-18 12:00:00,127,충주,11.6,,1.0,200,52,1010.8,1.0,,,0.0
1885,2021-10-18 13:00:00,127,충주,13.6,,1.4,200,47,1009.9,1.0,,,0.0
1886,2021-10-18 14:00:00,127,충주,14.9,,1.3,320,41,1008.9,1.0,,,0.0
1887,2021-10-18 15:00:00,127,충주,15.3,,1.2,250,41,1008.5,1.0,,,0.0
1888,2021-10-18 16:00:00,127,충주,15.3,,0.9,200,43,1008.5,1.0,,,0.0
1889,2021-10-18 17:00:00,127,충주,14.6,,1.2,360,49,1008.3,1.0,,,0.0
1890,2021-10-18 18:00:00,127,충주,10.7,,0.7,90,69,1007.9,0.4,,,0.0
1891,2021-10-18 19:00:00,127,충주,9.3,,1.0,90,75,1007.9,,,,1.0
1892,2021-10-18 20:00:00,127,충주,9.2,,0.6,20,74,1007.9,,,,6.0
1893,2021-10-18 21:00:00,127,충주,8.1,,0.2,0,85,1008.7,,,,8.0
1894,2021-10-18 22:00:00,127,충주,8.3,,0.2,0,87,1008.5,,,,9.0
1895,2021-10-18 23:00:00,127,충주,8.0,,0.6,270,88,1008.8,,,,9.0
1896,2021-10-19 00:00:00,127,충주,8.5,,0.9,230,89,1008.0,,,,10.0
1897,2021-10-19 01:00:00,127,충주,8.4,,0.8,230,89,1007.1,,,,10.0
1898,2021-10-19 02:00:00,127,충주,6.9,,0.7,90,91,1007.5,,,,7.0
1899,2021-10-19 03:00:00,127,충주,7.3,,0.6,90,92,1007.1,,,,8.0
1900,2021-10-19 04:00:00,127,충주,8.1,,0.4,0,91,1007.2,,,,8.0
1901,2021-10-19 05:00:00,127,충주,8.1,0.3,0.1,0,89,1006.9,,,,8.0
1902,2021-10-19 06:00:00,127,충주,8.1,0.8,1.2,20,93,1006.4,,,,10.0
1903,2021-10-19 07:00:00,127,충주,8.3,0.0,1.5,90,94,1005.7,0.0,,,10.0
1904,2021-10-19 08:00:00,127,충주,8.6,,0.3,0,93,1006.6,0.0,,,8.0
1905,2021-10-19 09:00:00,127,충주,9.9,,0.6,230,84,1006.6,0.7,,,6.0
1906,2021-10-19 10:00:00,127,충주,10.6,,0.8,180,79,1006.4,0.2,,,9.0
1907,2021-10-19 11:00:00,127,충주,11.8,,0.5,70,79,1006.1,0.0,,,9.0
1908,2021-10-19 12:00:00,127,충주,12.6,,1.1,360,74,1005.6,0.3,,,8.0
1909,2021-10-19 13:00:00,127,충주,13.3,,1.6,290,69,1004.7,0.3,,,8.0
1910,2021-10-19 14:00:00,127,충주,13.3,0.1,0.7,360,68,1004.1,0.3,,,7.0
1911,2021-10-19 15:00:00,127,충주,14.2,,1.9,270,64,1003.9,0.9,,,4.0
1912,2021-10-19 16:00:00,127,충주,15.0,,2.4,270,49,1003.7,0.9,,,5.0
1913,2021-10-19 17:00:00,127,충주,13.6,0.0,2.6,270,50,1004.0,0.3,,,6.0
1914,2021-10-19 18:00:00,127,충주,11.8,,1.4,290,59,1004.4,0.3,,,7.0
1915,2021-10-19 19:00:00,127,충주,8.4,,0.7,110,79,1005.4,,,,1.0
1916,2021-10-19 20:00:00,127,충주,7.8,,0.5,90,86,1006.3,,,,1.0
1917,2021-10-19 21:00:00,127,충주,6.4,,0.9,90,89,1006.5,,,,0.0
1918,2021-10-19 22:00:00,127,충주,5.9,,1.0,90,90,1006.8,,,,0.0
1919,2021-10-19 23:00:00,127,충주,5.3,,0.8,90,88,1007.5,,,,0.0
1920,2021-10-20 00:00:00,127,충주,4.5,,1.2,90,93,1008.4,,,,0.0
1921,2021-10-20 01:00:00,127,충주,4.1,,1.1,90,95,1008.8,,,,0.0
1922,2021-10-20 02:00:00,127,충주,3.2,,0.6,90,94,1009.1,,,,0.0
1923,2021-10-20 03:00:00,127,충주,3.0,,0.8,90,96,1008.9,,,,0.0
1924,2021-10-20 04:00:00,127,충주,2.5,,0.4,0,95,1008.4,,,,4.0
1925,2021-10-20 05:00:00,127,충주,3.2,,0.0,0,97,1008.7,,,,7.0
1926,2021-10-20 06:00:00,127,충주,4.2,,0.0,0,97,1009.1,,,,9.0
1927,2021-10-20 07:00:00,127,충주,4.5,,0.6,70,98,1009.4,0.0,,,7.0
1928,2021-10-20 08:00:00,127,충주,4.6,,0.1,0,98,1009.9,0.0,,,8.0
1929,2021-10-20 09:00:00,127,충주,5.1,,0.6,250,97,1010.3,0.0,,,9.0
1930,2021-10-20 10:00:00,127,충주,6.3,,0.5,360,97,1009.9,0.0,,,7.0
1931,2021-10-20 11:00:00,127,충주,7.9,,0.9,160,89,1009.7,0.2,,,0.0
1932,2021-10-20 12:00:00,127,충주,11.7,,1.2,200,70,1008.6,1.0,,,0.0
1933,2021-10-20 13:00:00,127,충주,13.6,,2.4,250,41,1007.6,1.0,,,3.0
1934,2021-10-20 14:00:00,127,충주,14.2,,1.5,320,39,1006.6,1.0,,,1.0
1935,2021-10-20 15:00:00,127,충주,14.6,,1.4,290,38,1006.1,1.0,,,0.0
1936,2021-10-20 16:00:00,127,충주,14.5,,1.7,230,33,1006.2,1.0,,,0.0
1937,2021-10-20 17:00:00,127,충주,13.8,,1.4,290,42,1006.0,1.0,,,0.0
1938,2021-10-20 18:00:00,127,충주,9.6,,1.1,110,69,1006.6,0.4,,,0.0
1939,2021-10-20 19:00:00,127,충주,7.8,,1.0,90,74,1006.9,,,,0.0
1940,2021-10-20 20:00:00,127,충주,6.0,,0.2,0,79,1007.1,,,,0.0
1941,2021-10-20 21:00:00,127,충주,5.0,,0.8,70,84,1007.3,,,,0.0
1942,2021-10-20 22:00:00,127,충주,4.8,,0.8,90,87,1007.5,,,,0.0
1943,2021-10-20 23:00:00,127,충주,4.0,,0.5,90,90,1007.9,,,,0.0
1944,2021-10-21 00:00:00,127,충주,3.7,,0.8,90,93,1007.7,,,,0.0
1945,2021-10-21 01:00:00,127,충주,3.0,,0.3,0,93,1007.8,,,,0.0
1946,2021-10-21 02:00:00,127,충주,2.5,,0.4,0,94,1007.9,,,,0.0
1947,2021-10-21 03:00:00,127,충주,2.2,,0.5,90,95,1007.5,,,,0.0
1948,2021-10-21 04:00:00,127,충주,2.0,,0.7,90,96,1007.2,,,,0.0
1949,2021-10-21 05:00:00,127,충주,1.9,,0.8,90,96,1007.5,,,,7.0
1950,2021-10-21 06:00:00,127,충주,3.2,,0.0,0,97,1007.4,,,,8.0
1951,2021-10-21 07:00:00,127,충주,3.4,,0.5,160,98,1007.6,0.0,,,7.0
1952,2021-10-21 08:00:00,127,충주,3.9,,0.2,0,98,1008.3,0.0,,,2.0
1953,2021-10-21 09:00:00,127,충주,4.5,,0.6,250,98,1008.7,0.0,,,5.0
1954,2021-10-21 10:00:00,127,충주,6.1,,0.2,0,98,1008.4,0.0,,,5.0
1955,2021-10-21 11:00:00,127,충주,8.5,,0.5,200,82,1007.8,1.0,,,6.0
1956,2021-10-21 12:00:00,127,충주,11.9,,1.0,250,67,1006.8,1.0,,,6.0
1957,2021-10-21 13:00:00,127,충주,14.0,,1.5,270,56,1005.7,1.0,,,7.0
1958,2021-10-21 14:00:00,127,충주,14.9,,1.7,360,50,1005.0,1.0,,,8.0
1959,2021-10-21 15:00:00,127,충주,15.5,,1.1,250,48,1004.7,1.0,,,5.0
1960,2021-10-21 16:00:00,127,충주,15.1,,2.1,290,49,1004.7,1.0,,,6.0
1961,2021-10-21 17:00:00,127,충주,13.2,,1.3,360,60,1004.6,0.8,,,6.0
1962,2021-10-21 18:00:00,127,충주,10.5,,0.5,90,74,1005.1,0.0,,,4.0
1963,2021-10-21 19:00:00,127,충주,9.0,,0.8,90,81,1005.4,,,,5.0
1964,2021-10-21 20:00:00,127,충주,7.8,,0.9,90,86,1005.8,,,,6.0
1965,2021-10-21 21:00:00,127,충주,7.1,,0.7,90,89,1006.0,,,,6.0
1966,2021-10-21 22:00:00,127,충주,6.4,,0.3,0,91,1006.4,,,,6.0
1967,2021-10-21 23:00:00,127,충주,5.1,,0.8,90,92,1006.6,,,,2.0
1968,2021-10-22 00:00:00,127,충주,4.5,,0.9,90,92,1006.7,,,,5.0
1969,2021-10-22 01:00:00,127,충주,4.0,,0.7,90,94,1006.8,,,,0.0
1970,2021-10-22 02:00:00,127,충주,3.3,,0.9,90,95,1006.8,,,,0.0
1971,2021-10-22 03:00:00,127,충주,3.1,,0.5,90,96,1006.9,,,,0.0
1972,2021-10-22 04:00:00,127,충주,4.4,,0.0,0,96,1007.0,,,,7.0
1973,2021-10-22 05:00:00,127,충주,4.5,,0.5,110,97,1007.1,,,,7.0
1974,2021-10-22 06:00:00,127,충주,4.1,,1.0,140,98,1007.4,,,,7.0
1975,2021-10-22 07:00:00,127,충주,4.4,,0.3,0,98,1007.9,0.0,,,8.0
1976,2021-10-22 08:00:00,127,충주,4.6,,0.4,0,99,1008.6,0.0,,,9.0
1977,2021-10-22 09:00:00,127,충주,4.9,,0.5,90,98,1009.0,0.0,,,9.0
1978,2021-10-22 10:00:00,127,충주,6.1,,0.3,0,98,1009.4,0.0,,,9.0
1979,2021-10-22 11:00:00,127,충주,8.4,,1.6,270,94,1009.3,0.6,,,7.0
1980,2021-10-22 12:00:00,127,충주,10.8,,0.8,340,67,1008.9,1.0,,,2.0
1981,2021-10-22 13:00:00,127,충주,13.0,,1.2,230,61,1008.1,1.0,,,3.0
1982,2021-10-22 14:00:00,127,충주,15.0,,2.5,320,46,1007.5,1.0,,,6.0
1983,2021-10-22 15:00:00,127,충주,15.7,0.0,1.9,320,50,1007.5,1.0,,,7.0
1984,2021-10-22 16:00:00,127,충주,16.1,0.0,2.4,320,42,1007.7,1.0,,,7.0
1985,2021-10-22 17:00:00,127,충주,15.1,,2.1,50,49,1008.1,1.0,,,8.0
1986,2021-10-22 18:00:00,127,충주,11.3,,1.6,90,67,1008.8,0.5,,,5.0
1987,2021-10-22 19:00:00,127,충주,9.1,,1.2,90,78,1009.8,,,,0.0
1988,2021-10-22 20:00:00,127,충주,8.1,,1.1,110,82,1010.3,,,,0.0
1989,2021-10-22 21:00:00,127,충주,7.3,,0.6,90,85,1010.9,,,,0.0
1990,2021-10-22 22:00:00,127,충주,6.7,,0.9,110,88,1011.8,,,,0.0
1991,2021-10-22 23:00:00,127,충주,5.9,,0.5,140,93,1012.3,,,,0.0
