瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),老炼(hr),老荤(MJ/m2),利汲(cm),傈款樊(10盒困)
221,力玫,2024-08-11 13:00,31.9,,1.1,290,57,973.9,1,,,6
221,力玫,2024-08-11 14:00,32,,1.1,320,58,973.5,.7,,,5
221,力玫,2024-08-11 15:00,32.9,,1,230,57,973.2,1,,,3
221,力玫,2024-08-11 16:00,33.1,,1.9,230,56,973,1,,,3
221,力玫,2024-08-11 17:00,32.9,,1.8,250,55,973,1,,,2
221,力玫,2024-08-11 18:00,31.9,,1.7,250,60,972.9,1,,,2
221,力玫,2024-08-11 19:00,29.2,,.8,320,70,973.3,.7,,,2
221,力玫,2024-08-11 20:00,26.9,,.5,20,85,973.7,0,,,0
221,力玫,2024-08-11 21:00,26.2,,.4,0,90,974.2,,,,4
221,力玫,2024-08-11 22:00,25.7,,0,0,93,974.2,,,,4
221,力玫,2024-08-11 23:00,25,,.5,340,95,974.4,,,,4
221,力玫,2024-08-12 00:00,24.6,,.2,0,98,974.5,,,,4
221,力玫,2024-08-12 01:00,24.2,,.2,0,99,974.5,,,,0
221,力玫,2024-08-12 02:00,24.1,,.2,0,99,974.5,,,,3
221,力玫,2024-08-12 03:00,23.7,,0,0,100,974.6,,,,1
221,力玫,2024-08-12 04:00,23.4,,0,0,100,974.6,,,,0
221,力玫,2024-08-12 05:00,23.1,,.1,0,100,975,,,,0
221,力玫,2024-08-12 06:00,22.9,,0,0,100,975.5,0,,,0
221,力玫,2024-08-12 07:00,24.4,,0,0,100,975.9,.5,,,0
221,力玫,2024-08-12 08:00,26.1,,.9,70,93,976.2,1,,,0
221,力玫,2024-08-12 09:00,27.4,,1,110,82,976.2,1,,,0
221,力玫,2024-08-12 10:00,29.3,,.5,140,75,976.1,1,,,0
221,力玫,2024-08-12 11:00,30.1,,1.2,110,70,975.7,1,,,4
221,力玫,2024-08-12 12:00,31.4,,.9,50,66,975.4,.8,,,4
221,力玫,2024-08-12 13:00,32.8,,1,160,58,975.1,1,,,5
221,力玫,2024-08-12 14:00,32.5,,2.4,270,62,974.9,.7,,,4
221,力玫,2024-08-12 15:00,33.4,,2.6,270,55,974.6,1,,,4
221,力玫,2024-08-12 16:00,33.4,,1.6,230,54,974.5,1,,,2
221,力玫,2024-08-12 17:00,33.1,,2.3,250,59,974.5,1,,,3
221,力玫,2024-08-12 18:00,27.4,2.2,2.8,50,89,975.3,.5,,,6
221,力玫,2024-08-12 19:00,27,1,.9,70,89,975.7,0,,,6
221,力玫,2024-08-12 20:00,26.6,,.8,50,94,976.4,0,,,8
221,力玫,2024-08-12 21:00,26.1,,.2,0,97,977.3,,,,6
221,力玫,2024-08-12 22:00,25.7,,.3,0,97,977.3,,,,4
221,力玫,2024-08-12 23:00,25,,0,0,99,977.4,,,,3
221,力玫,2024-08-13 00:00,24.9,,.5,50,99,977.6,,,,1
221,力玫,2024-08-13 01:00,24.6,,.7,70,99,977.7,,,,1
221,力玫,2024-08-13 02:00,23.7,,.5,20,98,978,,,,1
221,力玫,2024-08-13 03:00,23.3,,.4,0,100,978.4,,,,1
221,力玫,2024-08-13 04:00,22.8,,.6,50,99,978.7,,,,1
221,力玫,2024-08-13 05:00,23.1,,1.9,50,94,979,,,,1
221,力玫,2024-08-13 06:00,22.8,,.8,50,97,979.4,0,,,1
221,力玫,2024-08-13 07:00,23.6,,1.1,50,95,979.9,.5,,,1
221,力玫,2024-08-13 08:00,24.7,,1.6,70,89,980.2,1,,,3
221,力玫,2024-08-13 09:00,26,,2,70,76,980.2,1,,,3
221,力玫,2024-08-13 10:00,27.5,,1.6,90,63,980.3,1,,,3
221,力玫,2024-08-13 11:00,29.2,,.9,70,60,979.7,1,,,2
221,力玫,2024-08-13 12:00,30.4,,.9,110,63,979.1,1,,,2
221,力玫,2024-08-13 13:00,31.8,,1.2,90,61,978.5,1,,,0
221,力玫,2024-08-13 14:00,33,,1.4,70,54,978,1,,,0
221,力玫,2024-08-13 15:00,33.4,,.8,90,52,977.8,1,,,0
221,力玫,2024-08-13 16:00,33.7,,.7,90,48,977.5,1,,,0
221,力玫,2024-08-13 17:00,33.1,,.5,20,52,977,.9,,,0
221,力玫,2024-08-13 18:00,29.9,,1.5,230,68,977.1,0,,,4
221,力玫,2024-08-13 19:00,28.3,,1,270,74,977.6,0,,,3
221,力玫,2024-08-13 20:00,26.1,,.1,0,89,978.2,0,,,3
221,力玫,2024-08-13 21:00,25.9,,.3,0,92,978.9,,,,2
221,力玫,2024-08-13 22:00,25.3,,.9,20,92,979.2,,,,2
221,力玫,2024-08-13 23:00,24.9,,.3,0,95,979.2,,,,6
221,力玫,2024-08-14 00:00,24.1,,.3,0,96,979.5,,,,6
221,力玫,2024-08-14 01:00,23.3,,.3,0,97,979.5,,,,6
221,力玫,2024-08-14 02:00,22.9,,0,0,98,979.5,,,,6
221,力玫,2024-08-14 03:00,23.9,,.5,360,93,979.5,,,,6
221,力玫,2024-08-14 04:00,22.9,,.1,0,97,979.4,,,,1
221,力玫,2024-08-14 05:00,22.1,,.2,0,99,979.3,,,,1
221,力玫,2024-08-14 06:00,22.3,,.8,50,99,979.8,0,,,1
221,力玫,2024-08-14 07:00,23.8,,1,50,93,980.2,.6,,,1
221,力玫,2024-08-14 08:00,25.5,,1.9,50,82,980.2,1,,,3
221,力玫,2024-08-14 09:00,27,,2.1,20,75,980,1,,,3
221,力玫,2024-08-14 10:00,28.8,,1.8,50,63,980,1,,,1
221,力玫,2024-08-14 11:00,30.3,,1.6,70,60,979.7,1,,,1
221,力玫,2024-08-14 12:00,31.6,,2.6,50,53,979.1,1,,,3
221,力玫,2024-08-14 13:00,32.3,,2.7,50,52,978.6,1,,,4
221,力玫,2024-08-14 14:00,32.3,,.8,110,52,978.2,1,,,6
221,力玫,2024-08-14 15:00,33,,1.3,90,49,977.7,.9,,,6
221,力玫,2024-08-14 16:00,32.4,,1.2,160,57,977.5,.9,,,6
221,力玫,2024-08-14 17:00,32.7,,.8,160,56,977.3,.7,,,5
221,力玫,2024-08-14 18:00,31.1,,1.7,180,62,977.3,.6,,,6
221,力玫,2024-08-14 19:00,29.1,,.2,0,72,977.6,.3,,,6
221,力玫,2024-08-14 20:00,27.2,,.1,0,88,977.9,0,,,3
221,力玫,2024-08-14 21:00,26.8,,.6,50,88,978.7,,,,3
221,力玫,2024-08-14 22:00,25.8,,.7,50,91,979.1,,,,3
221,力玫,2024-08-14 23:00,25,,.5,70,92,979.2,,,,3
221,力玫,2024-08-15 00:00,24.8,,.7,50,93,979.3,,,,2
221,力玫,2024-08-15 01:00,24.2,,.1,0,96,979.4,,,,3
221,力玫,2024-08-15 02:00,24.1,,0,0,96,979.5,,,,2
221,力玫,2024-08-15 03:00,23.8,,.4,0,97,979.2,,,,4
221,力玫,2024-08-15 04:00,24,,1,50,94,979.3,,,,4
221,力玫,2024-08-15 05:00,23.3,,.4,0,97,979.3,,,,1
221,力玫,2024-08-15 06:00,22.9,,.1,0,98,979.6,0,,,5
221,力玫,2024-08-15 07:00,24.3,,.6,110,93,979.8,.5,,,4
221,力玫,2024-08-15 08:00,25.7,,1.4,110,82,980,.7,,,0
221,力玫,2024-08-15 09:00,27,,1.3,110,75,979.8,1,,,0
221,力玫,2024-08-15 10:00,28.5,,1.1,70,70,979.6,1,,,0
221,力玫,2024-08-15 11:00,29.9,,1.4,70,65,979.4,1,,,3
221,力玫,2024-08-15 12:00,30.9,,1.2,70,58,978.9,1,,,4
