,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위)
276,수원,2021-01-12 13:00,-0.8,,2.8,160.0,71.0,1012.4,0.9,1.54,1.9,6.0
277,수원,2021-01-12 14:00,0.1,,2.3,160.0,70.0,1011.6,0.0,0.86,1.9,8.0
278,수원,2021-01-12 15:00,0.5,0.0,1.8,160.0,73.0,1010.8,0.0,0.46,1.7,9.0
279,수원,2021-01-12 16:00,-0.8,,1.8,180.0,97.0,1010.8,0.0,0.23,2.9,10.0
280,수원,2021-01-12 17:00,-0.5,,1.1,270.0,100.0,1010.8,0.0,0.01,4.2,10.0
281,수원,2021-01-12 18:00,-0.7,1.2,0.9,160.0,100.0,1010.9,0.0,0.0,4.7,10.0
282,수원,2021-01-12 19:00,-0.4,,1.2,160.0,100.0,1011.2,,,4.7,10.0
283,수원,2021-01-12 20:00,-0.6,,1.9,180.0,100.0,1011.3,,,5.3,9.0
284,수원,2021-01-12 21:00,-1.3,0.3,1.2,110.0,100.0,1011.7,,,5.3,9.0
285,수원,2021-01-12 22:00,-1.1,,1.7,140.0,100.0,1011.7,,,5.3,2.0
286,수원,2021-01-12 23:00,-2.3,,1.7,140.0,100.0,1011.8,,,5.3,7.0
287,수원,2021-01-13 00:00,-2.7,,1.1,140.0,100.0,1011.3,,,5.3,7.0
288,수원,2021-01-13 01:00,-2.9,,1.2,140.0,100.0,1011.1,,,5.3,0.0
289,수원,2021-01-13 02:00,-3.0,,0.7,70.0,100.0,1011.1,,,5.3,0.0
290,수원,2021-01-13 03:00,-3.5,,0.5,110.0,100.0,1010.9,,,5.2,3.0
291,수원,2021-01-13 04:00,-3.9,,0.8,140.0,100.0,1010.7,,,5.2,0.0
292,수원,2021-01-13 05:00,-4.6,,0.5,180.0,100.0,1010.3,,,5.2,6.0
293,수원,2021-01-13 06:00,-4.7,,1.4,110.0,100.0,1010.3,,,5.1,0.0
294,수원,2021-01-13 07:00,-3.4,,1.3,110.0,100.0,1010.0,,,5.1,8.0
295,수원,2021-01-13 08:00,-3.0,,0.7,90.0,100.0,1010.2,0.0,0.0,5.1,0.0
296,수원,2021-01-13 09:00,-2.3,,1.2,110.0,100.0,1010.3,0.0,0.15,4.9,1.0
297,수원,2021-01-13 10:00,0.1,,0.8,90.0,91.0,1010.7,0.9,0.7,4.8,0.0
298,수원,2021-01-13 11:00,2.6,,1.7,140.0,80.0,1010.4,1.0,1.22,4.6,0.0
299,수원,2021-01-13 12:00,4.5,,2.4,180.0,72.0,1009.4,1.0,1.54,4.0,0.0
300,수원,2021-01-13 13:00,6.7,,1.7,180.0,70.0,1008.7,1.0,1.62,1.4,0.0
301,수원,2021-01-13 14:00,8.0,,2.6,230.0,66.0,1008.0,1.0,1.52,1.0,0.0
302,수원,2021-01-13 15:00,8.6,,4.9,250.0,66.0,1008.1,1.0,1.25,,0.0
303,수원,2021-01-13 16:00,8.2,,5.2,250.0,71.0,1008.6,1.0,0.82,,0.0
304,수원,2021-01-13 17:00,7.6,,3.9,250.0,77.0,1009.4,0.1,0.27,,4.0
305,수원,2021-01-13 18:00,6.4,,2.3,270.0,82.0,1009.7,0.0,0.0,,3.0
306,수원,2021-01-13 19:00,5.7,,2.2,250.0,88.0,1010.3,,,,7.0
307,수원,2021-01-13 20:00,4.3,,1.7,250.0,93.0,1011.3,,,,0.0
308,수원,2021-01-13 21:00,4.2,,2.6,270.0,88.0,1012.5,,,,0.0
309,수원,2021-01-13 22:00,2.3,,0.4,0.0,95.0,1013.2,,,,0.0
310,수원,2021-01-13 23:00,1.2,,1.3,270.0,96.0,1014.4,,,,0.0
311,수원,2021-01-14 00:00,0.4,,1.7,290.0,94.0,1015.0,,,,0.0
312,수원,2021-01-14 01:00,0.2,,1.8,320.0,76.0,1016.2,,,,0.0
313,수원,2021-01-14 02:00,-0.1,,2.2,320.0,59.0,1016.4,,,,0.0
314,수원,2021-01-14 03:00,-1.3,,1.5,290.0,61.0,1016.6,,,,0.0
315,수원,2021-01-14 04:00,-1.9,,0.8,320.0,62.0,1017.1,,,,0.0
316,수원,2021-01-14 05:00,-2.9,,1.1,290.0,70.0,1017.9,,,,0.0
317,수원,2021-01-14 06:00,-3.7,,0.8,290.0,76.0,1018.4,,,,0.0
318,수원,2021-01-14 07:00,-4.1,,0.0,0.0,79.0,1018.8,,,,0.0
319,수원,2021-01-14 08:00,-5.3,,0.9,290.0,83.0,1019.3,0.0,0.0,,0.0
320,수원,2021-01-14 09:00,-3.1,,0.2,0.0,80.0,1019.7,0.6,0.24,,0.0
321,수원,2021-01-14 10:00,0.7,,0.1,0.0,69.0,1019.8,1.0,0.79,,0.0
322,수원,2021-01-14 11:00,2.5,,2.9,110.0,47.0,1019.4,1.0,1.27,,0.0
323,수원,2021-01-14 12:00,3.8,,3.6,110.0,33.0,1018.5,1.0,1.6,,0.0
324,수원,2021-01-14 13:00,5.7,,2.1,110.0,37.0,1017.4,1.0,1.71,,0.0
325,수원,2021-01-14 14:00,6.8,,3.5,90.0,30.0,1016.4,1.0,1.68,,0.0
326,수원,2021-01-14 15:00,7.3,,3.5,90.0,29.0,1016.0,1.0,1.42,,0.0
327,수원,2021-01-14 16:00,7.6,,2.9,110.0,31.0,1015.9,1.0,0.96,,0.0
328,수원,2021-01-14 17:00,7.0,,2.1,90.0,34.0,1015.9,0.7,0.41,,0.0
329,수원,2021-01-14 18:00,5.5,,1.7,90.0,38.0,1015.9,0.0,0.02,,0.0
330,수원,2021-01-14 19:00,4.3,,1.6,90.0,43.0,1015.6,,,,0.0
331,수원,2021-01-14 20:00,3.3,,1.4,110.0,46.0,1015.5,,,,0.0
332,수원,2021-01-14 21:00,2.9,,1.3,140.0,48.0,1015.2,,,,0.0
333,수원,2021-01-14 22:00,2.1,,0.6,290.0,52.0,1015.2,,,,0.0
334,수원,2021-01-14 23:00,0.6,,0.7,140.0,60.0,1015.3,,,,0.0
335,수원,2021-01-15 00:00,0.2,,1.2,110.0,67.0,1014.8,,,,0.0
336,수원,2021-01-15 01:00,-0.7,,0.7,340.0,65.0,1015.0,,,,4.0
337,수원,2021-01-15 02:00,-0.6,,0.2,0.0,68.0,1015.1,,,,7.0
338,수원,2021-01-15 03:00,1.1,,1.9,140.0,65.0,1014.9,,,,7.0
339,수원,2021-01-15 04:00,1.6,,0.2,0.0,57.0,1013.8,,,,4.0
340,수원,2021-01-15 05:00,1.1,,2.1,140.0,65.0,1013.3,,,,5.0
341,수원,2021-01-15 06:00,1.7,,1.6,90.0,61.0,1012.3,,,,7.0
342,수원,2021-01-15 07:00,1.8,,0.3,0.0,63.0,1011.8,,,,7.0
343,수원,2021-01-15 08:00,2.2,,0.3,0.0,66.0,1011.8,0.0,0.0,,8.0
344,수원,2021-01-15 09:00,4.6,,1.6,90.0,69.0,1011.2,0.0,0.02,,9.0
345,수원,2021-01-15 10:00,6.3,,0.1,0.0,69.0,1010.2,0.1,0.36,,9.0
346,수원,2021-01-15 11:00,8.5,,3.3,180.0,73.0,1010.0,0.1,0.58,,8.0
347,수원,2021-01-15 12:00,9.8,0.0,2.7,180.0,71.0,1008.7,0.6,0.99,,9.0
348,수원,2021-01-15 13:00,11.2,,4.7,250.0,79.0,1008.1,0.1,0.4,,10.0
349,수원,2021-01-15 14:00,10.9,,5.5,250.0,80.0,1007.3,0.0,0.65,,9.0
350,수원,2021-01-15 15:00,10.0,,6.4,250.0,81.0,1007.7,0.0,0.58,,10.0
351,수원,2021-01-15 16:00,6.9,,4.9,290.0,84.0,1009.1,0.0,0.12,,10.0
352,수원,2021-01-15 17:00,6.2,,3.7,270.0,87.0,1010.0,0.0,0.13,,10.0
353,수원,2021-01-15 18:00,3.7,,4.1,270.0,90.0,1011.5,0.0,0.0,,10.0
354,수원,2021-01-15 19:00,2.8,,3.4,270.0,84.0,1012.1,,,,10.0
355,수원,2021-01-15 20:00,2.3,,3.4,270.0,80.0,1012.6,,,,10.0
356,수원,2021-01-15 21:00,2.0,,2.3,320.0,73.0,1013.4,,,,8.0
357,수원,2021-01-15 22:00,1.4,,4.3,290.0,77.0,1014.4,,,,10.0
358,수원,2021-01-15 23:00,0.6,,2.6,270.0,74.0,1014.5,,,,10.0
359,수원,2021-01-16 00:00,-0.7,,3.0,250.0,84.0,1015.2,,,,9.0
360,수원,2021-01-16 01:00,-1.4,,3.0,270.0,88.0,1015.5,,,,10.0
361,수원,2021-01-16 02:00,-2.0,,3.3,270.0,87.0,1016.1,,,,0.0
362,수원,2021-01-16 03:00,-2.8,,2.4,250.0,89.0,1017.0,,,,7.0
363,수원,2021-01-16 04:00,-3.6,,2.9,270.0,90.0,1017.2,,,,3.0
364,수원,2021-01-16 05:00,-4.0,,2.9,250.0,90.0,1018.1,,,,6.0
365,수원,2021-01-16 06:00,-3.8,,2.5,290.0,84.0,1018.7,,,,9.0
366,수원,2021-01-16 07:00,-4.0,,2.8,270.0,83.0,1019.5,,,,8.0
367,수원,2021-01-16 08:00,-4.3,,2.6,270.0,81.0,1020.3,0.0,0.0,,9.0
368,수원,2021-01-16 09:00,-4.6,,2.6,320.0,79.0,1020.5,0.0,0.09,,2.0
369,수원,2021-01-16 10:00,-4.3,,3.1,320.0,72.0,1021.5,0.7,0.59,,1.0
370,수원,2021-01-16 11:00,-3.7,,2.5,290.0,69.0,1022.2,0.8,0.91,,2.0
371,수원,2021-01-16 12:00,-2.5,,2.8,270.0,59.0,1021.7,1.0,1.55,,0.0
372,수원,2021-01-16 13:00,-2.5,,3.8,270.0,58.0,1020.8,1.0,1.91,,0.0
373,수원,2021-01-16 14:00,-2.5,,4.7,270.0,59.0,1020.9,1.0,1.89,,0.0
374,수원,2021-01-16 15:00,-3.0,,4.5,270.0,59.0,1021.1,1.0,1.63,,0.0
375,수원,2021-01-16 16:00,-2.6,,3.6,270.0,57.0,1021.2,1.0,1.15,,0.0
376,수원,2021-01-16 17:00,-3.4,,3.9,290.0,58.0,1021.9,1.0,0.54,,0.0
377,수원,2021-01-16 18:00,-4.2,,3.1,270.0,62.0,1022.2,0.3,0.04,,0.0
378,수원,2021-01-16 19:00,-4.8,,1.8,270.0,66.0,1022.5,,,,0.0
379,수원,2021-01-16 20:00,-4.9,,2.4,290.0,64.0,1023.0,,,,0.0
380,수원,2021-01-16 21:00,-5.5,,2.7,320.0,63.0,1023.2,,,,0.0
381,수원,2021-01-16 22:00,-6.1,,2.8,320.0,59.0,1023.2,,,,7.0
382,수원,2021-01-16 23:00,-6.6,,2.9,320.0,51.0,1023.6,,,,9.0
383,수원,2021-01-17 00:00,-7.3,,3.6,290.0,48.0,1024.3,,,,6.0
384,수원,2021-01-17 01:00,-7.9,,3.4,320.0,51.0,1025.1,,,,7.0
385,수원,2021-01-17 02:00,-8.2,,2.6,290.0,57.0,1025.6,,,,2.0
386,수원,2021-01-17 03:00,-9.1,,1.3,320.0,61.0,1025.8,,,,0.0
387,수원,2021-01-17 04:00,-9.5,,0.8,270.0,64.0,1025.4,,,,0.0
388,수원,2021-01-17 05:00,-9.8,,1.7,290.0,68.0,1025.4,,,,0.0
389,수원,2021-01-17 06:00,-10.0,,0.9,270.0,67.0,1025.4,,,,0.0
390,수원,2021-01-17 07:00,-10.6,,1.0,250.0,72.0,1025.6,,,,0.0
391,수원,2021-01-17 08:00,-11.1,,0.7,250.0,76.0,1025.8,0.0,0.0,,0.0
392,수원,2021-01-17 09:00,-8.4,,1.0,290.0,63.0,1026.1,1.0,0.32,,0.0
393,수원,2021-01-17 10:00,-6.8,,3.2,290.0,52.0,1026.1,1.0,0.96,,0.0
394,수원,2021-01-17 11:00,-5.8,,2.6,290.0,40.0,1026.0,1.0,1.52,,0.0
395,수원,2021-01-17 12:00,-3.9,,1.7,320.0,36.0,1024.5,1.0,1.83,,0.0
396,수원,2021-01-17 13:00,-2.5,,2.5,230.0,36.0,1022.9,1.0,2.0,,0.0
397,수원,2021-01-17 14:00,-2.2,,3.8,250.0,43.0,1021.7,1.0,1.72,,8.0
398,수원,2021-01-17 15:00,-2.0,0.0,2.6,230.0,47.0,1021.3,0.3,1.02,,9.0
399,수원,2021-01-17 16:00,-2.3,,1.0,270.0,57.0,1021.0,0.3,0.69,,6.0
400,수원,2021-01-17 17:00,-1.5,,2.4,200.0,50.0,1020.6,0.5,0.31,,8.0
401,수원,2021-01-17 18:00,-2.2,0.0,2.2,230.0,58.0,1020.4,0.2,0.05,,7.0
402,수원,2021-01-17 19:00,-2.7,,2.1,230.0,70.0,1020.4,,,,5.0
403,수원,2021-01-17 20:00,-2.6,,2.1,200.0,78.0,1020.1,,,,7.0
404,수원,2021-01-17 21:00,-3.0,0.0,2.2,230.0,91.0,1019.9,,,0.2,7.0
405,수원,2021-01-17 22:00,-2.9,,2.2,230.0,99.0,1019.6,,,1.8,8.0
406,수원,2021-01-17 23:00,-2.8,,0.6,270.0,98.0,1019.2,,,2.3,8.0
407,수원,2021-01-18 00:00,-3.5,1.1,1.1,110.0,100.0,1019.1,,,2.8,8.0
408,수원,2021-01-18 01:00,-4.1,,0.9,140.0,100.0,1018.5,,,2.8,8.0
409,수원,2021-01-18 02:00,-3.2,,1.0,250.0,100.0,1018.0,,,2.8,8.0
410,수원,2021-01-18 03:00,-4.0,0.1,1.1,90.0,100.0,1017.3,,,2.9,6.0
411,수원,2021-01-18 04:00,-4.0,,0.8,160.0,100.0,1016.6,,,2.9,7.0
412,수원,2021-01-18 05:00,-3.0,,2.3,180.0,100.0,1015.8,,,3.2,8.0
413,수원,2021-01-18 06:00,-3.6,0.1,1.2,110.0,100.0,1015.1,,,3.2,8.0
414,수원,2021-01-18 07:00,-4.5,,1.1,140.0,100.0,1014.4,,,3.1,8.0
415,수원,2021-01-18 08:00,-3.7,,1.2,110.0,100.0,1014.2,0.0,0.0,3.1,9.0
416,수원,2021-01-18 09:00,-3.3,0.1,2.3,180.0,99.0,1013.8,0.0,0.0,3.4,9.0
417,수원,2021-01-18 10:00,-2.4,,1.8,180.0,97.0,1013.6,0.0,0.29,3.5,9.0
418,수원,2021-01-18 11:00,-1.2,,2.4,180.0,96.0,1013.4,0.0,0.57,3.4,9.0
419,수원,2021-01-18 12:00,0.4,0.0,0.9,230.0,95.0,1013.1,0.1,0.4,3.2,9.0
420,수원,2021-01-18 13:00,1.5,,3.7,290.0,77.0,1012.7,0.3,0.85,2.0,8.0
421,수원,2021-01-18 14:00,0.9,,6.4,290.0,68.0,1012.6,0.4,1.06,1.0,9.0
422,수원,2021-01-18 15:00,0.6,0.0,5.8,290.0,71.0,1013.2,0.2,0.61,0.5,8.0
423,수원,2021-01-18 16:00,0.8,,5.1,290.0,53.0,1014.2,1.0,0.89,0.1,5.0
424,수원,2021-01-18 17:00,-0.8,,6.5,320.0,39.0,1015.8,1.0,0.68,,0.0
425,수원,2021-01-18 18:00,-2.5,0.0,5.4,320.0,42.0,1017.9,0.5,0.06,,0.0
426,수원,2021-01-18 19:00,-4.1,,4.8,320.0,43.0,1019.8,,,,0.0
427,수원,2021-01-18 20:00,-4.8,,3.3,320.0,47.0,1020.7,,,,0.0
428,수원,2021-01-18 21:00,-5.1,,3.8,320.0,51.0,1021.3,,,,0.0
429,수원,2021-01-18 22:00,-5.7,,4.4,290.0,53.0,1022.6,,,,1.0
430,수원,2021-01-18 23:00,-7.0,,3.6,340.0,50.0,1023.5,,,,0.0
431,수원,2021-01-19 00:00,-8.1,,4.0,320.0,46.0,1023.9,,,,0.0
432,수원,2021-01-19 01:00,-8.8,,3.4,320.0,48.0,1024.3,,,,0.0
433,수원,2021-01-19 02:00,-9.6,,1.4,340.0,51.0,1024.7,,,,0.0
434,수원,2021-01-19 03:00,-10.0,,1.7,320.0,57.0,1025.3,,,,0.0
435,수원,2021-01-19 04:00,-11.2,,1.0,320.0,60.0,1025.6,,,,0.0
436,수원,2021-01-19 05:00,-11.0,,1.3,320.0,59.0,1025.6,,,,0.0
437,수원,2021-01-19 06:00,-11.6,,0.9,320.0,65.0,1026.0,,,,0.0
438,수원,2021-01-19 07:00,-11.7,,0.7,250.0,68.0,1027.1,,,,0.0
439,수원,2021-01-19 08:00,-11.7,,1.1,270.0,71.0,1027.3,0.0,0.0,,0.0
440,수원,2021-01-19 09:00,-9.3,,1.2,270.0,57.0,1027.9,1.0,0.32,,0.0
441,수원,2021-01-19 10:00,-7.3,,1.4,20.0,49.0,1028.6,1.0,0.91,,0.0
442,수원,2021-01-19 11:00,-5.3,,1.3,200.0,47.0,1029.0,1.0,1.46,,0.0
443,수원,2021-01-19 12:00,-4.5,,1.7,180.0,35.0,1028.7,1.0,1.84,,0.0
444,수원,2021-01-19 13:00,-3.2,,1.2,250.0,32.0,1028.1,1.0,2.03,,0.0
445,수원,2021-01-19 14:00,-2.0,,1.6,200.0,32.0,1027.5,1.0,1.97,,0.0
446,수원,2021-01-19 15:00,-1.6,,1.6,110.0,31.0,1027.2,1.0,1.59,,0.0
447,수원,2021-01-19 16:00,-1.5,,2.1,160.0,32.0,1027.7,1.0,1.14,,0.0
448,수원,2021-01-19 17:00,-1.7,,1.5,160.0,35.0,1027.5,1.0,0.54,,0.0
449,수원,2021-01-19 18:00,-3.1,,1.3,250.0,43.0,1027.9,0.3,0.05,,0.0
450,수원,2021-01-19 19:00,-3.5,,0.7,270.0,43.0,1027.9,,,,0.0
451,수원,2021-01-19 20:00,-4.9,,0.6,320.0,53.0,1028.2,,,,0.0
452,수원,2021-01-19 21:00,-5.8,,0.8,250.0,62.0,1028.6,,,,0.0
453,수원,2021-01-19 22:00,-5.9,,0.0,0.0,61.0,1028.2,,,,2.0
454,수원,2021-01-19 23:00,-7.1,,0.8,290.0,68.0,1027.7,,,,3.0
455,수원,2021-01-20 00:00,-7.0,,0.4,0.0,67.0,1027.7,,,,0.0
456,수원,2021-01-20 01:00,-7.3,,1.1,320.0,68.0,1027.6,,,,0.0
457,수원,2021-01-20 02:00,-8.2,,1.1,320.0,75.0,1027.4,,,,1.0
458,수원,2021-01-20 03:00,-7.6,,0.0,0.0,70.0,1027.7,,,,0.0
459,수원,2021-01-20 04:00,-6.8,,1.2,90.0,64.0,1027.7,,,,0.0
460,수원,2021-01-20 05:00,-7.6,,0.3,0.0,70.0,1027.6,,,,0.0
461,수원,2021-01-20 06:00,-6.2,,0.8,110.0,57.0,1027.7,,,,0.0
462,수원,2021-01-20 07:00,-5.1,,2.3,90.0,50.0,1027.6,,,,0.0
463,수원,2021-01-20 08:00,-4.9,,2.9,90.0,49.0,1027.1,0.0,0.0,,0.0
464,수원,2021-01-20 09:00,-3.5,,3.5,90.0,43.0,1026.8,0.8,0.28,,0.0
465,수원,2021-01-20 10:00,-1.8,,2.5,90.0,37.0,1027.2,1.0,0.87,,0.0
466,수원,2021-01-20 11:00,0.4,,3.0,90.0,35.0,1027.5,1.0,1.4,,0.0
467,수원,2021-01-20 12:00,1.8,,2.9,110.0,34.0,1026.1,1.0,1.79,,0.0
468,수원,2021-01-20 13:00,4.2,,2.6,90.0,32.0,1024.4,1.0,2.01,,0.0
469,수원,2021-01-20 14:00,5.8,,2.7,160.0,27.0,1023.7,1.0,1.96,,0.0
470,수원,2021-01-20 15:00,6.9,,1.9,180.0,26.0,1023.5,1.0,1.65,,3.0
471,수원,2021-01-20 16:00,7.4,,1.4,180.0,27.0,1023.4,1.0,1.1,,3.0
472,수원,2021-01-20 17:00,6.1,,0.9,160.0,30.0,1023.1,1.0,0.51,,5.0
473,수원,2021-01-20 18:00,4.1,,0.3,0.0,35.0,1023.2,0.3,0.05,,6.0
474,수원,2021-01-20 19:00,2.7,,0.0,0.0,40.0,1023.0,,,,6.0
475,수원,2021-01-20 20:00,0.5,,0.5,340.0,47.0,1023.0,,,,4.0
476,수원,2021-01-20 21:00,0.5,,0.5,110.0,51.0,1022.9,,,,3.0
477,수원,2021-01-20 22:00,-0.2,,0.0,0.0,55.0,1022.8,,,,1.0
478,수원,2021-01-20 23:00,-0.7,,0.6,320.0,59.0,1022.9,,,,9.0
479,수원,2021-01-21 00:00,0.5,,0.7,90.0,57.0,1022.8,,,,9.0
480,수원,2021-01-21 01:00,0.3,,0.2,0.0,67.0,1022.4,,,,9.0
481,수원,2021-01-21 02:00,2.0,,1.1,110.0,51.0,1022.5,,,,10.0
482,수원,2021-01-21 03:00,1.8,,0.9,110.0,54.0,1022.4,,,,9.0
483,수원,2021-01-21 04:00,2.5,,0.5,160.0,50.0,1021.8,,,,9.0
484,수원,2021-01-21 05:00,2.4,,1.1,110.0,51.0,1021.6,,,,9.0
485,수원,2021-01-21 06:00,2.6,,0.2,0.0,51.0,1021.4,,,,9.0
486,수원,2021-01-21 07:00,2.2,,1.0,140.0,55.0,1021.3,,,,9.0
487,수원,2021-01-21 08:00,2.7,,1.2,110.0,55.0,1020.4,0.0,0.0,,9.0
488,수원,2021-01-21 09:00,3.7,,1.5,90.0,52.0,1020.2,0.0,0.18,,9.0
489,수원,2021-01-21 10:00,5.3,,1.2,110.0,47.0,1020.7,0.1,0.43,,9.0
490,수원,2021-01-21 11:00,6.3,,2.0,90.0,46.0,1019.8,0.0,0.51,,9.0
491,수원,2021-01-21 12:00,7.7,,1.9,110.0,47.0,1018.8,0.3,0.92,,10.0
492,수원,2021-01-21 13:00,8.0,,1.4,90.0,48.0,1017.5,0.0,0.55,,10.0
493,수원,2021-01-21 14:00,7.5,,1.0,70.0,62.0,1016.7,0.0,0.23,,10.0
494,수원,2021-01-21 15:00,5.8,0.8,0.6,90.0,87.0,1016.6,0.0,0.2,,10.0
495,수원,2021-01-21 16:00,5.2,,0.7,70.0,95.0,1016.5,0.0,0.16,,10.0
496,수원,2021-01-21 17:00,5.0,,0.7,50.0,97.0,1016.7,0.0,0.02,,10.0
497,수원,2021-01-21 18:00,4.9,3.7,0.4,0.0,100.0,1016.7,0.0,0.0,,10.0
498,수원,2021-01-21 19:00,4.9,,1.2,110.0,100.0,1016.3,,,,10.0
499,수원,2021-01-21 20:00,5.0,,1.8,90.0,100.0,1016.2,,,,10.0
500,수원,2021-01-21 21:00,5.0,3.6,0.8,70.0,100.0,1016.0,,,,10.0
501,수원,2021-01-21 22:00,4.9,,1.1,320.0,100.0,1015.9,,,,10.0
502,수원,2021-01-21 23:00,4.6,,0.9,110.0,100.0,1015.6,,,,10.0
503,수원,2021-01-22 00:00,4.6,1.0,0.5,110.0,100.0,1015.4,,,,10.0
504,수원,2021-01-22 01:00,4.5,,1.4,110.0,100.0,1014.8,,,,10.0
505,수원,2021-01-22 02:00,4.5,,0.1,0.0,100.0,1014.7,,,,10.0
506,수원,2021-01-22 03:00,4.0,,0.3,0.0,100.0,1014.5,,,,10.0
507,수원,2021-01-22 04:00,4.4,,0.0,0.0,100.0,1014.1,,,,10.0
508,수원,2021-01-22 05:00,4.1,,0.9,320.0,100.0,1014.2,,,,8.0
509,수원,2021-01-22 06:00,4.6,,0.5,360.0,100.0,1014.6,,,,10.0
510,수원,2021-01-22 07:00,4.8,,0.8,140.0,100.0,1014.9,,,,10.0
511,수원,2021-01-22 08:00,4.6,,0.3,0.0,100.0,1015.3,0.0,0.0,,10.0
512,수원,2021-01-22 09:00,5.1,,0.3,0.0,100.0,1015.6,0.0,0.13,,8.0
513,수원,2021-01-22 10:00,5.6,,1.6,320.0,100.0,1016.0,0.0,0.42,,10.0
514,수원,2021-01-22 11:00,6.2,,1.7,320.0,100.0,1015.9,0.0,0.39,,9.0
515,수원,2021-01-22 12:00,6.7,,1.5,320.0,100.0,1015.4,0.0,0.5,,9.0
516,수원,2021-01-22 13:00,7.0,,1.2,290.0,97.0,1014.9,0.0,0.39,,9.0
517,수원,2021-01-22 14:00,7.5,,1.1,320.0,95.0,1014.2,0.0,0.45,,9.0
518,수원,2021-01-22 15:00,7.2,,2.1,290.0,95.0,1014.0,0.0,0.3,,9.0
519,수원,2021-01-22 16:00,7.1,,2.0,290.0,95.0,1014.1,0.0,0.26,,10.0
520,수원,2021-01-22 17:00,6.4,,1.9,320.0,96.0,1014.5,0.0,0.06,,10.0
521,수원,2021-01-22 18:00,6.1,,1.6,320.0,96.0,1014.7,0.0,0.0,,10.0
522,수원,2021-01-22 19:00,5.9,,0.3,0.0,95.0,1015.1,,,,10.0
523,수원,2021-01-22 20:00,6.3,,0.5,50.0,92.0,1015.5,,,,8.0
524,수원,2021-01-22 21:00,6.0,,0.5,340.0,93.0,1015.5,,,,10.0
525,수원,2021-01-22 22:00,6.0,,1.3,50.0,93.0,1015.6,,,,9.0
526,수원,2021-01-22 23:00,5.6,,1.0,20.0,93.0,1015.1,,,,1.0
527,수원,2021-01-23 00:00,5.5,,1.1,50.0,94.0,1014.9,,,,8.0
528,수원,2021-01-23 01:00,5.0,,0.5,50.0,95.0,1014.9,,,,10.0
529,수원,2021-01-23 02:00,4.9,,0.2,0.0,95.0,1014.8,,,,6.0
530,수원,2021-01-23 03:00,4.2,,0.3,0.0,95.0,1014.9,,,,4.0
531,수원,2021-01-23 04:00,4.9,,1.3,90.0,97.0,1014.6,,,,6.0
532,수원,2021-01-23 05:00,4.6,,1.0,70.0,95.0,1014.5,,,,3.0
533,수원,2021-01-23 06:00,3.2,,1.0,70.0,97.0,1014.6,,,,4.0
534,수원,2021-01-23 07:00,3.7,,0.6,70.0,92.0,1015.0,,,,5.0
535,수원,2021-01-23 08:00,5.2,,1.2,70.0,85.0,1015.2,0.0,0.0,,1.0
536,수원,2021-01-23 09:00,6.8,,1.1,70.0,78.0,1015.3,0.5,0.28,,6.0
537,수원,2021-01-23 10:00,7.8,,3.0,90.0,73.0,1015.5,0.7,0.64,,3.0
538,수원,2021-01-23 11:00,9.3,,2.8,70.0,66.0,1015.4,1.0,1.19,,7.0
539,수원,2021-01-23 12:00,10.5,,2.9,90.0,63.0,1014.5,0.7,1.17,,8.0
540,수원,2021-01-23 13:00,10.8,,3.3,90.0,60.0,1013.7,0.5,1.04,,8.0
541,수원,2021-01-23 14:00,11.5,,2.9,70.0,57.0,1013.4,0.6,1.15,,5.0
542,수원,2021-01-23 15:00,12.1,,3.5,90.0,56.0,1013.2,1.0,1.15,,5.0
543,수원,2021-01-23 16:00,11.9,,3.3,90.0,56.0,1013.3,0.2,0.5,,9.0
544,수원,2021-01-23 17:00,11.7,,2.9,90.0,56.0,1013.8,0.0,0.17,,9.0
545,수원,2021-01-23 18:00,11.2,,4.1,90.0,58.0,1014.6,0.0,0.0,,10.0
546,수원,2021-01-23 19:00,10.3,,4.8,90.0,59.0,1015.4,,,,10.0
547,수원,2021-01-23 20:00,9.4,,4.2,90.0,61.0,1016.3,,,,9.0
548,수원,2021-01-23 21:00,8.5,,3.3,90.0,63.0,1016.9,,,,10.0
549,수원,2021-01-23 22:00,8.0,,2.5,70.0,64.0,1017.5,,,,9.0
550,수원,2021-01-23 23:00,7.2,,3.4,70.0,64.0,1017.8,,,,9.0
551,수원,2021-01-24 00:00,6.8,,2.4,70.0,65.0,1018.2,,,,10.0
552,수원,2021-01-24 01:00,6.2,,1.9,70.0,67.0,1018.4,,,,8.0
553,수원,2021-01-24 02:00,6.0,,2.8,70.0,67.0,1018.7,,,,8.0
554,수원,2021-01-24 03:00,5.4,,2.3,70.0,69.0,1019.0,,,,1.0
555,수원,2021-01-24 04:00,4.4,,1.3,70.0,72.0,1019.1,,,,1.0
556,수원,2021-01-24 05:00,3.9,,1.3,90.0,74.0,1019.3,,,,0.0
557,수원,2021-01-24 06:00,3.9,,1.0,70.0,75.0,1019.8,,,,0.0
558,수원,2021-01-24 07:00,3.9,,1.8,90.0,75.0,1020.6,,,,0.0
559,수원,2021-01-24 08:00,1.6,,0.7,160.0,82.0,1021.4,0.0,0.0,,0.0
