설비용량(MW),연식(년),기온(°C),풍속(m/s)_cubed,습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),풍향_sin,풍향_cos,시간_sin,시간_cos,월_sin,월_cos,블레이드,air_density,absolute_humidity,계절_encoded,실제,예측,오차,절대오차,발전구분
2.0,20.15331964,14.1,3.375,83.0,13.3,11.2,1017.5,1.22e-16,-1.0,-0.965925826,-0.258819045,-0.866025404,0.5,40.0,1.227887177,10.16552221,0,206.3333333,760.3962314334931,-554.062898133493,554.062898133493,성산풍력
2.0,21.85078713,0.5,15.625,66.0,4.2,-5.1,1013.1,-0.939692621,0.342020143,0.5,0.866025404,0.5,0.866025404,40.0,1.287718758,3.383857573,1,472.0,1026.02490928903,-554.0249092890299,554.0249092890299,성산풍력
2.0,10.7926078,9.1,1.0,38.0,4.4,-4.4,1023.0,0.64278761,-0.766044443,-0.866025404,-0.5,0.0,1.0,40.0,1.260605364,3.543033424,1,1422.75,868.7261504394701,554.0238495605299,554.0238495605299,성산풍력
2.0,23.35934292,7.4,5.832000000000001,52.0,5.4,-1.8,1019.5,-0.939692621,-0.342020143,-0.5,0.866025404,0.5,0.866025404,40.0,1.263446166,4.276201071,1,68.16666667,622.1759439903253,-554.0092773203253,554.0092773203253,성산풍력
2.0,23.49623546,15.4,1.7279999999999998,67.0,11.6,9.2,1003.1,1.22e-16,-1.0,-0.707106781,-0.707106781,0.866025404,0.5,40.0,1.20571372,8.983444827,2,0.0,553.890521965659,-553.890521965659,553.890521965659,성산풍력
1.5,15.24982888,23.8,4330.747,96.0,28.3,23.1,995.0,-0.939692621,-0.342020143,-0.258819045,-0.965925826,-1.0,-1.84e-16,36.0,1.154750916,20.69421231,0,1460.5,906.7038570372388,553.7961429627612,553.7961429627612,한경풍력
2.0,23.20876112,1.1,2.7439999999999993,80.0,5.3,-1.9,1022.5,-1.0,-1.84e-16,0.0,1.0,-0.5,0.866025404,40.0,1.296308413,4.231510186,1,1271.166667,717.4234122787602,553.7432547212397,553.7432547212397,성산풍력
2.0,14.2587269,8.7,0.21599999999999997,69.0,7.7,3.3,1013.5,-0.64278761,0.766044443,0.258819045,0.965925826,0.0,1.0,40.0,1.249078419,6.080740401,1,23.5,577.164958381647,-553.664958381647,553.664958381647,성산풍력
2.0,15.85763176,8.3,4.096000000000001,61.0,6.7,1.2,1014.1,-0.766044443,-0.64278761,-1.0,-1.84e-16,0.5,0.866025404,40.0,1.252102943,5.27286869,1,523.75,1077.3901598367374,-553.6401598367374,553.6401598367374,성산풍력
3.0,12.43258042,16.7,226.98099999999997,85.0,16.1,14.1,1000.8,0.766044443,0.64278761,0.5,-0.866025404,0.866025404,-0.5,45.0,1.195527243,12.17622515,2,1323.2,769.5910826645559,553.6089173354442,553.6089173354442,한경풍력
3.0,11.43052704,21.0,148.87699999999998,77.0,19.1,16.8,1011.4,0.939692621,0.342020143,-0.965925826,0.258819045,-1.0,-1.84e-16,56.0,1.189265033,14.29595497,0,958.7368571,405.1630140414345,553.5738430585654,553.5738430585654,상명풍력
3.0,16.99383984,20.1,1906.6240000000003,99.0,23.2,19.9,999.8,-0.939692621,-0.342020143,0.0,1.0,-0.866025404,0.5,45.0,1.177275841,17.21175755,0,494.4,1047.9380110499624,-553.5380110499624,553.5380110499624,한경풍력
2.0,13.09240246,16.5,2.7439999999999993,70.0,13.1,11.0,1004.2,-1.0,-1.84e-16,0.965925826,-0.258819045,0.866025404,-0.5,40.0,1.201814022,10.00850206,2,1200.5,646.9935813315169,553.5064186684831,553.5064186684831,성산풍력
3.0,10.13552361,1.6,4019.679,67.0,4.6,-3.8,1018.6,-0.342020143,0.939692621,1.0,6.12e-17,0.0,1.0,45.0,1.289338989,3.700340367,1,1603.6,2157.0405030235706,-553.4405030235707,553.4405030235707,한경풍력
2.0,19.90143737,13.3,17.576,58.0,8.8,5.1,1016.0,-0.766044443,-0.64278761,-0.258819045,-0.965925826,0.5,0.866025404,40.0,1.231557323,6.889317831,1,833.0,279.6076275816595,553.3923724183405,553.3923724183405,성산풍력
2.0,14.09993155,17.2,0.21599999999999997,44.0,8.6,4.8,1011.7,-0.342020143,0.939692621,0.258819045,0.965925826,0.866025404,-0.5,40.0,1.209957183,6.721416207,2,865.25,311.8675802653888,553.3824197346112,553.3824197346112,성산풍력
2.0,19.58932238,15.5,5.832000000000001,60.0,10.5,7.7,1013.2,-2.45e-16,1.0,0.258819045,0.965925826,-0.866025404,0.5,40.0,1.218013239,8.140448292,0,1122.0,568.6238091911946,553.3761908088054,553.3761908088054,성산풍력
2.0,24.27652293,3.1,3.375,60.0,4.6,-3.9,1025.3,-0.939692621,0.342020143,-0.866025404,0.5,0.0,1.0,40.0,1.290795043,3.688116419,1,1306.166667,752.8865880718222,553.2800789281778,553.2800789281778,성산풍력
4.2,1.4,12.6,32.76800000000001,40.0,5.8,-0.6,1020.0,0.939692621,0.342020143,-0.258819045,0.965925826,0.866025404,0.5,68.0,1.240842834,4.637806943,2,14.672,567.9439379812102,-553.2719379812102,553.2719379812102,어음풍력
2.0,18.98699521,18.0,17.576,46.0,9.4,6.1,1010.2,1.22e-16,-1.0,1.22e-16,-1.0,0.866025404,0.5,40.0,1.204449068,7.353823262,2,0.0,553.2671501946461,-553.2671501946461,553.2671501946461,성산풍력
3.0,17.36892539,13.8,175.61599999999996,92.0,14.5,12.5,995.7,0.766044443,0.64278761,0.866025404,0.5,1.0,6.12e-17,45.0,1.20217151,11.00275909,2,1586.4,1033.1582469686546,553.2417530313455,553.2417530313455,한경풍력
3.0,9.333333333,17.3,2685.619,88.0,17.3,15.2,998.7,0.64278761,-0.766044443,1.22e-16,-1.0,1.0,6.12e-17,45.0,1.189986479,13.04409416,2,2372.0,1818.7813663468696,553.2186336531304,553.2186336531304,한경풍력
2.0,10.50513347,26.4,10.648000000000003,72.0,24.7,20.9,1005.0,1.22e-16,-1.0,1.22e-16,-1.0,-1.0,-1.84e-16,40.0,1.157902859,18.24244424,0,1532.0,978.8406266467937,553.1593733532063,553.1593733532063,성산풍력
2.0,17.50855578,17.1,13.823999999999998,99.0,19.2,16.9,1007.0,-0.766044443,-0.64278761,-0.258819045,0.965925826,1.0,6.12e-17,40.0,1.199895129,14.41067398,2,1222.833333,669.702799131599,553.130533868401,553.130533868401,성산풍력
3.0,15.86310746,23.6,8.0,91.0,26.4,22.0,1011.3,-2.45e-16,1.0,-1.0,-1.84e-16,-1.0,-1.84e-16,45.0,1.17546126,19.44934334,0,755.6,202.47664130904013,553.1233586909599,553.1233586909599,한경풍력
3.0,8.114989733,7.8,884.7359999999999,54.0,5.7,-0.9,1018.8,-0.64278761,0.766044443,-0.258819045,-0.965925826,0.0,1.0,45.0,1.260610792,4.548248761,1,669.8,1222.8488491983153,-553.0488491983153,553.0488491983153,한경풍력
1.5,16.61601643,0.1,6751.268999999998,84.0,5.2,-2.2,1013.3,-0.64278761,0.766044443,0.258819045,0.965925826,0.5,0.866025404,36.0,1.289382263,4.13823865,1,350.75,903.7774844109663,-553.0274844109663,553.0274844109663,한경풍력
4.2,0.9,20.0,5.832000000000001,63.0,14.7,12.7,1019.8,0.64278761,-0.766044443,0.0,1.0,-1.0,-1.84e-16,68.0,1.205288623,11.15021336,0,940.2064,387.18148820928764,553.0249117907124,553.0249117907124,어음풍력
2.0,14.6146475,18.2,3.375,92.0,19.1,16.8,1005.2,-0.939692621,-0.342020143,-0.5,0.866025404,0.866025404,-0.5,40.0,1.19324683,14.35510814,2,0.0,553.0032114328642,-553.0032114328642,553.0032114328642,성산풍력
2.0,21.3744011,3.7,3.375,61.0,4.9,-3.1,1016.1,0.342020143,-0.939692621,-0.707106781,0.707106781,0.5,0.866025404,40.0,1.276288758,3.900034848,1,540.6666667,1093.6401117571513,-552.9734450571514,552.9734450571514,성산풍력
2.0,10.93771389,10.0,17.576,47.0,5.8,-0.8,1016.8,-0.939692621,0.342020143,0.5,-0.866025404,0.866025404,0.5,40.0,1.248329464,4.590186129,2,1508.0,955.0448431541445,552.9551568458555,552.9551568458555,성산풍력
2.0,12.37508556,11.8,68.92099999999998,44.0,6.1,0.0,1014.8,1.22e-16,-1.0,-0.258819045,-0.965925826,0.5,0.866025404,40.0,1.237851678,4.829585914,1,1830.333333,1277.3839855161496,552.9493474838505,552.9493474838505,성산풍력
1.5,22.275154,17.0,3176.5229999999997,56.0,10.8,8.1,1010.4,-0.64278761,0.766044443,0.707106781,-0.707106781,-1.0,-1.84e-16,36.0,1.20822509,8.34746298,0,171.0,723.9412054903878,-552.9412054903878,552.9412054903878,한경풍력
2.0,13.52498289,20.5,64.0,47.0,11.2,8.7,1008.8,1.22e-16,-1.0,-0.5,-0.866025404,-1.0,-1.84e-16,40.0,1.191708593,8.697017988,0,757.5,1310.4130381615541,-552.9130381615541,552.9130381615541,성산풍력
3.0,13.30047912,10.2,658.5029999999998,90.0,11.2,8.6,1000.3,0.342020143,0.939692621,0.866025404,-0.5,0.866025404,0.5,45.0,1.224640528,8.60745959,2,1022.4,1575.237044808353,-552.837044808353,552.837044808353,한경풍력
2.0,14.52977413,9.4,91.125,88.0,10.4,7.5,1006.5,-0.939692621,-0.342020143,-0.258819045,0.965925826,1.0,6.12e-17,40.0,1.236134607,8.008458749,2,380.0,932.7908810818917,-552.7908810818917,552.7908810818917,성산풍력
2.0,14.33812457,7.8,2.7439999999999993,65.0,6.9,1.6,1023.4,0.342020143,0.939692621,0.5,0.866025404,0.5,0.866025404,40.0,1.265769339,5.422604994,1,903.3333333,350.7006465823797,552.6326867176203,552.6326867176203,성산풍력
3.0,17.23203285,8.3,1481.544,62.0,6.8,1.4,1016.7,0.342020143,0.939692621,-0.965925826,0.258819045,0.5,0.866025404,45.0,1.255269954,5.35480979,1,2336.4,1783.7823697752901,552.61763022471,552.61763022471,한경풍력
3.0,16.40793977,13.1,1092.7270000000003,91.0,13.7,11.6,1006.0,-0.342020143,0.939692621,-0.258819045,-0.965925826,1.0,6.12e-17,45.0,1.218013491,10.42918444,2,1600.8,1048.2669043227215,552.5330956772784,552.5330956772784,한경풍력
2.0,14.39835729,8.6,4.096000000000001,54.0,6.0,-0.2,1012.8,-0.342020143,0.939692621,-0.258819045,0.965925826,0.5,0.866025404,40.0,1.249463628,4.788671385,1,420.1666667,972.6487847428943,-552.4821180428944,552.4821180428944,성산풍력
2.0,12.76112252,14.6,2.197,56.0,9.3,5.9,1014.5,-0.939692621,-0.342020143,-0.866025404,-0.5,0.0,1.0,40.0,1.223972646,7.218169457,1,834.75,282.27757615680457,552.4724238431954,552.4724238431954,성산풍력
2.0,17.00479124,12.4,2.197,51.0,7.3,2.5,1012.5,-0.342020143,-0.939692621,0.5,0.866025404,1.0,6.12e-17,40.0,1.231867066,5.767304213,2,1741.25,1188.7981105877843,552.4518894122157,552.4518894122157,성산풍력
2.0,14.82546201,25.6,4.096000000000001,97.0,31.7,25.0,1003.9,-0.766044443,-0.64278761,0.707106781,0.707106781,1.22e-16,-1.0,40.0,1.156609085,23.13390698,3,15.33333333,567.7718059887993,-552.4384726587994,552.4384726587994,성산풍력
2.0,12.55030801,15.8,2.7439999999999993,42.0,7.5,2.8,1011.7,-0.342020143,0.939692621,0.866025404,0.5,-1.0,-1.84e-16,40.0,1.216318329,5.911205525,0,22.0,574.4201599620283,-552.4201599620283,552.4201599620283,성산풍력
3.0,8.960985626,13.9,1157.625,69.0,10.9,8.2,1014.3,-0.64278761,0.766044443,0.866025404,0.5,-0.866025404,0.5,45.0,1.225957315,8.428342222,0,767.6,1319.9834895240201,-552.3834895240201,552.3834895240201,한경풍력
2.0,21.86173854,27.9,3.375,90.0,33.6,26.0,1000.9,-0.939692621,-0.342020143,-0.866025404,0.5,-0.5,-0.866025404,40.0,1.143430989,24.48884892,3,0.0,552.3812852993724,-552.3812852993724,552.3812852993724,성산풍력
1.5,20.49007529,11.5,59.318999999999996,90.0,12.2,9.9,1008.2,-2.45e-16,1.0,-1.0,-1.84e-16,-0.5,0.866025404,36.0,1.228248426,9.341995023,1,792.25,239.8940985785157,552.3559014214843,552.3559014214843,한경풍력
2.0,14.28884326,7.3,5.832000000000001,56.0,5.7,-0.9,1016.7,0.342020143,0.939692621,-0.866025404,0.5,0.0,1.0,40.0,1.26024368,4.557932773,1,1328.0,775.7336260764569,552.2663739235431,552.2663739235431,성산풍력
3.0,10.90759754,19.1,140.608,96.0,21.2,18.4,1003.7,0.939692621,-0.342020143,0.965925826,0.258819045,-1.0,-1.84e-16,45.0,1.186883942,15.76350035,0,48.8,600.9636192700273,-552.1636192700273,552.1636192700273,한경풍력
2.0,20.3504449,9.7,6.858999999999999,84.0,10.1,7.1,1012.5,-1.0,-1.84e-16,-0.258819045,0.965925826,0.5,0.866025404,40.0,1.242339049,7.810688242,1,0.0,552.1560765828326,-552.1560765828326,552.1560765828326,성산풍력
3.0,7.89596167,17.8,1061.2079999999999,79.0,16.1,14.1,1006.0,-0.342020143,0.939692621,0.965925826,0.258819045,-1.0,-1.84e-16,45.0,1.197259759,12.13323683,0,2744.2,2192.0656335945823,552.1343664054175,552.1343664054175,한경풍력
2.0,14.02327173,21.0,117.64900000000003,79.0,19.6,17.2,1011.1,0.766044443,0.64278761,0.965925826,0.258819045,-1.0,-1.84e-16,40.0,1.188687169,14.64754954,0,273.3333333,825.4271269713063,-552.0937936713062,552.0937936713062,성산풍력
2.0,14.70499658,7.3,0.21599999999999997,41.0,4.2,-5.1,1021.7,0.939692621,0.342020143,-0.707106781,-0.707106781,-0.5,0.866025404,40.0,1.267174592,3.391061046,1,0.0,552.0900974526885,-552.0900974526885,552.0900974526885,성산풍력
2.0,15.26351814,7.6,1.0,82.0,8.5,4.7,1017.1,-2.45e-16,1.0,0.866025404,-0.5,0.0,1.0,40.0,1.258065326,6.672277293,1,1415.166667,863.0963845369406,552.0702824630594,552.0702824630594,성산풍력
3.0,10.05338809,11.7,1030.301,72.0,9.9,6.8,1016.7,-0.342020143,0.939692621,-0.5,-0.866025404,-0.5,0.866025404,45.0,1.238849837,7.656075678,1,781.2,1333.2490163557231,-552.0490163557231,552.0490163557231,한경풍력
2.0,11.76180698,15.3,140.608,54.0,9.3,6.0,1010.2,-0.766044443,-0.64278761,-0.258819045,-0.965925826,0.0,1.0,40.0,1.215771897,7.277611198,1,190.5,742.4816208092961,-551.9816208092961,551.9816208092961,성산풍력
2.0,14.53798768,16.2,29.791000000000004,83.0,15.3,13.3,1006.8,-0.939692621,-0.342020143,0.5,-0.866025404,1.0,6.12e-17,40.0,1.205214794,11.55137183,2,1055.5,503.52643097861437,551.9735690213856,551.9735690213856,성산풍력
3.0,10.03969884,8.7,3112.136,62.0,7.0,1.8,1012.0,-0.342020143,0.939692621,0.258819045,0.965925826,-0.5,0.866025404,45.0,1.247592118,5.494158194,1,1629.6,2181.5588671570877,-551.9588671570878,551.9588671570878,한경풍력
3.0,18.90759754,18.1,614.125,69.0,14.3,12.3,1004.6,0.342020143,0.939692621,0.707106781,0.707106781,-1.0,-1.84e-16,45.0,1.195151722,10.86490502,0,245.2,797.0774138774723,-551.8774138774722,551.8774138774722,한경풍력
1.5,19.816564,15.5,1092.7270000000003,75.0,13.1,11.0,1007.5,-0.342020143,-0.939692621,0.707106781,-0.707106781,1.0,6.12e-17,36.0,1.209929737,10.05808087,2,151.75,703.5715069886064,-551.8215069886064,551.8215069886064,한경풍력
2.0,19.75633128,9.2,0.7290000000000001,54.0,6.2,0.3,1021.3,0.64278761,-0.766044443,-0.965925826,-0.258819045,0.0,1.0,40.0,1.257179711,4.976197072,1,1250.75,698.9319013329223,551.8180986670777,551.8180986670777,성산풍력
3.0,17.229295,7.1,314.43199999999996,87.0,8.7,5.0,1015.5,0.766044443,0.64278761,1.0,6.12e-17,0.5,0.866025404,45.0,1.258219174,6.832383464,1,422.4,974.2059792040964,-551.8059792040964,551.8059792040964,한경풍력
2.0,10.7816564,4.7,1.0,53.0,4.5,-4.0,1024.7,0.64278761,-0.766044443,0.965925826,0.258819045,0.0,1.0,40.0,1.28263469,3.648011453,1,431.25,983.0376439803513,-551.7876439803513,551.7876439803513,성산풍력
2.0,18.86652977,6.8,6.858999999999999,47.0,4.6,-3.7,1018.2,0.766044443,0.64278761,-0.866025404,0.5,0.5,0.866025404,40.0,1.26487002,3.736654433,1,0.0,551.7826578796958,-551.7826578796958,551.7826578796958,성산풍력
2.0,11.75085558,12.4,35.937,62.0,8.9,5.3,1008.5,-1.0,-1.84e-16,0.866025404,-0.5,-0.5,0.866025404,40.0,1.22625713,6.940703719,1,337.5,889.2299476011249,-551.7299476011249,551.7299476011249,성산풍력
2.0,13.7522245,8.6,0.3429999999999999,58.0,6.4,0.7,1022.7,-0.939692621,-0.342020143,-1.0,-1.84e-16,-0.5,0.866025404,40.0,1.261495754,5.124453621,1,57.5,609.1672285634559,-551.6672285634559,551.6672285634559,성산풍력
3.0,14.97604381,13.0,1728.0,84.0,12.5,10.3,1013.4,0.939692621,0.342020143,-0.965925826,-0.258819045,-0.866025404,0.5,45.0,1.227971454,9.607549814,0,2389.0,1837.3732518744364,551.6267481255636,551.6267481255636,한경풍력
2.0,15.82477755,27.8,1.3310000000000004,90.0,33.6,26.0,1003.5,-1.0,-1.84e-16,0.866025404,0.5,1.22e-16,-1.0,40.0,1.146906868,24.35423471,3,847.3333333,295.72024173844693,551.6130915615531,551.6130915615531,성산풍력
2.0,15.14852841,16.3,19.683000000000003,72.0,13.3,11.2,1000.9,0.342020143,0.939692621,-0.707106781,0.707106781,0.866025404,-0.5,40.0,1.198579778,10.15619966,2,16.0,567.6055627164897,-551.6055627164897,551.6055627164897,성산풍력
2.0,18.36824093,23.7,39.303999999999995,97.0,28.3,23.1,998.4,0.766044443,0.64278761,0.707106781,-0.707106781,-0.5,-0.866025404,40.0,1.159075444,20.77978938,3,187.75,739.3369629979716,-551.5869629979716,551.5869629979716,성산풍력
2.0,13.59890486,15.2,0.5120000000000001,80.0,13.7,11.7,1010.8,-0.342020143,0.939692621,-0.258819045,0.965925826,-0.866025404,0.5,40.0,1.214896316,10.49941847,0,173.0,724.5465262818179,-551.5465262818179,551.5465262818179,성산풍력
3.0,10.27241615,3.2,1953.125,67.0,5.2,-2.3,1016.2,-2.45e-16,1.0,0.707106781,-0.707106781,0.866025404,0.5,45.0,1.278584471,4.122645574,2,1798.0,2349.3835178383742,-551.3835178383742,551.3835178383742,한경풍력
2.0,10.64476386,14.5,13.823999999999998,57.0,9.3,6.0,1017.3,1.0,6.12e-17,-0.707106781,-0.707106781,-0.866025404,0.5,40.0,1.227741104,7.295561266,0,964.25,412.87801630370086,551.3719836962991,551.3719836962991,성산풍력
2.0,12.81040383,6.7,8.0,52.0,5.1,-2.4,1019.1,-0.342020143,-0.939692621,-0.866025404,-0.5,0.0,1.0,40.0,1.266226512,4.085997117,1,1720.5,1169.1687273037387,551.3312726962613,551.3312726962613,성산풍력
2.0,18.81998631,26.9,5.832000000000001,99.0,35.0,26.7,1006.0,-0.766044443,-0.64278761,0.5,-0.866025404,1.22e-16,-1.0,40.0,1.152608394,25.359525,3,1173.5,622.2036480505485,551.2963519494515,551.2963519494515,성산풍력
2.0,19.82477755,6.1,4.096000000000001,70.0,6.6,1.0,1013.7,-0.939692621,-0.342020143,0.0,1.0,0.0,1.0,40.0,1.261508933,5.20845105,1,178.5,729.747121366323,-551.247121366323,551.247121366323,성산풍력
3.0,13.26488706,6.1,195.112,80.0,7.5,2.9,1015.1,0.766044443,0.64278761,0.965925826,0.258819045,0.866025404,0.5,45.0,1.262811584,5.911579551,2,285.6,836.8242744941126,-551.2242744941126,551.2242744941126,한경풍력
3.0,11.74811773,22.4,328.50900000000007,66.0,17.8,15.7,1002.7,0.342020143,0.939692621,0.5,0.866025404,-0.5,-0.866025404,45.0,1.173941318,13.39446695,3,1368.0,816.7764425579189,551.2235574420811,551.2235574420811,한경풍력
2.0,20.35865845,30.3,24.389,58.0,25.0,21.1,992.2,-0.939692621,-0.342020143,-0.5,-0.866025404,-0.5,-0.866025404,40.0,1.128209097,18.41557374,3,1721.0,1169.786689726112,551.213310273888,551.213310273888,성산풍력
2.0,11.4661191,21.9,140.608,71.0,18.5,16.3,1010.0,0.939692621,0.342020143,0.707106781,-0.707106781,-0.866025404,-0.5,40.0,1.184203303,13.94657259,0,151.5,702.704232484044,-551.204232484044,551.204232484044,성산풍력
2.0,12.93908282,11.9,15.625,37.0,5.2,-2.3,1010.2,-0.766044443,-0.64278761,-0.866025404,-0.5,0.866025404,0.5,40.0,1.232227206,4.123381913,2,1956.75,1405.59609891125,551.15390108875,551.15390108875,성산풍력
2.0,12.58316222,17.3,8.0,52.0,10.2,7.3,1008.3,-1.0,-1.84e-16,0.5,-0.866025404,0.866025404,-0.5,40.0,1.204721953,7.922257182,2,0.0,551.1352260124986,-551.1352260124986,551.1352260124986,성산풍력
3.0,8.106776181,0.9,531.4409999999999,67.0,4.4,-4.5,1021.4,-0.64278761,0.766044443,-0.258819045,0.965925826,0.0,1.0,45.0,1.296299956,3.527842365,1,2155.8,1604.6969332542794,551.1030667457208,551.1030667457208,한경풍력
3.0,12.90349076,16.0,2571.3529999999996,61.0,11.0,8.4,1009.0,-2.45e-16,1.0,-0.707106781,-0.707106781,-1.0,-1.84e-16,45.0,1.210607686,8.523334136,0,2163.2,1612.1922940709119,551.0077059290879,551.0077059290879,한경풍력
3.0,10.24229979,26.3,125.0,94.0,32.1,25.2,1005.4,0.939692621,-0.342020143,0.707106781,0.707106781,1.22e-16,-1.0,56.0,1.155508747,23.35231381,3,1438.105286,887.1850409240978,550.9202450759021,550.9202450759021,상명풍력
2.0,21.32511978,9.8,12.166999999999998,59.0,7.1,2.1,1013.8,-0.342020143,-0.939692621,-0.965925826,-0.258819045,0.0,1.0,40.0,1.244877706,5.62302835,1,1478.0,927.1005552515271,550.8994447484729,550.8994447484729,성산풍력
2.0,19.1266256,16.3,8.0,58.0,10.7,8.0,1008.3,-0.766044443,-0.64278761,0.707106781,0.707106781,0.866025404,-0.5,40.0,1.208665765,8.27398188,2,0.0,550.8832974272082,-550.8832974272082,550.8832974272082,성산풍력
1.5,16.00821355,23.4,287.496,100.0,28.6,23.3,1000.1,0.342020143,-0.939692621,0.866025404,0.5,1.22e-16,-1.0,36.0,1.162088131,21.02556511,3,1132.0,581.130297019914,550.869702980086,550.869702980086,한경풍력
2.0,18.88843258,5.8,0.21599999999999997,91.0,8.4,4.4,1015.5,0.342020143,0.939692621,0.965925826,-0.258819045,0.5,0.866025404,40.0,1.264263456,6.549620347,1,157.0,707.8390961607947,-550.8390961607947,550.8390961607947,성산풍력
2.0,16.09582478,20.3,59.318999999999996,63.0,15.0,13.0,1008.1,-0.766044443,-0.64278761,-0.258819045,-0.965925826,-0.866025404,0.5,40.0,1.190042858,11.34768743,0,40.5,591.3099648494972,-550.8099648494972,550.8099648494972,성산풍력
3.0,18.72416153,28.2,941.1920000000002,87.0,33.2,25.8,998.7,1.22e-16,-1.0,1.0,6.12e-17,-0.5,-0.866025404,45.0,1.139989826,24.11005351,3,1671.6,1121.0531072213198,550.5468927786801,550.5468927786801,한경풍력
1.5,21.46475017,3.7,4492.125,62.0,4.9,-2.9,1018.4,-0.342020143,0.939692621,0.5,0.866025404,-0.5,0.866025404,36.0,1.279145066,3.960652534,1,371.5,921.9985214500921,-550.4985214500921,550.4985214500921,한경풍력
2.0,16.30390144,25.0,12.166999999999998,99.0,31.3,24.8,999.9,-0.939692621,-0.342020143,0.965925826,-0.258819045,1.22e-16,-1.0,40.0,1.154476706,22.80330364,3,69.5,619.9871066682972,-550.4871066682972,550.4871066682972,성산풍력
2.0,20.28473648,26.6,5.832000000000001,92.0,31.9,25.1,1000.8,-0.766044443,-0.64278761,-0.258819045,-0.965925826,1.22e-16,-1.0,40.0,1.149059622,23.26719409,3,1568.0,1017.5301385992207,550.4698614007793,550.4698614007793,성산풍력
3.0,8.386036961,13.0,195.112,84.0,12.5,10.3,1005.8,-0.342020143,0.939692621,-0.965925826,0.258819045,1.0,6.12e-17,45.0,1.218718886,9.607549814,2,61.8,612.2588301782671,-550.4588301782671,550.4588301782671,한경풍력
3.0,10.13552361,2.1,1259.7120000000002,68.0,4.8,-3.2,1021.7,-0.342020143,0.939692621,0.5,-0.866025404,0.0,1.0,45.0,1.290806386,3.882210668,1,1268.0,1818.4036596293445,-550.4036596293445,550.4036596293445,한경풍력
2.0,14.87474333,6.5,5.832000000000001,66.0,6.3,0.5,1016.5,-1.0,-1.84e-16,0.866025404,0.5,0.5,0.866025404,40.0,1.263288085,5.05630768,1,1086.25,535.8643265535939,550.3856734464061,550.3856734464061,성산풍력
2.0,12.73921971,7.0,19.683000000000003,73.0,7.3,2.4,1018.5,-2.45e-16,1.0,0.965925826,-0.258819045,-0.5,0.866025404,40.0,1.263086033,5.747746075,1,76.5,626.8619123806711,-550.3619123806711,550.3619123806711,성산풍력
2.0,21.67830253,26.1,2.7439999999999993,57.0,19.2,16.9,994.9,1.22e-16,-1.0,-0.866025404,-0.5,0.5,-0.866025404,40.0,1.149729509,14.37774945,3,1200.0,649.65678946962,550.34321053038,550.34321053038,성산풍력
2.0,13.21560575,20.1,0.026999999999999996,90.0,21.2,18.4,1006.9,0.0,1.0,0.965925826,0.258819045,0.5,-0.866025404,40.0,1.186660744,15.72574453,3,679.25,128.92713033517066,550.3228696648293,550.3228696648293,성산풍력
2.0,22.17659138,11.7,6.858999999999999,78.0,10.6,7.9,1019.2,-0.342020143,-0.939692621,0.5,-0.866025404,-0.5,0.866025404,40.0,1.241526202,8.25967574,1,0.0,550.2859666878358,-550.2859666878358,550.2859666878358,성산풍력
3.0,17.99589322,6.0,1000.0,75.0,7.0,1.8,1018.1,-0.342020143,0.939692621,-0.5,-0.866025404,-0.866025404,0.5,45.0,1.267252829,5.524313447,0,1714.0,1163.737069775816,550.262930224184,550.262930224184,한경풍력
3.0,9.976728268,12.7,185.193,62.0,9.0,5.5,1008.8,0.766044443,0.64278761,0.866025404,0.5,1.0,6.12e-17,56.0,1.22525407,7.071331696,2,6.947428571,557.1679223136707,-550.2204937426707,550.2204937426707,상명풍력
2.0,18.55167693,16.5,2.7439999999999993,58.0,10.8,8.1,1012.4,-1.0,-1.84e-16,-1.0,-1.84e-16,-1.0,-1.84e-16,40.0,1.212699784,8.374327673,0,1022.25,472.06789119545283,550.1821088045472,550.1821088045472,성산풍력
2.0,16.86516085,11.5,2.197,98.0,13.2,11.1,1019.7,-0.342020143,-0.939692621,-0.707106781,0.707106781,0.5,0.866025404,40.0,1.241820946,10.1273608,1,247.5,797.6695906235836,-550.1695906235836,550.1695906235836,성산풍력
2.0,11.67693361,7.0,9.261000000000001,65.0,6.5,0.8,1014.9,-0.939692621,0.342020143,1.0,6.12e-17,-0.5,0.866025404,40.0,1.258985953,5.148640658,1,306.0,856.121785074356,-550.121785074356,550.121785074356,성산풍력
2.0,15.16221766,20.2,0.7290000000000001,99.0,23.4,20.0,1006.2,-0.939692621,-0.342020143,0.965925826,-0.258819045,0.866025404,-0.5,40.0,1.184410032,17.31272357,2,0.0,550.083279109349,-550.083279109349,550.083279109349,성산풍력
4.2,0.2,1.2,912.6729999999998,70.0,4.7,-3.6,1024.3,-0.64278761,0.766044443,-0.258819045,-0.965925826,0.0,1.0,68.0,1.298423153,3.753650533,1,3268.048,3818.1284866534406,-550.0804866534409,550.0804866534409,어음풍력
2.0,17.08692676,19.3,13.823999999999998,62.0,13.8,11.8,1011.2,-0.342020143,-0.939692621,-0.5,-0.866025404,-0.866025404,0.5,40.0,1.198312008,10.5399222,0,8.0,558.0440406274574,-550.0440406274574,550.0440406274574,성산풍력
